Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Entity ID	Entity Name	Quality ID	Quality Name	Add'l Entity ID	Add'l Entity Name	Age of Onset ID	Age of Onset Name	Evidence	Frequency	Abnormal ID	Abnormal Name	Negation ID	Negation Name	Description	Orthologs	Pub	Date Created	
MIM:109150	MACHADO-JOSEPH DISEASE SPINOCEREBELLAR ATROPHY III AZOREAN NEUROLOGIC DISEASE SPINOPONTINE ATROPHY NIGROSPINODENTATAL DEGENERATION	MIM:607047	ATAXIN 3		ATXN3	HP:0001260	Dysarthria									PCS	30/57							PMID:19659750	Feb 17, 2009	
MIM:109150	MACHADO-JOSEPH DISEASE SPINOCEREBELLAR ATROPHY III AZOREAN NEUROLOGIC DISEASE SPINOPONTINE ATROPHY NIGROSPINODENTATAL DEGENERATION	MIM:607047	ATAXIN 3		ATXN3	HP:0001300	Parkinsonism									PCS	3/57							PMID:19659750	Feb 17, 2009	
MIM:109150	MACHADO-JOSEPH DISEASE SPINOCEREBELLAR ATROPHY III AZOREAN NEUROLOGIC DISEASE SPINOPONTINE ATROPHY NIGROSPINODENTATAL DEGENERATION	MIM:607047	ATAXIN 3		ATXN3	HP:0001332	Dystonia	FMA:30316	null	PATO:0001814	dystonicity					PCS	17/57							PMID:19659750	Feb 17, 2009	
MIM:109150	MACHADO-JOSEPH DISEASE SPINOCEREBELLAR ATROPHY III AZOREAN NEUROLOGIC DISEASE SPINOPONTINE ATROPHY NIGROSPINODENTATAL DEGENERATION	MIM:607047	ATAXIN 3		ATXN3	HP:0002015	Dysphagia	GO:0043050	null	PATO:0001641	disfunctional					IEA									Feb 17, 2009	
MIM:109150	MACHADO-JOSEPH DISEASE SPINOCEREBELLAR ATROPHY III AZOREAN NEUROLOGIC DISEASE SPINOPONTINE ATROPHY NIGROSPINODENTATAL DEGENERATION	MIM:607047	ATAXIN 3		ATXN3	HP:0002063	Rigidity									IEA									Feb 17, 2009	
MIM:109150	MACHADO-JOSEPH DISEASE SPINOCEREBELLAR ATROPHY III AZOREAN NEUROLOGIC DISEASE SPINOPONTINE ATROPHY NIGROSPINODENTATAL DEGENERATION	MIM:607047	ATAXIN 3		ATXN3	HP:0002067	Bradykinesia									IEA									Feb 17, 2009	
MIM:109150	MACHADO-JOSEPH DISEASE SPINOCEREBELLAR ATROPHY III AZOREAN NEUROLOGIC DISEASE SPINOPONTINE ATROPHY NIGROSPINODENTATAL DEGENERATION	MIM:607047	ATAXIN 3		ATXN3	HP:0002070	Limb ataxia	FMA:7182	null	HP:0001251	Ataxia					IEA									Feb 17, 2009	
MIM:109150	MACHADO-JOSEPH DISEASE SPINOCEREBELLAR ATROPHY III AZOREAN NEUROLOGIC DISEASE SPINOPONTINE ATROPHY NIGROSPINODENTATAL DEGENERATION	MIM:607047	ATAXIN 3		ATXN3	HP:0002071	Extrapyramidal signs									IEA									Feb 17, 2009	
MIM:109150	MACHADO-JOSEPH DISEASE SPINOCEREBELLAR ATROPHY III AZOREAN NEUROLOGIC DISEASE SPINOPONTINE ATROPHY NIGROSPINODENTATAL DEGENERATION	MIM:607047	ATAXIN 3		ATXN3	HP:0002073	Progressive cerebellar ataxia									IEA									Feb 17, 2009	
MIM:109150	MACHADO-JOSEPH DISEASE SPINOCEREBELLAR ATROPHY III AZOREAN NEUROLOGIC DISEASE SPINOPONTINE ATROPHY NIGROSPINODENTATAL DEGENERATION	MIM:607047	ATAXIN 3		ATXN3	HP:0002078	Truncal ataxia									IEA									Feb 17, 2009	
MIM:109150	MACHADO-JOSEPH DISEASE SPINOCEREBELLAR ATROPHY III AZOREAN NEUROLOGIC DISEASE SPINOPONTINE ATROPHY NIGROSPINODENTATAL DEGENERATION	MIM:607047	ATAXIN 3		ATXN3	HP:0002171	Gliosis	FMA:55675	null	PATO:0002002	has extra parts of type	FMA:54537	null			ITM									Feb 17, 2009	
MIM:109150	MACHADO-JOSEPH DISEASE SPINOCEREBELLAR ATROPHY III AZOREAN NEUROLOGIC DISEASE SPINOPONTINE ATROPHY NIGROSPINODENTATAL DEGENERATION	MIM:607047	ATAXIN 3		ATXN3	HP:0002172	Postural instability									IEA									Feb 17, 2009	
MIM:109150	MACHADO-JOSEPH DISEASE SPINOCEREBELLAR ATROPHY III AZOREAN NEUROLOGIC DISEASE SPINOPONTINE ATROPHY NIGROSPINODENTATAL DEGENERATION	MIM:607047	ATAXIN 3		ATXN3	HP:0002387	Autonomic dysfunction									ITM									Feb 17, 2009	
MIM:109150	MACHADO-JOSEPH DISEASE SPINOCEREBELLAR ATROPHY III AZOREAN NEUROLOGIC DISEASE SPINOPONTINE ATROPHY NIGROSPINODENTATAL DEGENERATION	MIM:607047	ATAXIN 3		ATXN3	HP:0002380	Fasciculations									PCS	12/57							PMID:19659750	Feb 17, 2009	
MIM:109150	MACHADO-JOSEPH DISEASE SPINOCEREBELLAR ATROPHY III AZOREAN NEUROLOGIC DISEASE SPINOPONTINE ATROPHY NIGROSPINODENTATAL DEGENERATION	MIM:607047	ATAXIN 3		ATXN3	HP:0002495	Impaired vibratory sensation									IEA									Feb 17, 2009	
MIM:109150	MACHADO-JOSEPH DISEASE SPINOCEREBELLAR ATROPHY III AZOREAN NEUROLOGIC DISEASE SPINOPONTINE ATROPHY NIGROSPINODENTATAL DEGENERATION	MIM:607047	ATAXIN 3		ATXN3	HP:0002503	Spinocerebellar tract degeneration									IEA									Feb 17, 2009	
MIM:109150	MACHADO-JOSEPH DISEASE SPINOCEREBELLAR ATROPHY III AZOREAN NEUROLOGIC DISEASE SPINOPONTINE ATROPHY NIGROSPINODENTATAL DEGENERATION	MIM:607047	ATAXIN 3		ATXN3	HP:0002839	Sphincter disturbances (bladder)									IEA									Feb 17, 2009	
MIM:109150	MACHADO-JOSEPH DISEASE SPINOCEREBELLAR ATROPHY III AZOREAN NEUROLOGIC DISEASE SPINOPONTINE ATROPHY NIGROSPINODENTATAL DEGENERATION	MIM:607047	ATAXIN 3		ATXN3	HP:0003487	Babinski sign									IEA									Feb 17, 2009	
MIM:109150	MACHADO-JOSEPH DISEASE SPINOCEREBELLAR ATROPHY III AZOREAN NEUROLOGIC DISEASE SPINOPONTINE ATROPHY NIGROSPINODENTATAL DEGENERATION	MIM:607047	ATAXIN 3		ATXN3	HP:0003676	Progressive disorder									PCS								PMID:19659750	Feb 17, 2009	
MIM:109150	MACHADO-JOSEPH DISEASE SPINOCEREBELLAR ATROPHY III AZOREAN NEUROLOGIC DISEASE SPINOPONTINE ATROPHY NIGROSPINODENTATAL DEGENERATION	MIM:607047	ATAXIN 3		ATXN3	HP:0003693	Distal amyotrophy	_:distal_muscle	null	PATO:0001623	atrophied					TAS								OMIM:109150	Feb 17, 2009	
MIM:109150	MACHADO-JOSEPH DISEASE SPINOCEREBELLAR ATROPHY III AZOREAN NEUROLOGIC DISEASE SPINOPONTINE ATROPHY NIGROSPINODENTATAL DEGENERATION	MIM:607047	ATAXIN 3		ATXN3	HP:0003743	Genetic anticipation									IEA									Feb 17, 2009	
MIM:109150	MACHADO-JOSEPH DISEASE SPINOCEREBELLAR ATROPHY III AZOREAN NEUROLOGIC DISEASE SPINOPONTINE ATROPHY NIGROSPINODENTATAL DEGENERATION	MIM:607047	ATAXIN 3		ATXN3	HP:0007032	Decreased or absent ankle reflexes									IEA									Feb 17, 2009	
MIM:109150	MACHADO-JOSEPH DISEASE SPINOCEREBELLAR ATROPHY III AZOREAN NEUROLOGIC DISEASE SPINOPONTINE ATROPHY NIGROSPINODENTATAL DEGENERATION	MIM:607047	ATAXIN 3		ATXN3	HP:0007089	Facial-lingual fasciculations									IEA									Feb 17, 2009	
MIM:109150	MACHADO-JOSEPH DISEASE SPINOCEREBELLAR ATROPHY III AZOREAN NEUROLOGIC DISEASE SPINOPONTINE ATROPHY NIGROSPINODENTATAL DEGENERATION	MIM:607047	ATAXIN 3		ATXN3	HP:0007203	Cerebellar atrophy, mild									IEA									Feb 17, 2009	
MIM:109150	MACHADO-JOSEPH DISEASE SPINOCEREBELLAR ATROPHY III AZOREAN NEUROLOGIC DISEASE SPINOPONTINE ATROPHY NIGROSPINODENTATAL DEGENERATION	MIM:607047	ATAXIN 3		ATXN3	HP:0007223	Enlarged fourth ventricle, mild									IEA									Feb 17, 2009	
MIM:109150	MACHADO-JOSEPH DISEASE SPINOCEREBELLAR ATROPHY III AZOREAN NEUROLOGIC DISEASE SPINOPONTINE ATROPHY NIGROSPINODENTATAL DEGENERATION	MIM:607047	ATAXIN 3		ATXN3	HP:0001251	Ataxia									PCS	57/57							PMID:19659750	Sep 9, 2010	
