Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Entity ID	Entity Name	Quality ID	Quality Name	Add'l Entity ID	Add'l Entity Name	Age of Onset ID	Age of Onset Name	Evidence	Frequency	Abnormal ID	Abnormal Name	Negation ID	Negation Name	Description	Orthologs	Pub	Date Created	
MIM:213700	CEREBROTENDINOUS XANTHOMATOSIS CEREBRAL CHOLESTERINOSIS	MIM:606530	CYTOCHROME P450, SUBFAMILY XXVIIA, POLYPEPTIDE 1 STEROL 27-HYDROXYLASE		CYP27A1	HP:0001658	Myocardial infarction									IEA								OMIM:213700	Feb 17, 2009	
MIM:213700	CEREBROTENDINOUS XANTHOMATOSIS CEREBRAL CHOLESTERINOSIS	MIM:606530	CYTOCHROME P450, SUBFAMILY XXVIIA, POLYPEPTIDE 1 STEROL 27-HYDROXYLASE		CYP27A1	HP:0001681	Angina pectoris									TAS	rare							OMIM:213700	Feb 17, 2009	
MIM:213700	CEREBROTENDINOUS XANTHOMATOSIS CEREBRAL CHOLESTERINOSIS	MIM:606530	CYTOCHROME P450, SUBFAMILY XXVIIA, POLYPEPTIDE 1 STEROL 27-HYDROXYLASE		CYP27A1	HP:0003107	Abnormality of cholesterol metabolism	GO:0008152	null	PATO:0000001	quality					TAS		PATO:0000460	abnormal					OMIM:213700	Feb 17, 2009	
MIM:213700	CEREBROTENDINOUS XANTHOMATOSIS CEREBRAL CHOLESTERINOSIS	MIM:606530	CYTOCHROME P450, SUBFAMILY XXVIIA, POLYPEPTIDE 1 STEROL 27-HYDROXYLASE		CYP27A1	HP:0002093	Respiratory insufficiency	FMA:7158	null	PATO:0001628	insufficient					IEA								OMIM:213700	Feb 17, 2009	
MIM:213700	CEREBROTENDINOUS XANTHOMATOSIS CEREBRAL CHOLESTERINOSIS	MIM:606530	CYTOCHROME P450, SUBFAMILY XXVIIA, POLYPEPTIDE 1 STEROL 27-HYDROXYLASE		CYP27A1	HP:0002014	Diarrhea	FMA:5018	null	PATO:0001444	broken					PCS	19/54							PMID:10775536	Feb 17, 2009	
MIM:213700	CEREBROTENDINOUS XANTHOMATOSIS CEREBRAL CHOLESTERINOSIS	MIM:606530	CYTOCHROME P450, SUBFAMILY XXVIIA, POLYPEPTIDE 1 STEROL 27-HYDROXYLASE		CYP27A1	HP:0007024	Pseudobulbar paralysis									IEA								OMIM:213700	Feb 17, 2009	
MIM:213700	CEREBROTENDINOUS XANTHOMATOSIS CEREBRAL CHOLESTERINOSIS	MIM:606530	CYTOCHROME P450, SUBFAMILY XXVIIA, POLYPEPTIDE 1 STEROL 27-HYDROXYLASE		CYP27A1	HP:0010874	Tendon xanthomatosis									PCS	27/53							PMID:10775536	Aug 30, 2010	
MIM:213700	CEREBROTENDINOUS XANTHOMATOSIS CEREBRAL CHOLESTERINOSIS	MIM:606530	CYTOCHROME P450, SUBFAMILY XXVIIA, POLYPEPTIDE 1 STEROL 27-HYDROXYLASE		CYP27A1	HP:0001253	Cerebellar ataxia	FMA:67944	null	HP:0001251	Ataxia					PCS	35/54							PMID:10775536	Aug 30, 2010	
MIM:213700	CEREBROTENDINOUS XANTHOMATOSIS CEREBRAL CHOLESTERINOSIS	MIM:606530	CYTOCHROME P450, SUBFAMILY XXVIIA, POLYPEPTIDE 1 STEROL 27-HYDROXYLASE		CYP27A1	HP:0009830	Peripheral neuropathy									PCS	13/54							PMID:10775536	Aug 30, 2010	
MIM:213700	CEREBROTENDINOUS XANTHOMATOSIS CEREBRAL CHOLESTERINOSIS	MIM:606530	CYTOCHROME P450, SUBFAMILY XXVIIA, POLYPEPTIDE 1 STEROL 27-HYDROXYLASE		CYP27A1	HP:0002059	Cerebral atrophy									PCS	21/34							PMID:10775536	Aug 30, 2010	
MIM:213700	CEREBROTENDINOUS XANTHOMATOSIS CEREBRAL CHOLESTERINOSIS	MIM:606530	CYTOCHROME P450, SUBFAMILY XXVIIA, POLYPEPTIDE 1 STEROL 27-HYDROXYLASE		CYP27A1	HP:0007256	Pyramidal signs									PCS	39/54							PMID:10775536	Sep 7, 2010	
MIM:213700	CEREBROTENDINOUS XANTHOMATOSIS CEREBRAL CHOLESTERINOSIS	MIM:606530	CYTOCHROME P450, SUBFAMILY XXVIIA, POLYPEPTIDE 1 STEROL 27-HYDROXYLASE		CYP27A1	HP:0002518	Abnormality of the periventricular white matter									PCS	23/34							PMID:10775536	Sep 7, 2010	
MIM:213700	CEREBROTENDINOUS XANTHOMATOSIS CEREBRAL CHOLESTERINOSIS	MIM:606530	CYTOCHROME P450, SUBFAMILY XXVIIA, POLYPEPTIDE 1 STEROL 27-HYDROXYLASE		CYP27A1	HP:0001081	Cholelithiasis									PCS	occasional							http://www.ncbi.nlm.nih.gov/bookshelf/br.fcgi?book=gene&part=ctx	Sep 7, 2010	
MIM:213700	CEREBROTENDINOUS XANTHOMATOSIS CEREBRAL CHOLESTERINOSIS	MIM:606530	CYTOCHROME P450, SUBFAMILY XXVIIA, POLYPEPTIDE 1 STEROL 27-HYDROXYLASE		CYP27A1	HP:0000543	Pale optic disks									PCS	6/13							PMID:11804206	Sep 7, 2010	
MIM:213700	CEREBROTENDINOUS XANTHOMATOSIS CEREBRAL CHOLESTERINOSIS	MIM:606530	CYTOCHROME P450, SUBFAMILY XXVIIA, POLYPEPTIDE 1 STEROL 27-HYDROXYLASE		CYP27A1	HP:0100321	Abnormality of the dentate nucleus									PCS	28/34							PMID:10775536	Sep 7, 2010	
MIM:213700	CEREBROTENDINOUS XANTHOMATOSIS CEREBRAL CHOLESTERINOSIS	MIM:606530	CYTOCHROME P450, SUBFAMILY XXVIIA, POLYPEPTIDE 1 STEROL 27-HYDROXYLASE		CYP27A1	HP:0003482	EMG: axonal abnormality									PCS	19/24							PMID:10775536	Sep 7, 2010	
MIM:213700	CEREBROTENDINOUS XANTHOMATOSIS CEREBRAL CHOLESTERINOSIS	MIM:606530	CYTOCHROME P450, SUBFAMILY XXVIIA, POLYPEPTIDE 1 STEROL 27-HYDROXYLASE		CYP27A1	HP:0100291	Abnormality of central somatosensory evoked potentials	FMA:67944	null	HP:0001251	Ataxia					PCS	9/15							PMID:10775536	Sep 7, 2010	
MIM:213700	CEREBROTENDINOUS XANTHOMATOSIS CEREBRAL CHOLESTERINOSIS	MIM:606530	CYTOCHROME P450, SUBFAMILY XXVIIA, POLYPEPTIDE 1 STEROL 27-HYDROXYLASE		CYP27A1	HP:0010845	EEG: generalized slow activity	FMA:67944	null	HP:0001251	Ataxia					PCS	19/22							PMID:10775536	Sep 7, 2010	
