Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Entity ID	Entity Name	Quality ID	Quality Name	Add'l Entity ID	Add'l Entity Name	Age of Onset ID	Age of Onset Name	Evidence	Frequency	Abnormal ID	Abnormal Name	Sex	Negation ID	Negation Name	Description	Orthologs	Pub	Date Created	
MIM:117550	SOTOS SYNDROME	MIM:606681	NUCLEAR RECEPTOR-BINDING Su-var, ENHANCER OF ZESTE, AND TRITHORAX DOMAIN PROTEIN 1 ANDROGEN RECEPTOR-ASSOCIATED COREGULATOR 267 NSD1/NUP98 FUSION GENE, INCLUDED	MIM:606681 / wt	NSD1	HP:0000540	Hypermetropia									TAS	occasional								http://www.ncbi.nlm.nih.gov/bookshelf/br.fcgi?book=gene&part=sotos	17.02.2009	
MIM:117550	SOTOS SYNDROME	MIM:606681	NUCLEAR RECEPTOR-BINDING Su-var, ENHANCER OF ZESTE, AND TRITHORAX DOMAIN PROTEIN 1 ANDROGEN RECEPTOR-ASSOCIATED COREGULATOR 267 NSD1/NUP98 FUSION GENE, INCLUDED	MIM:606681 / wt	NSD1	HP:0000639	Nystagmus									TAS	occasional								http://www.ncbi.nlm.nih.gov/bookshelf/br.fcgi?book=gene&part=sotos	17.02.2009	
MIM:117550	SOTOS SYNDROME	MIM:606681	NUCLEAR RECEPTOR-BINDING Su-var, ENHANCER OF ZESTE, AND TRITHORAX DOMAIN PROTEIN 1 ANDROGEN RECEPTOR-ASSOCIATED COREGULATOR 267 NSD1/NUP98 FUSION GENE, INCLUDED	MIM:606681 / wt	NSD1	HP:0000715	Behavioral disturbances									TAS	typical								ISBN-13:978-0721606156	17.02.2009	
MIM:117550	SOTOS SYNDROME	MIM:606681	NUCLEAR RECEPTOR-BINDING Su-var, ENHANCER OF ZESTE, AND TRITHORAX DOMAIN PROTEIN 1 ANDROGEN RECEPTOR-ASSOCIATED COREGULATOR 267 NSD1/NUP98 FUSION GENE, INCLUDED	MIM:606681 / wt	NSD1	HP:0001176	Large hands									TAS	typical								ISBN-13:978-0721606156	17.02.2009	
MIM:117550	SOTOS SYNDROME	MIM:606681	NUCLEAR RECEPTOR-BINDING Su-var, ENHANCER OF ZESTE, AND TRITHORAX DOMAIN PROTEIN 1 ANDROGEN RECEPTOR-ASSOCIATED COREGULATOR 267 NSD1/NUP98 FUSION GENE, INCLUDED	MIM:606681 / wt	NSD1	HP:0001250	Seizures									TAS	25%								http://www.ncbi.nlm.nih.gov/bookshelf/br.fcgi?book=gene&part=sotos	17.02.2009	
MIM:117550	SOTOS SYNDROME	MIM:606681	NUCLEAR RECEPTOR-BINDING Su-var, ENHANCER OF ZESTE, AND TRITHORAX DOMAIN PROTEIN 1 ANDROGEN RECEPTOR-ASSOCIATED COREGULATOR 267 NSD1/NUP98 FUSION GENE, INCLUDED	MIM:606681 / wt	NSD1	HP:0001263	Developmental retardation									TAS	typical								ISBN-13:978-0721606156	17.02.2009	
MIM:117550	SOTOS SYNDROME	MIM:606681	NUCLEAR RECEPTOR-BINDING Su-var, ENHANCER OF ZESTE, AND TRITHORAX DOMAIN PROTEIN 1 ANDROGEN RECEPTOR-ASSOCIATED COREGULATOR 267 NSD1/NUP98 FUSION GENE, INCLUDED	MIM:606681 / wt	NSD1	HP:0001319	Neonatal hypotonia									TAS	typical								http://www.ncbi.nlm.nih.gov/bookshelf/br.fcgi?book=gene&part=sotos	17.02.2009	
MIM:117550	SOTOS SYNDROME	MIM:606681	NUCLEAR RECEPTOR-BINDING Su-var, ENHANCER OF ZESTE, AND TRITHORAX DOMAIN PROTEIN 1 ANDROGEN RECEPTOR-ASSOCIATED COREGULATOR 267 NSD1/NUP98 FUSION GENE, INCLUDED	MIM:606681 / wt	NSD1	HP:0001347	Hyperreflexia									TAS	occasional								MIM:117550	17.02.2009	
MIM:117550	SOTOS SYNDROME	MIM:606681	NUCLEAR RECEPTOR-BINDING Su-var, ENHANCER OF ZESTE, AND TRITHORAX DOMAIN PROTEIN 1 ANDROGEN RECEPTOR-ASSOCIATED COREGULATOR 267 NSD1/NUP98 FUSION GENE, INCLUDED	MIM:606681 / wt	NSD1	HP:0001388	Joint laxity									TAS	typical								http://www.ncbi.nlm.nih.gov/bookshelf/br.fcgi?book=gene&part=sotos	17.02.2009	
MIM:117550	SOTOS SYNDROME	MIM:606681	NUCLEAR RECEPTOR-BINDING Su-var, ENHANCER OF ZESTE, AND TRITHORAX DOMAIN PROTEIN 1 ANDROGEN RECEPTOR-ASSOCIATED COREGULATOR 267 NSD1/NUP98 FUSION GENE, INCLUDED	MIM:606681 / wt	NSD1	HP:0001420	Isolated cases									TAS									MIM:117550	17.02.2009	
MIM:117550	SOTOS SYNDROME	MIM:606681	NUCLEAR RECEPTOR-BINDING Su-var, ENHANCER OF ZESTE, AND TRITHORAX DOMAIN PROTEIN 1 ANDROGEN RECEPTOR-ASSOCIATED COREGULATOR 267 NSD1/NUP98 FUSION GENE, INCLUDED	MIM:606681 / wt	NSD1	HP:0001792	Hypoplastic nails									TAS	occasional								http://www.ncbi.nlm.nih.gov/bookshelf/br.fcgi?book=gene&part=sotos	17.02.2009	
MIM:117550	SOTOS SYNDROME	MIM:606681	NUCLEAR RECEPTOR-BINDING Su-var, ENHANCER OF ZESTE, AND TRITHORAX DOMAIN PROTEIN 1 ANDROGEN RECEPTOR-ASSOCIATED COREGULATOR 267 NSD1/NUP98 FUSION GENE, INCLUDED	MIM:606681 / wt	NSD1	HP:0001629	Ventricular septal defect									TAS	occasional								http://www.ncbi.nlm.nih.gov/bookshelf/br.fcgi?book=gene&part=sotos	17.02.2009	
MIM:117550	SOTOS SYNDROME	MIM:606681	NUCLEAR RECEPTOR-BINDING Su-var, ENHANCER OF ZESTE, AND TRITHORAX DOMAIN PROTEIN 1 ANDROGEN RECEPTOR-ASSOCIATED COREGULATOR 267 NSD1/NUP98 FUSION GENE, INCLUDED	MIM:606681 / wt	NSD1	HP:0001631	Atrial septal defect									TAS	occasional								http://www.ncbi.nlm.nih.gov/bookshelf/br.fcgi?book=gene&part=sotos	17.02.2009	
MIM:117550	SOTOS SYNDROME	MIM:606681	NUCLEAR RECEPTOR-BINDING Su-var, ENHANCER OF ZESTE, AND TRITHORAX DOMAIN PROTEIN 1 ANDROGEN RECEPTOR-ASSOCIATED COREGULATOR 267 NSD1/NUP98 FUSION GENE, INCLUDED	MIM:606681 / wt	NSD1	HP:0001643	Patent ductus arteriosus									TAS	occasional								http://www.ncbi.nlm.nih.gov/bookshelf/br.fcgi?book=gene&part=sotos	17.02.2009	
MIM:117550	SOTOS SYNDROME	MIM:606681	NUCLEAR RECEPTOR-BINDING Su-var, ENHANCER OF ZESTE, AND TRITHORAX DOMAIN PROTEIN 1 ANDROGEN RECEPTOR-ASSOCIATED COREGULATOR 267 NSD1/NUP98 FUSION GENE, INCLUDED	MIM:606681 / wt	NSD1	HP:0001833	Large feet									TAS	typical								ISBN-13:978-0721606156	17.02.2009	
MIM:117550	SOTOS SYNDROME	MIM:606681	NUCLEAR RECEPTOR-BINDING Su-var, ENHANCER OF ZESTE, AND TRITHORAX DOMAIN PROTEIN 1 ANDROGEN RECEPTOR-ASSOCIATED COREGULATOR 267 NSD1/NUP98 FUSION GENE, INCLUDED	MIM:606681 / wt	NSD1	HP:0002119	Ventriculomegaly									TAS	typical								ISBN-13:978-0721606156	17.02.2009	
MIM:117550	SOTOS SYNDROME	MIM:606681	NUCLEAR RECEPTOR-BINDING Su-var, ENHANCER OF ZESTE, AND TRITHORAX DOMAIN PROTEIN 1 ANDROGEN RECEPTOR-ASSOCIATED COREGULATOR 267 NSD1/NUP98 FUSION GENE, INCLUDED	MIM:606681 / wt	NSD1	HP:0002280	Enlarged cisterna magna									TAS	occasional								http://www.ncbi.nlm.nih.gov/bookshelf/br.fcgi?book=gene&part=sotos	17.02.2009	
MIM:117550	SOTOS SYNDROME	MIM:606681	NUCLEAR RECEPTOR-BINDING Su-var, ENHANCER OF ZESTE, AND TRITHORAX DOMAIN PROTEIN 1 ANDROGEN RECEPTOR-ASSOCIATED COREGULATOR 267 NSD1/NUP98 FUSION GENE, INCLUDED	MIM:606681 / wt	NSD1	HP:0002474	Expressive language delay									TAS	typical								http://www.ncbi.nlm.nih.gov/bookshelf/br.fcgi?book=gene&part=sotos	17.02.2009	
MIM:117550	SOTOS SYNDROME	MIM:606681	NUCLEAR RECEPTOR-BINDING Su-var, ENHANCER OF ZESTE, AND TRITHORAX DOMAIN PROTEIN 1 ANDROGEN RECEPTOR-ASSOCIATED COREGULATOR 267 NSD1/NUP98 FUSION GENE, INCLUDED	MIM:606681 / wt	NSD1	HP:0002667	Nephroblastoma (Wilms tumor)									TAS	rare								http://www.ncbi.nlm.nih.gov/bookshelf/br.fcgi?book=gene&part=sotos	17.02.2009	
MIM:117550	SOTOS SYNDROME	MIM:606681	NUCLEAR RECEPTOR-BINDING Su-var, ENHANCER OF ZESTE, AND TRITHORAX DOMAIN PROTEIN 1 ANDROGEN RECEPTOR-ASSOCIATED COREGULATOR 267 NSD1/NUP98 FUSION GENE, INCLUDED	MIM:606681 / wt	NSD1	HP:0005616	Accelerated skeletal maturation									TAS	84%								ISBN-13:978-0721606156	17.02.2009	
MIM:117550	SOTOS SYNDROME	MIM:606681	NUCLEAR RECEPTOR-BINDING Su-var, ENHANCER OF ZESTE, AND TRITHORAX DOMAIN PROTEIN 1 ANDROGEN RECEPTOR-ASSOCIATED COREGULATOR 267 NSD1/NUP98 FUSION GENE, INCLUDED	MIM:606681 / wt	NSD1	HP:0006288	Premature eruption of teeth									TAS	typical								ISBN-13:978-0721606156	17.02.2009	
MIM:117550	SOTOS SYNDROME	MIM:606681	NUCLEAR RECEPTOR-BINDING Su-var, ENHANCER OF ZESTE, AND TRITHORAX DOMAIN PROTEIN 1 ANDROGEN RECEPTOR-ASSOCIATED COREGULATOR 267 NSD1/NUP98 FUSION GENE, INCLUDED	MIM:606681 / wt	NSD1	HP:0006884	Persistent cavum septum pellucidum									TAS	typical								http://www.ncbi.nlm.nih.gov/bookshelf/br.fcgi?book=gene&part=sotos	17.02.2009	
MIM:117550	SOTOS SYNDROME	MIM:606681	NUCLEAR RECEPTOR-BINDING Su-var, ENHANCER OF ZESTE, AND TRITHORAX DOMAIN PROTEIN 1 ANDROGEN RECEPTOR-ASSOCIATED COREGULATOR 267 NSD1/NUP98 FUSION GENE, INCLUDED	MIM:606681 / wt	NSD1	HP:0007128	Partial to complete agenesis of corpus callosum									TAS	typical								http://www.ncbi.nlm.nih.gov/bookshelf/br.fcgi?book=gene&part=sotos	17.02.2009	
MIM:117550	SOTOS SYNDROME	MIM:606681	NUCLEAR RECEPTOR-BINDING Su-var, ENHANCER OF ZESTE, AND TRITHORAX DOMAIN PROTEIN 1 ANDROGEN RECEPTOR-ASSOCIATED COREGULATOR 267 NSD1/NUP98 FUSION GENE, INCLUDED	MIM:606681 / wt	NSD1	HP:0009890	High frontal hairline									TAS	typical								ISBN-13:978-0721606156	17.02.2009	
MIM:117550	SOTOS SYNDROME	MIM:606681	NUCLEAR RECEPTOR-BINDING Su-var, ENHANCER OF ZESTE, AND TRITHORAX DOMAIN PROTEIN 1 ANDROGEN RECEPTOR-ASSOCIATED COREGULATOR 267 NSD1/NUP98 FUSION GENE, INCLUDED	MIM:606681 / wt	NSD1	HP:0001952	Abnormal glucose tolerance									TAS	14%								ISBN-13:978-0721606156	21.10.2010	
MIM:117550	SOTOS SYNDROME	MIM:606681	NUCLEAR RECEPTOR-BINDING Su-var, ENHANCER OF ZESTE, AND TRITHORAX DOMAIN PROTEIN 1 ANDROGEN RECEPTOR-ASSOCIATED COREGULATOR 267 NSD1/NUP98 FUSION GENE, INCLUDED	MIM:606681 / wt	NSD1	HP:0002664	Oncological abnormality									TAS	2,2%								ISBN-13:978-0721606156	21.10.2010	
MIM:117550	SOTOS SYNDROME	MIM:606681	NUCLEAR RECEPTOR-BINDING Su-var, ENHANCER OF ZESTE, AND TRITHORAX DOMAIN PROTEIN 1 ANDROGEN RECEPTOR-ASSOCIATED COREGULATOR 267 NSD1/NUP98 FUSION GENE, INCLUDED	MIM:606681 / wt	NSD1	HP:0001527	Tall stature							HP:0003660	Onset in utero	TAS	typical								ISBN-13:978-0721606156	21.10.2010	
MIM:117550	SOTOS SYNDROME	MIM:606681	NUCLEAR RECEPTOR-BINDING Su-var, ENHANCER OF ZESTE, AND TRITHORAX DOMAIN PROTEIN 1 ANDROGEN RECEPTOR-ASSOCIATED COREGULATOR 267 NSD1/NUP98 FUSION GENE, INCLUDED	MIM:606681 / wt	NSD1	HP:0000316	Hypertelorism									TAS	occasional								ISBN-13:978-0721606156	21.10.2010	
MIM:117550	SOTOS SYNDROME	MIM:606681	NUCLEAR RECEPTOR-BINDING Su-var, ENHANCER OF ZESTE, AND TRITHORAX DOMAIN PROTEIN 1 ANDROGEN RECEPTOR-ASSOCIATED COREGULATOR 267 NSD1/NUP98 FUSION GENE, INCLUDED	MIM:606681 / wt	NSD1	HP:0002051	Prominent jaw									TAS	typical								ISBN-13:978-0721606156	21.10.2010	
MIM:117550	SOTOS SYNDROME	MIM:606681	NUCLEAR RECEPTOR-BINDING Su-var, ENHANCER OF ZESTE, AND TRITHORAX DOMAIN PROTEIN 1 ANDROGEN RECEPTOR-ASSOCIATED COREGULATOR 267 NSD1/NUP98 FUSION GENE, INCLUDED	MIM:606681 / wt	NSD1	HP:0000189	Narrow palate									TAS	typical								ISBN-13:978-0721606156	21.10.2010	
MIM:117550	SOTOS SYNDROME	MIM:606681	NUCLEAR RECEPTOR-BINDING Su-var, ENHANCER OF ZESTE, AND TRITHORAX DOMAIN PROTEIN 1 ANDROGEN RECEPTOR-ASSOCIATED COREGULATOR 267 NSD1/NUP98 FUSION GENE, INCLUDED	MIM:606681 / wt	NSD1	HP:0006288	Premature eruption of teeth									TAS	typical								ISBN-13:978-0721606156	21.10.2010	
MIM:117550	SOTOS SYNDROME	MIM:606681	NUCLEAR RECEPTOR-BINDING Su-var, ENHANCER OF ZESTE, AND TRITHORAX DOMAIN PROTEIN 1 ANDROGEN RECEPTOR-ASSOCIATED COREGULATOR 267 NSD1/NUP98 FUSION GENE, INCLUDED	MIM:606681 / wt	NSD1	HP:0002650	Scoliosis									TAS	30%								http://www.ncbi.nlm.nih.gov/bookshelf/br.fcgi?book=gene&part=sotos	25.10.2010	
MIM:117550	SOTOS SYNDROME	MIM:606681	NUCLEAR RECEPTOR-BINDING Su-var, ENHANCER OF ZESTE, AND TRITHORAX DOMAIN PROTEIN 1 ANDROGEN RECEPTOR-ASSOCIATED COREGULATOR 267 NSD1/NUP98 FUSION GENE, INCLUDED	MIM:606681 / wt	NSD1	HP:0001763	Pes planus									TAS	occasional								http://www.ncbi.nlm.nih.gov/bookshelf/br.fcgi?book=gene&part=sotos	25.10.2010	
MIM:117550	SOTOS SYNDROME	MIM:606681	NUCLEAR RECEPTOR-BINDING Su-var, ENHANCER OF ZESTE, AND TRITHORAX DOMAIN PROTEIN 1 ANDROGEN RECEPTOR-ASSOCIATED COREGULATOR 267 NSD1/NUP98 FUSION GENE, INCLUDED	MIM:606681 / wt	NSD1	HP:0000077	Abnormality of the kidneys									TAS	15%								http://www.ncbi.nlm.nih.gov/bookshelf/br.fcgi?book=gene&part=sotos	25.10.2010	
MIM:117550	SOTOS SYNDROME	MIM:606681	NUCLEAR RECEPTOR-BINDING Su-var, ENHANCER OF ZESTE, AND TRITHORAX DOMAIN PROTEIN 1 ANDROGEN RECEPTOR-ASSOCIATED COREGULATOR 267 NSD1/NUP98 FUSION GENE, INCLUDED	MIM:606681 / wt	NSD1	HP:0002370	Poor coordination									TAS	typical								http://www.ncbi.nlm.nih.gov/bookshelf/br.fcgi?book=gene&part=sotos	25.10.2010	
MIM:117550	SOTOS SYNDROME	MIM:606681	NUCLEAR RECEPTOR-BINDING Su-var, ENHANCER OF ZESTE, AND TRITHORAX DOMAIN PROTEIN 1 ANDROGEN RECEPTOR-ASSOCIATED COREGULATOR 267 NSD1/NUP98 FUSION GENE, INCLUDED	MIM:606681 / wt	NSD1	HP:0000006	Autosomal dominant inheritance									TAS									http://www.ncbi.nlm.nih.gov/bookshelf/br.fcgi?book=gene&part=sotos	25.10.2010	
