Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Age of Onset ID	Age of Onset Name	Evidence ID	Evidence Name	Frequency	Sex ID	Sex Name	Negation ID	Negation Name	Description	Pub	Assigned by	Date Created	
OMIM:300867	#300867 KABUKI SYNDROME 2; KABUK2					HP:0002553	Highly arched eyebrow			IEA	IEA						OMIM-CS:HEAD AND NECK_EYES > ARCHED EYEBROWS	OMIM:300867	HPO:skoehler	Oct 16, 2012	
OMIM:300867	#300867 KABUKI SYNDROME 2; KABUK2					HP:0007655	Eversion of lateral third of lower eyelids			IEA	IEA						OMIM-CS:HEAD AND NECK_EYES > EVERSION OF LATERAL THIRD OF LOWER EYELID	OMIM:300867	HPO:skoehler	Oct 16, 2012	
OMIM:300867	#300867 KABUKI SYNDROME 2; KABUK2					HP:0000527	Long eyelashes			IEA	IEA						OMIM-CS:HEAD AND NECK_EYES > LONG EYELASHES	OMIM:300867	HPO:skoehler	Oct 16, 2012	
OMIM:300867	#300867 KABUKI SYNDROME 2; KABUK2					HP:0000637	Long palpebral fissure			IEA	IEA						OMIM-CS:HEAD AND NECK_EYES > LONG PALPEBRAL FISSURE	OMIM:300867	HPO:skoehler	Oct 16, 2012	
OMIM:300867	#300867 KABUKI SYNDROME 2; KABUK2					HP:0005338	Sparse lateral eyebrow			IEA	IEA						OMIM-CS:HEAD AND NECK_EYES > SPARSE LATERAL EYEBROWS	OMIM:300867	HPO:skoehler	Oct 16, 2012	
OMIM:300867	#300867 KABUKI SYNDROME 2; KABUK2					HP:0000486	Strabismus			IEA	IEA						OMIM-CS:HEAD AND NECK_EYES > STRABISMUS	OMIM:300867	HPO:skoehler	Oct 16, 2012	
OMIM:300867	#300867 KABUKI SYNDROME 2; KABUK2					HP:0000252	Microcephaly			IEA	IEA						OMIM-CS:HEAD AND NECK_HEAD > OCCIPITOFRONTAL CIRCUMFERENCE LESS THAN THIRD CENTILE	OMIM:300867	HPO:skoehler	Oct 16, 2012	
OMIM:300867	#300867 KABUKI SYNDROME 2; KABUK2					HP:0000156	High-arched palate			IEA	IEA						OMIM-CS:HEAD AND NECK_MOUTH > HIGH-ARCHED PALATE	OMIM:300867	HPO:skoehler	Oct 16, 2012	
OMIM:300867	#300867 KABUKI SYNDROME 2; KABUK2					HP:0000437	Depressed nasal tip			IEA	IEA						OMIM-CS:HEAD AND NECK_NOSE > BROAD AND/OR DEPRESSED TIP OF NOSE	OMIM:300867	HPO:skoehler	Oct 16, 2012	
OMIM:300867	#300867 KABUKI SYNDROME 2; KABUK2					HP:0002000	Short columella			IEA	IEA						OMIM-CS:HEAD AND NECK_NOSE > SHORT COLUMELLA	OMIM:300867	HPO:skoehler	Oct 16, 2012	
OMIM:300867	#300867 KABUKI SYNDROME 2; KABUK2					HP:0000689	Dental malocclusion			IEA	IEA						OMIM-CS:HEAD AND NECK_TEETH > DENTAL MALOCCLUSION	OMIM:300867	HPO:skoehler	Oct 16, 2012	
OMIM:300867	#300867 KABUKI SYNDROME 2; KABUK2					HP:0001423	X-linked dominant inheritance			IEA	IEA						OMIM-CS:INHERITANCE > X-LINKED DOMINANT	OMIM:300867	HPO:skoehler	Oct 16, 2012	
OMIM:300867	#300867 KABUKI SYNDROME 2; KABUK2					HP:0001998	Neonatal hypoglycemia			IEA	IEA						OMIM-CS:METABOLIC FEATURES > NEONATAL HYPOGLYCEMIA	OMIM:300867	HPO:skoehler	Oct 16, 2012	
OMIM:300867	#300867 KABUKI SYNDROME 2; KABUK2					HP:0000708	Behavioural/Psychiatric Abnormality			IEA	IEA						OMIM-CS:NEUROLOGIC_BEHAVIORAL/PSYCHIATRIC MANIFESTATIONS > BEHAVIORAL DIFFICULTIES	OMIM:300867	HPO:skoehler	Oct 16, 2012	
OMIM:300867	#300867 KABUKI SYNDROME 2; KABUK2					HP:0001263	Global developmental delay			IEA	IEA						OMIM-CS:NEUROLOGIC_CENTRAL NERVOUS SYSTEM > DEVELOPMENTAL DELAY, MILD TO SEVERE	OMIM:300867	HPO:skoehler	Oct 16, 2012	
OMIM:300867	#300867 KABUKI SYNDROME 2; KABUK2					HP:0011398	Central hypotonia			IEA	IEA						OMIM-CS:NEUROLOGIC_CENTRAL NERVOUS SYSTEM > HYPOTONIA	OMIM:300867	HPO:skoehler	Oct 16, 2012	
OMIM:300867	#300867 KABUKI SYNDROME 2; KABUK2					HP:0002761	Generalized joint laxity			IEA	IEA						OMIM-CS:SKELETAL > JOINT HYPERLAXITY	OMIM:300867	HPO:skoehler	Oct 16, 2012	
OMIM:300867	#300867 KABUKI SYNDROME 2; KABUK2					HP:0001156	Brachydactyly syndrome			IEA	IEA	rare					OMIM-CS:SKELETAL_HANDS > BRACHYDACTYLY (IN SOME PATIENTS)	OMIM:300867	HPO:skoehler	Oct 16, 2012	
OMIM:300867	#300867 KABUKI SYNDROME 2; KABUK2					HP:0001211	Abnormality of the fingertips			IEA	IEA						OMIM-CS:SKELETAL_HANDS > PERSISTENT FETAL FINGERTIP PADS	OMIM:300867	HPO:skoehler	Oct 16, 2012	
OMIM:300867	#300867 KABUKI SYNDROME 2; KABUK2					HP:0001007	Hirsutism			IEA	IEA						OMIM-CS:SKIN, NAILS, HAIR_HAIR > HIRSUTISM	OMIM:300867	HPO:skoehler	Oct 16, 2012	
OMIM:300867	#300867 KABUKI SYNDROME 2; KABUK2					HP:0000527	Long eyelashes			IEA	IEA						OMIM-CS:SKIN, NAILS, HAIR_HAIR > LONG EYELASHES SPARSE LATERAL EYEBROWS	OMIM:300867	HPO:skoehler	Oct 16, 2012	
OMIM:300867	#300867 KABUKI SYNDROME 2; KABUK2					HP:0000455	Broad nasal tip			IEA	IEA						OMIM-CS:HEAD AND NECK_NOSE > BROAD AND/OR DEPRESSED TIP OF NOSE	OMIM:300867	HPO:skoehler	Oct 16, 2012	
OMIM:300867	#300867 KABUKI SYNDROME 2; KABUK2					HP:0001212	Prominent fingertip pads			IEA	IEA						OMIM-CS:SKELETAL_HANDS > PERSISTENT FETAL FINGERTIP PADS	OMIM:300867	HPO:skoehler	17.10.2012
OMIM:300867	#300867 KABUKI SYNDROME 2; KABUK2					HP:0000668	Hypodontia			IEA	IEA						OMIM-CS:HEAD AND NECK_TEETH > HYPODONTIA	OMIM:300867	HPO:skoehler	08.03.2013
OMIM:300867	#300867 KABUKI SYNDROME 2; KABUK2					HP:0001252	Muscular hypotonia			IEA	IEA						OMIM-CS:NEUROLOGIC_CENTRAL NERVOUS SYSTEM > HYPOTONIA	OMIM:300867	HPO:skoehler	26.11.2014
OMIM:300867	#300867 KABUKI SYNDROME 2; KABUK2					HP:0006695	Atrioventricular canal defect			IEA	IEA	rare					OMIM-CS:CARDIOVASCULAR_HEART > ATRIOVENTRICULAR SEPTAL DEFECT (RARE)	OMIM:300867	HPO:skoehler	31.05.2015
OMIM:300867	#300867 KABUKI SYNDROME 2; KABUK2					HP:0001642	Pulmonic stenosis			IEA	IEA	rare					OMIM-CS:CARDIOVASCULAR_HEART > PULMONARY VALVE STENOSIS (RARE)	OMIM:300867	HPO:skoehler	31.05.2015
OMIM:300867	#300867 KABUKI SYNDROME 2; KABUK2					HP:0000175	Cleft palate			IEA	IEA	rare					OMIM-CS:HEAD AND NECK_MOUTH > CLEFT PALATE (RARE)	OMIM:300867	HPO:skoehler	31.05.2015
OMIM:300867	#300867 KABUKI SYNDROME 2; KABUK2					HP:0000695	Natal tooth			IEA	IEA	rare					OMIM-CS:HEAD AND NECK_TEETH > NEONATAL TEETH (RARE)	OMIM:300867	HPO:skoehler	31.05.2015
OMIM:300867	#300867 KABUKI SYNDROME 2; KABUK2					HP:0001250	Seizures			IEA	IEA						OMIM-CS:NEUROLOGIC_CENTRAL NERVOUS SYSTEM > SEIZURES	OMIM:300867	HPO:skoehler	31.05.2015
