Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Age of Onset ID	Age of Onset Name	Evidence ID	Evidence Name	Frequency	Sex ID	Sex Name	Negation ID	Negation Name	Description	Pub	Assigned by	Date Created	
OMIM:614099	#614099 CRANIOECTODERMAL DYSPLASIA 3; CED3					HP:0001394	Cirrhosis			IEA	IEA	rare					OMIM-CS:ABDOMEN_LIVER > CIRRHOSIS (IN SOME PATIENTS)	OMIM:614099	HPO:skoehler	Nov 18, 2012	
OMIM:614099	#614099 CRANIOECTODERMAL DYSPLASIA 3; CED3					HP:0004969	Peripheral pulmonary artery stenosis			IEA	IEA	rare					OMIM-CS:CARDIOVASCULAR_VASCULAR > PERIPHERAL PULMONARY STENOSIS (IN SOME PATIENTS)	OMIM:614099	HPO:skoehler	Nov 18, 2012	
OMIM:614099	#614099 CRANIOECTODERMAL DYSPLASIA 3; CED3					HP:0003774	End stage renal disease			IEA	IEA	rare					OMIM-CS:GENITOURINARY_KIDNEYS > END-STAGE RENAL DISEASE (IN SOME PATIENTS)	OMIM:614099	HPO:skoehler	Nov 18, 2012	
OMIM:614099	#614099 CRANIOECTODERMAL DYSPLASIA 3; CED3					HP:0000506	Telecanthus			IEA	IEA	rare					OMIM-CS:HEAD AND NECK_EYES > TELECANTHUS (IN SOME PATIENTS)	OMIM:614099	HPO:skoehler	Nov 18, 2012	
OMIM:614099	#614099 CRANIOECTODERMAL DYSPLASIA 3; CED3					HP:0002007	Frontal bossing			IEA	IEA	rare					OMIM-CS:HEAD AND NECK_FACE > FRONTAL BOSSING (IN SOME PATIENTS)	OMIM:614099	HPO:skoehler	Nov 18, 2012	
OMIM:614099	#614099 CRANIOECTODERMAL DYSPLASIA 3; CED3					HP:0000347	Micrognathia			IEA	IEA	rare					OMIM-CS:HEAD AND NECK_FACE > MICROGNATHIA (IN SOME PATIENTS)	OMIM:614099	HPO:skoehler	Nov 18, 2012	
OMIM:614099	#614099 CRANIOECTODERMAL DYSPLASIA 3; CED3					HP:0000256	Macrocephaly			IEA	IEA	rare					OMIM-CS:HEAD AND NECK_HEAD > MACROCEPHALY (IN SOME PATIENTS)	OMIM:614099	HPO:skoehler	Nov 18, 2012	
OMIM:614099	#614099 CRANIOECTODERMAL DYSPLASIA 3; CED3					HP:0000268	Dolichocephaly			IEA	IEA	rare					OMIM-CS:HEAD AND NECK_HEAD > SCAPHOCEPHALY (IN SOME PATIENTS)	OMIM:614099	HPO:skoehler	Nov 18, 2012	
OMIM:614099	#614099 CRANIOECTODERMAL DYSPLASIA 3; CED3					HP:0000232	Everted lower lip vermilion			IEA	IEA	rare					OMIM-CS:HEAD AND NECK_MOUTH > EVERTED LOWER LIP (IN SOME PATIENTS)	OMIM:614099	HPO:skoehler	Nov 18, 2012	
OMIM:614099	#614099 CRANIOECTODERMAL DYSPLASIA 3; CED3					HP:0002213	Fine hair			TAS	TAS							OMIM:614099	HPO:skoehler	Aug 10, 2013	
OMIM:614099	#614099 CRANIOECTODERMAL DYSPLASIA 3; CED3					HP:0008070	Sparse hair			TAS	TAS							OMIM:614099	HPO:skoehler	Aug 10, 2013	
OMIM:614099	#614099 CRANIOECTODERMAL DYSPLASIA 3; CED3					HP:0001821	Broad nail			TAS	TAS							OMIM:614099	HPO:skoehler	Aug 10, 2013	
OMIM:614099	#614099 CRANIOECTODERMAL DYSPLASIA 3; CED3					HP:0001799	Short nail			TAS	TAS							OMIM:614099	HPO:skoehler	Aug 10, 2013	
OMIM:614099	#614099 CRANIOECTODERMAL DYSPLASIA 3; CED3					HP:0001156	Brachydactyly syndrome			IEA	IEA						OMIM-CS:SKELETAL_HANDS > BRACHYDACTYLY	OMIM:614099	HPO:skoehler	26.11.2014
OMIM:614099	#614099 CRANIOECTODERMAL DYSPLASIA 3; CED3					HP:0000968	Ectodermal dysplasia			IEA	IEA							OMIM:614099	HPO:skoehler	14.01.2015

OMIM:614099	#614099 CRANIOECTODERMAL DYSPLASIA 3; CED3					HP:0004442	Sagittal craniosynostosis			IEA	IEA	rare					OMIM-CS:SKELETAL_SKULL > SAGITTAL SUTURE SYNOSTOSIS (IN SOME PATIENTS)	OMIM:614099	HPO:skoehler	05.08.2015
