Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Age of Onset ID	Age of Onset Name	Evidence ID	Evidence Name	Frequency	Sex ID	Sex Name	Negation ID	Negation Name	Description	Pub	Assigned by	Date Created	
MIM:118230	CHARCOT-MARIE-TOOTH DISEASE, GUADALAJARA NEURONAL TYPE					HP:0001761	Pes cavus			IEA	IEA							MIM:118230		17.02.2009	
MIM:118230	CHARCOT-MARIE-TOOTH DISEASE, GUADALAJARA NEURONAL TYPE					HP:0001999	Abnormal facial shape			IEA	IEA							MIM:118230		17.02.2009	
MIM:118230	CHARCOT-MARIE-TOOTH DISEASE, GUADALAJARA NEURONAL TYPE					HP:0002013	Vomiting			IEA	IEA							MIM:118230		17.02.2009	
MIM:118230	CHARCOT-MARIE-TOOTH DISEASE, GUADALAJARA NEURONAL TYPE					HP:0002018	Nausea			IEA	IEA							MIM:118230		17.02.2009	
MIM:118230	CHARCOT-MARIE-TOOTH DISEASE, GUADALAJARA NEURONAL TYPE					HP:0002028	Chronic diarrhea			IEA	IEA							MIM:118230		17.02.2009	
MIM:118230	CHARCOT-MARIE-TOOTH DISEASE, GUADALAJARA NEURONAL TYPE					HP:0003009	Enhanced neurotoxicity of vincristine			IEA	IEA							MIM:118230		17.02.2009	
MIM:118230	CHARCOT-MARIE-TOOTH DISEASE, GUADALAJARA NEURONAL TYPE					HP:0003091	Trophic limb changes			IEA	IEA							MIM:118230		17.02.2009	
MIM:118230	CHARCOT-MARIE-TOOTH DISEASE, GUADALAJARA NEURONAL TYPE					HP:0003593	Infantile onset			IEA	IEA							MIM:118230		17.02.2009	
MIM:118230	CHARCOT-MARIE-TOOTH DISEASE, GUADALAJARA NEURONAL TYPE					HP:0004875	Neonatal inspiratory stridor			IEA	IEA							MIM:118230		17.02.2009	
MIM:118230	CHARCOT-MARIE-TOOTH DISEASE, GUADALAJARA NEURONAL TYPE					HP:0005853	Congenital foot contraction deformities			IEA	IEA							MIM:118230		17.02.2009	
MIM:118230	CHARCOT-MARIE-TOOTH DISEASE, GUADALAJARA NEURONAL TYPE					HP:0009049	Peroneal muscle atrophy			TAS	TAS							MIM:118230	HPO:probinson	17.02.2009	
MIM:118230	CHARCOT-MARIE-TOOTH DISEASE, GUADALAJARA NEURONAL TYPE					HP:0003447	Axonal loss			IEA	IEA							MIM:118230		15.03.2012	
MIM:118230	CHARCOT-MARIE-TOOTH DISEASE, GUADALAJARA NEURONAL TYPE					HP:0005150	Abnormal atrioventricular conduction			TAS	TAS							MIM:118230	HPO:probinson	11.04.2012	
MIM:118230	CHARCOT-MARIE-TOOTH DISEASE, GUADALAJARA NEURONAL TYPE					HP:0003693	Distal amyotrophy			TAS	TAS							MIM:118230	HPO:probinson	17.07.2012	
MIM:118230	CHARCOT-MARIE-TOOTH DISEASE, GUADALAJARA NEURONAL TYPE					HP:0002460	Distal muscle weakness			TAS	TAS							MIM:118230	HPO:probinson	17.07.2012	
MIM:118230	CHARCOT-MARIE-TOOTH DISEASE, GUADALAJARA NEURONAL TYPE					HP:0003474	Sensory impairment			TAS	TAS							MIM:118230	HPO:probinson	17.07.2012	
MIM:118230	CHARCOT-MARIE-TOOTH DISEASE, GUADALAJARA NEURONAL TYPE					HP:0011727	Peroneal muscle weakness			TAS	TAS							MIM:118230	HPO:probinson	17.07.2012	
OMIM:118230	118230 CHARCOT-MARIE-TOOTH DISEASE, GUADALAJARA NEURONAL TYPE					HP:0001678	Atrioventricular block			IEA	IEA						OMIM-CS:CARDIAC > HEART BLOCK	OMIM:118230	HPO:skoehler	17.10.2012
OMIM:118230	118230 CHARCOT-MARIE-TOOTH DISEASE, GUADALAJARA NEURONAL TYPE					HP:0001417	X-linked inheritance			IEA	IEA						OMIM-CS:INHERITANCE > AND X-LINKED FORMS	OMIM:118230	HPO:skoehler	16.11.2012
