OMIM:181270	#181270 SCALP-EAR-NIPPLE SYNDROME; SENS;;FINLAY-MARKS SYNDROME;;SEN SYNDROME					HP:0000286	Epicanthus			IEA	IEA	rare					OMIM-CS:HEAD AND NECK_EYES > EPICANTHUS (IN SOME PATIENTS)	OMIM:181270	HPO:skoehler	06.10.2013
OMIM:181270	#181270 SCALP-EAR-NIPPLE SYNDROME; SENS;;FINLAY-MARKS SYNDROME;;SEN SYNDROME					HP:0000601	Hypotelorism			IEA	IEA	rare					OMIM-CS:HEAD AND NECK_EYES > HYPOTELORISM (IN SOME PATIENTS)	OMIM:181270	HPO:skoehler	06.10.2013
OMIM:181270	#181270 SCALP-EAR-NIPPLE SYNDROME; SENS;;FINLAY-MARKS SYNDROME;;SEN SYNDROME					HP:0000581	Blepharophimosis			IEA	IEA	rare					OMIM-CS:HEAD AND NECK_EYES > NARROW PALPEBRAL FISSURES (IN SOME PATIENTS)	OMIM:181270	HPO:skoehler	06.10.2013
OMIM:181270	#181270 SCALP-EAR-NIPPLE SYNDROME; SENS;;FINLAY-MARKS SYNDROME;;SEN SYNDROME					HP:0100540	Palpebral edema			IEA	IEA						OMIM-CS:HEAD AND NECK_EYES > PUFFY EYELIDS	OMIM:181270	HPO:skoehler	06.10.2013
OMIM:181270	#181270 SCALP-EAR-NIPPLE SYNDROME; SENS;;FINLAY-MARKS SYNDROME;;SEN SYNDROME					HP:0000303	Mandibular prognathia			IEA	IEA	rare					OMIM-CS:HEAD AND NECK_FACE > PROGNATHISM (IN SOME PATIENTS)	OMIM:181270	HPO:skoehler	06.10.2013
OMIM:181270	#181270 SCALP-EAR-NIPPLE SYNDROME; SENS;;FINLAY-MARKS SYNDROME;;SEN SYNDROME					HP:0002000	Short columella			IEA	IEA	rare					OMIM-CS:HEAD AND NECK_FACE > SHORT COLUMELLA (IN SOME PATIENTS)	OMIM:181270	HPO:skoehler	06.10.2013
OMIM:181270	#181270 SCALP-EAR-NIPPLE SYNDROME; SENS;;FINLAY-MARKS SYNDROME;;SEN SYNDROME					HP:0000463	Anteverted nares			IEA	IEA	rare					OMIM-CS:HEAD AND NECK_NOSE > ANTEVERTED NARES (IN SOME PATIENTS)	OMIM:181270	HPO:skoehler	06.10.2013
OMIM:181270	#181270 SCALP-EAR-NIPPLE SYNDROME; SENS;;FINLAY-MARKS SYNDROME;;SEN SYNDROME					HP:0005280	Depressed nasal bridge			IEA	IEA						OMIM-CS:HEAD AND NECK_NOSE > FLAT NASAL BRIDGE	OMIM:181270	HPO:skoehler	06.10.2013
OMIM:181270	#181270 SCALP-EAR-NIPPLE SYNDROME; SENS;;FINLAY-MARKS SYNDROME;;SEN SYNDROME					HP:0008070	Sparse hair			IEA	IEA	rare					OMIM-CS:SKIN, NAILS, HAIR_HAIR > THIN HAIR (IN SOME PATIENTS)	OMIM:181270	HPO:skoehler	06.10.2013
OMIM:181270	#181270 SCALP-EAR-NIPPLE SYNDROME; SENS;;FINLAY-MARKS SYNDROME;;SEN SYNDROME					HP:0002164	Nail dysplasia			IEA	IEA						OMIM-CS:SKIN, NAILS, HAIR_NAILS > DYSPLASTIC NAILS	OMIM:181270	HPO:skoehler	06.10.2013
