Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Age of Onset ID	Age of Onset Name	Evidence ID	Evidence Name	Frequency	Sex ID	Sex Name	Negation ID	Negation Name	Description	Pub	Assigned by	Date Created	
OMIM:614866	#614866 PEROXISOME BIOGENESIS DISORDER 5A (ZELLWEGER); PBD5APEROXISOME BIOGENESIS DISORDER, COMPLEMENTATION GROUP 5, INCLUDED;CG5, INCLUDED;;PEROXISOME BIOGENESIS DISORDER, COMPLEMENTATION GROUP 10, INCLUDED;CG10, INCLUDED;;PEROXISOME BIOGENESIS DISORDER, COMPLEMENTATION GROUP F, INCLUDED;CGF, INCLUDED					HP:0001401	Intrahepatic biliary dysgenesis			IEA	IEA						OMIM-CS:ABDOMEN_LIVER > INTRAHEPATIC BILIARY DYSGENESIS	OMIM:614866	HPO:skoehler	16.08.2015
OMIM:614866	#614866 PEROXISOME BIOGENESIS DISORDER 5A (ZELLWEGER); PBD5APEROXISOME BIOGENESIS DISORDER, COMPLEMENTATION GROUP 5, INCLUDED;CG5, INCLUDED;;PEROXISOME BIOGENESIS DISORDER, COMPLEMENTATION GROUP 10, INCLUDED;CG10, INCLUDED;;PEROXISOME BIOGENESIS DISORDER, COMPLEMENTATION GROUP F, INCLUDED;CGF, INCLUDED					HP:0001744	Splenomegaly			IEA	IEA						OMIM-CS:ABDOMEN_SPLEEN > SPLENOMEGALY	OMIM:614866	HPO:skoehler	16.08.2015
OMIM:614866	#614866 PEROXISOME BIOGENESIS DISORDER 5A (ZELLWEGER); PBD5APEROXISOME BIOGENESIS DISORDER, COMPLEMENTATION GROUP 5, INCLUDED;CG5, INCLUDED;;PEROXISOME BIOGENESIS DISORDER, COMPLEMENTATION GROUP 10, INCLUDED;CG10, INCLUDED;;PEROXISOME BIOGENESIS DISORDER, COMPLEMENTATION GROUP F, INCLUDED;CGF, INCLUDED					HP:0002564	Malformation of the heart and great vessels			IEA	IEA						OMIM-CS:CARDIOVASCULAR_HEART > CONGENITAL HEART DEFECT	OMIM:614866	HPO:skoehler	16.08.2015
OMIM:614866	#614866 PEROXISOME BIOGENESIS DISORDER 5A (ZELLWEGER); PBD5APEROXISOME BIOGENESIS DISORDER, COMPLEMENTATION GROUP 5, INCLUDED;CG5, INCLUDED;;PEROXISOME BIOGENESIS DISORDER, COMPLEMENTATION GROUP 10, INCLUDED;CG10, INCLUDED;;PEROXISOME BIOGENESIS DISORDER, COMPLEMENTATION GROUP F, INCLUDED;CGF, INCLUDED					HP:0000057	Clitoromegaly			IEA	IEA						OMIM-CS:GENITOURINARY_EXTERNAL GENITALIA, FEMALE > CLITOROMEGALY	OMIM:614866	HPO:skoehler	16.08.2015
OMIM:614866	#614866 PEROXISOME BIOGENESIS DISORDER 5A (ZELLWEGER); PBD5APEROXISOME BIOGENESIS DISORDER, COMPLEMENTATION GROUP 5, INCLUDED;CG5, INCLUDED;;PEROXISOME BIOGENESIS DISORDER, COMPLEMENTATION GROUP 10, INCLUDED;CG10, INCLUDED;;PEROXISOME BIOGENESIS DISORDER, COMPLEMENTATION GROUP F, INCLUDED;CGF, INCLUDED					HP:0000028	Cryptorchidism			IEA	IEA						OMIM-CS:GENITOURINARY_INTERNAL GENITALIA, MALE > CRYPTORCHIDISM	OMIM:614866	HPO:skoehler	16.08.2015
OMIM:614866	#614866 PEROXISOME BIOGENESIS DISORDER 5A (ZELLWEGER); PBD5APEROXISOME BIOGENESIS DISORDER, COMPLEMENTATION GROUP 5, INCLUDED;CG5, INCLUDED;;PEROXISOME BIOGENESIS DISORDER, COMPLEMENTATION GROUP 10, INCLUDED;CG10, INCLUDED;;PEROXISOME BIOGENESIS DISORDER, COMPLEMENTATION GROUP F, INCLUDED;CGF, INCLUDED					HP:0004734	Renal cortical microcysts			IEA	IEA						OMIM-CS:GENITOURINARY_KIDNEYS > MULTIPLE SMALL RENAL CORTICAL CYSTS	OMIM:614866	HPO:skoehler	16.08.2015
OMIM:614866	#614866 PEROXISOME BIOGENESIS DISORDER 5A (ZELLWEGER); PBD5APEROXISOME BIOGENESIS DISORDER, COMPLEMENTATION GROUP 5, INCLUDED;CG5, INCLUDED;;PEROXISOME BIOGENESIS DISORDER, COMPLEMENTATION GROUP 10, INCLUDED;CG10, INCLUDED;;PEROXISOME BIOGENESIS DISORDER, COMPLEMENTATION GROUP F, INCLUDED;CGF, INCLUDED					HP:0001508	Failure to thrive			IEA	IEA						OMIM-CS:GROWTH_OTHER > FAILURE TO THRIVE	OMIM:614866	HPO:skoehler	16.08.2015
OMIM:614866	#614866 PEROXISOME BIOGENESIS DISORDER 5A (ZELLWEGER); PBD5APEROXISOME BIOGENESIS DISORDER, COMPLEMENTATION GROUP 5, INCLUDED;CG5, INCLUDED;;PEROXISOME BIOGENESIS DISORDER, COMPLEMENTATION GROUP 10, INCLUDED;CG10, INCLUDED;;PEROXISOME BIOGENESIS DISORDER, COMPLEMENTATION GROUP F, INCLUDED;CGF, INCLUDED					HP:0001511	Intrauterine growth retardation			IEA	IEA						OMIM-CS:GROWTH_OTHER > PRENATAL GROWTH FAILURE	OMIM:614866	HPO:skoehler	16.08.2015
OMIM:614866	#614866 PEROXISOME BIOGENESIS DISORDER 5A (ZELLWEGER); PBD5APEROXISOME BIOGENESIS DISORDER, COMPLEMENTATION GROUP 5, INCLUDED;CG5, INCLUDED;;PEROXISOME BIOGENESIS DISORDER, COMPLEMENTATION GROUP 10, INCLUDED;CG10, INCLUDED;;PEROXISOME BIOGENESIS DISORDER, COMPLEMENTATION GROUP F, INCLUDED;CGF, INCLUDED					HP:0011039	Abnormality of the helix			IEA	IEA						OMIM-CS:HEAD AND NECK_EARS > HELIX ABNORMAL	OMIM:614866	HPO:skoehler	16.08.2015
OMIM:614866	#614866 PEROXISOME BIOGENESIS DISORDER 5A (ZELLWEGER); PBD5APEROXISOME BIOGENESIS DISORDER, COMPLEMENTATION GROUP 5, INCLUDED;CG5, INCLUDED;;PEROXISOME BIOGENESIS DISORDER, COMPLEMENTATION GROUP 10, INCLUDED;CG10, INCLUDED;;PEROXISOME BIOGENESIS DISORDER, COMPLEMENTATION GROUP F, INCLUDED;CGF, INCLUDED					HP:0000369	Low-set ears			IEA	IEA						OMIM-CS:HEAD AND NECK_EARS > LOW SET EARS	OMIM:614866	HPO:skoehler	16.08.2015
OMIM:614866	#614866 PEROXISOME BIOGENESIS DISORDER 5A (ZELLWEGER); PBD5APEROXISOME BIOGENESIS DISORDER, COMPLEMENTATION GROUP 5, INCLUDED;CG5, INCLUDED;;PEROXISOME BIOGENESIS DISORDER, COMPLEMENTATION GROUP 10, INCLUDED;CG10, INCLUDED;;PEROXISOME BIOGENESIS DISORDER, COMPLEMENTATION GROUP F, INCLUDED;CGF, INCLUDED					HP:0001088	Brushfield spots			IEA	IEA						OMIM-CS:HEAD AND NECK_EYES > BRUSHFIELD SPOTS	OMIM:614866	HPO:skoehler	16.08.2015
OMIM:614866	#614866 PEROXISOME BIOGENESIS DISORDER 5A (ZELLWEGER); PBD5APEROXISOME BIOGENESIS DISORDER, COMPLEMENTATION GROUP 5, INCLUDED;CG5, INCLUDED;;PEROXISOME BIOGENESIS DISORDER, COMPLEMENTATION GROUP 10, INCLUDED;CG10, INCLUDED;;PEROXISOME BIOGENESIS DISORDER, COMPLEMENTATION GROUP F, INCLUDED;CGF, INCLUDED					HP:0000518	Cataract			IEA	IEA						OMIM-CS:HEAD AND NECK_EYES > CATARACTS	OMIM:614866	HPO:skoehler	16.08.2015
OMIM:614866	#614866 PEROXISOME BIOGENESIS DISORDER 5A (ZELLWEGER); PBD5APEROXISOME BIOGENESIS DISORDER, COMPLEMENTATION GROUP 5, INCLUDED;CG5, INCLUDED;;PEROXISOME BIOGENESIS DISORDER, COMPLEMENTATION GROUP 10, INCLUDED;CG10, INCLUDED;;PEROXISOME BIOGENESIS DISORDER, COMPLEMENTATION GROUP F, INCLUDED;CGF, INCLUDED					HP:0007759	Opacification of the corneal stroma			IEA	IEA						OMIM-CS:HEAD AND NECK_EYES > CLOUDY CORNEA	OMIM:614866	HPO:skoehler	16.08.2015
OMIM:614866	#614866 PEROXISOME BIOGENESIS DISORDER 5A (ZELLWEGER); PBD5APEROXISOME BIOGENESIS DISORDER, COMPLEMENTATION GROUP 5, INCLUDED;CG5, INCLUDED;;PEROXISOME BIOGENESIS DISORDER, COMPLEMENTATION GROUP 10, INCLUDED;CG10, INCLUDED;;PEROXISOME BIOGENESIS DISORDER, COMPLEMENTATION GROUP F, INCLUDED;CGF, INCLUDED					HP:0000286	Epicanthus			IEA	IEA						OMIM-CS:HEAD AND NECK_EYES > EPICANTHIC FOLDS	OMIM:614866	HPO:skoehler	16.08.2015
OMIM:614866	#614866 PEROXISOME BIOGENESIS DISORDER 5A (ZELLWEGER); PBD5APEROXISOME BIOGENESIS DISORDER, COMPLEMENTATION GROUP 5, INCLUDED;CG5, INCLUDED;;PEROXISOME BIOGENESIS DISORDER, COMPLEMENTATION GROUP 10, INCLUDED;CG10, INCLUDED;;PEROXISOME BIOGENESIS DISORDER, COMPLEMENTATION GROUP F, INCLUDED;CGF, INCLUDED					HP:0000316	Hypertelorism			IEA	IEA						OMIM-CS:HEAD AND NECK_EYES > HYPERTELORISM	OMIM:614866	HPO:skoehler	16.08.2015
OMIM:614866	#614866 PEROXISOME BIOGENESIS DISORDER 5A (ZELLWEGER); PBD5APEROXISOME BIOGENESIS DISORDER, COMPLEMENTATION GROUP 5, INCLUDED;CG5, INCLUDED;;PEROXISOME BIOGENESIS DISORDER, COMPLEMENTATION GROUP 10, INCLUDED;CG10, INCLUDED;;PEROXISOME BIOGENESIS DISORDER, COMPLEMENTATION GROUP F, INCLUDED;CGF, INCLUDED					HP:0001093	Optic nerve dysplasia			IEA	IEA						OMIM-CS:HEAD AND NECK_EYES > OPTIC NERVE DYSPLASIA	OMIM:614866	HPO:skoehler	16.08.2015
OMIM:614866	#614866 PEROXISOME BIOGENESIS DISORDER 5A (ZELLWEGER); PBD5APEROXISOME BIOGENESIS DISORDER, COMPLEMENTATION GROUP 5, INCLUDED;CG5, INCLUDED;;PEROXISOME BIOGENESIS DISORDER, COMPLEMENTATION GROUP 10, INCLUDED;CG10, INCLUDED;;PEROXISOME BIOGENESIS DISORDER, COMPLEMENTATION GROUP F, INCLUDED;CGF, INCLUDED					HP:0000580	Pigmentary retinopathy			IEA	IEA						OMIM-CS:HEAD AND NECK_EYES > PIGMENTARY RETINOPATHY	OMIM:614866	HPO:skoehler	16.08.2015
OMIM:614866	#614866 PEROXISOME BIOGENESIS DISORDER 5A (ZELLWEGER); PBD5APEROXISOME BIOGENESIS DISORDER, COMPLEMENTATION GROUP 5, INCLUDED;CG5, INCLUDED;;PEROXISOME BIOGENESIS DISORDER, COMPLEMENTATION GROUP 10, INCLUDED;CG10, INCLUDED;;PEROXISOME BIOGENESIS DISORDER, COMPLEMENTATION GROUP F, INCLUDED;CGF, INCLUDED					HP:0100540	Palpebral edema			IEA	IEA						OMIM-CS:HEAD AND NECK_EYES > PUFFY LIDS	OMIM:614866	HPO:skoehler	16.08.2015
OMIM:614866	#614866 PEROXISOME BIOGENESIS DISORDER 5A (ZELLWEGER); PBD5APEROXISOME BIOGENESIS DISORDER, COMPLEMENTATION GROUP 5, INCLUDED;CG5, INCLUDED;;PEROXISOME BIOGENESIS DISORDER, COMPLEMENTATION GROUP 10, INCLUDED;CG10, INCLUDED;;PEROXISOME BIOGENESIS DISORDER, COMPLEMENTATION GROUP F, INCLUDED;CGF, INCLUDED					HP:0012368	Flat face			IEA	IEA						OMIM-CS:HEAD AND NECK_FACE > FLAT FACE	OMIM:614866	HPO:skoehler	16.08.2015
OMIM:614866	#614866 PEROXISOME BIOGENESIS DISORDER 5A (ZELLWEGER); PBD5APEROXISOME BIOGENESIS DISORDER, COMPLEMENTATION GROUP 5, INCLUDED;CG5, INCLUDED;;PEROXISOME BIOGENESIS DISORDER, COMPLEMENTATION GROUP 10, INCLUDED;CG10, INCLUDED;;PEROXISOME BIOGENESIS DISORDER, COMPLEMENTATION GROUP F, INCLUDED;CGF, INCLUDED					HP:0000347	Micrognathia			IEA	IEA						OMIM-CS:HEAD AND NECK_FACE > MICROGNATHIA	OMIM:614866	HPO:skoehler	16.08.2015
OMIM:614866	#614866 PEROXISOME BIOGENESIS DISORDER 5A (ZELLWEGER); PBD5APEROXISOME BIOGENESIS DISORDER, COMPLEMENTATION GROUP 5, INCLUDED;CG5, INCLUDED;;PEROXISOME BIOGENESIS DISORDER, COMPLEMENTATION GROUP 10, INCLUDED;CG10, INCLUDED;;PEROXISOME BIOGENESIS DISORDER, COMPLEMENTATION GROUP F, INCLUDED;CGF, INCLUDED					HP:0000311	Round face			IEA	IEA						OMIM-CS:HEAD AND NECK_FACE > ROUND FACE	OMIM:614866	HPO:skoehler	16.08.2015
OMIM:614866	#614866 PEROXISOME BIOGENESIS DISORDER 5A (ZELLWEGER); PBD5APEROXISOME BIOGENESIS DISORDER, COMPLEMENTATION GROUP 5, INCLUDED;CG5, INCLUDED;;PEROXISOME BIOGENESIS DISORDER, COMPLEMENTATION GROUP 10, INCLUDED;CG10, INCLUDED;;PEROXISOME BIOGENESIS DISORDER, COMPLEMENTATION GROUP F, INCLUDED;CGF, INCLUDED					HP:0000348	High forehead			IEA	IEA						OMIM-CS:HEAD AND NECK_HEAD > HIGH FOREHEAD	OMIM:614866	HPO:skoehler	16.08.2015
OMIM:614866	#614866 PEROXISOME BIOGENESIS DISORDER 5A (ZELLWEGER); PBD5APEROXISOME BIOGENESIS DISORDER, COMPLEMENTATION GROUP 5, INCLUDED;CG5, INCLUDED;;PEROXISOME BIOGENESIS DISORDER, COMPLEMENTATION GROUP 10, INCLUDED;CG10, INCLUDED;;PEROXISOME BIOGENESIS DISORDER, COMPLEMENTATION GROUP F, INCLUDED;CGF, INCLUDED					HP:0000175	Cleft palate			IEA	IEA						OMIM-CS:HEAD AND NECK_MOUTH > CLEFT PALATE	OMIM:614866	HPO:skoehler	16.08.2015
OMIM:614866	#614866 PEROXISOME BIOGENESIS DISORDER 5A (ZELLWEGER); PBD5APEROXISOME BIOGENESIS DISORDER, COMPLEMENTATION GROUP 5, INCLUDED;CG5, INCLUDED;;PEROXISOME BIOGENESIS DISORDER, COMPLEMENTATION GROUP 10, INCLUDED;CG10, INCLUDED;;PEROXISOME BIOGENESIS DISORDER, COMPLEMENTATION GROUP F, INCLUDED;CGF, INCLUDED					HP:0001284	Areflexia			IEA	IEA						OMIM-CS:NEUROLOGIC_CENTRAL NERVOUS SYSTEM > AREFLEXIA	OMIM:614866	HPO:skoehler	16.08.2015
OMIM:614866	#614866 PEROXISOME BIOGENESIS DISORDER 5A (ZELLWEGER); PBD5APEROXISOME BIOGENESIS DISORDER, COMPLEMENTATION GROUP 5, INCLUDED;CG5, INCLUDED;;PEROXISOME BIOGENESIS DISORDER, COMPLEMENTATION GROUP 10, INCLUDED;CG10, INCLUDED;;PEROXISOME BIOGENESIS DISORDER, COMPLEMENTATION GROUP F, INCLUDED;CGF, INCLUDED					HP:0007227	Macrogyria			IEA	IEA						OMIM-CS:NEUROLOGIC_CENTRAL NERVOUS SYSTEM > MACROGYRIA	OMIM:614866	HPO:skoehler	16.08.2015
OMIM:614866	#614866 PEROXISOME BIOGENESIS DISORDER 5A (ZELLWEGER); PBD5APEROXISOME BIOGENESIS DISORDER, COMPLEMENTATION GROUP 5, INCLUDED;CG5, INCLUDED;;PEROXISOME BIOGENESIS DISORDER, COMPLEMENTATION GROUP 10, INCLUDED;CG10, INCLUDED;;PEROXISOME BIOGENESIS DISORDER, COMPLEMENTATION GROUP F, INCLUDED;CGF, INCLUDED					HP:0001249	Intellectual disability			IEA	IEA						OMIM-CS:NEUROLOGIC_CENTRAL NERVOUS SYSTEM > MENTAL RETARDATION	OMIM:614866	HPO:skoehler	16.08.2015
OMIM:614866	#614866 PEROXISOME BIOGENESIS DISORDER 5A (ZELLWEGER); PBD5APEROXISOME BIOGENESIS DISORDER, COMPLEMENTATION GROUP 5, INCLUDED;CG5, INCLUDED;;PEROXISOME BIOGENESIS DISORDER, COMPLEMENTATION GROUP 10, INCLUDED;CG10, INCLUDED;;PEROXISOME BIOGENESIS DISORDER, COMPLEMENTATION GROUP F, INCLUDED;CGF, INCLUDED					HP:0002126	Polymicrogyria			IEA	IEA						OMIM-CS:NEUROLOGIC_CENTRAL NERVOUS SYSTEM > POLYMICROGYRIA	OMIM:614866	HPO:skoehler	16.08.2015
OMIM:614866	#614866 PEROXISOME BIOGENESIS DISORDER 5A (ZELLWEGER); PBD5APEROXISOME BIOGENESIS DISORDER, COMPLEMENTATION GROUP 5, INCLUDED;CG5, INCLUDED;;PEROXISOME BIOGENESIS DISORDER, COMPLEMENTATION GROUP 10, INCLUDED;CG10, INCLUDED;;PEROXISOME BIOGENESIS DISORDER, COMPLEMENTATION GROUP F, INCLUDED;CGF, INCLUDED					HP:0002764	Stippled chondral calcification			IEA	IEA						OMIM-CS:SKELETAL > STIPPLED CHONDRAL CALCIFICATION	OMIM:614866	HPO:skoehler	16.08.2015
OMIM:614866	#614866 PEROXISOME BIOGENESIS DISORDER 5A (ZELLWEGER); PBD5APEROXISOME BIOGENESIS DISORDER, COMPLEMENTATION GROUP 5, INCLUDED;CG5, INCLUDED;;PEROXISOME BIOGENESIS DISORDER, COMPLEMENTATION GROUP 10, INCLUDED;CG10, INCLUDED;;PEROXISOME BIOGENESIS DISORDER, COMPLEMENTATION GROUP F, INCLUDED;CGF, INCLUDED					HP:0001840	Metatarsus adductus			IEA	IEA						OMIM-CS:SKELETAL_FEET > METATARSUS ADDUCTUS	OMIM:614866	HPO:skoehler	16.08.2015
OMIM:614866	#614866 PEROXISOME BIOGENESIS DISORDER 5A (ZELLWEGER); PBD5APEROXISOME BIOGENESIS DISORDER, COMPLEMENTATION GROUP 5, INCLUDED;CG5, INCLUDED;;PEROXISOME BIOGENESIS DISORDER, COMPLEMENTATION GROUP 10, INCLUDED;CG10, INCLUDED;;PEROXISOME BIOGENESIS DISORDER, COMPLEMENTATION GROUP F, INCLUDED;CGF, INCLUDED					HP:0001762	Talipes equinovarus			IEA	IEA						OMIM-CS:SKELETAL_FEET > TALIPES EQUINOVARUS	OMIM:614866	HPO:skoehler	16.08.2015
OMIM:614866	#614866 PEROXISOME BIOGENESIS DISORDER 5A (ZELLWEGER); PBD5APEROXISOME BIOGENESIS DISORDER, COMPLEMENTATION GROUP 5, INCLUDED;CG5, INCLUDED;;PEROXISOME BIOGENESIS DISORDER, COMPLEMENTATION GROUP 10, INCLUDED;CG10, INCLUDED;;PEROXISOME BIOGENESIS DISORDER, COMPLEMENTATION GROUP F, INCLUDED;CGF, INCLUDED					HP:0012385	Camptodactyly			IEA	IEA						OMIM-CS:SKELETAL_HANDS > CAMPTODACTYLY	OMIM:614866	HPO:skoehler	16.08.2015
OMIM:614866	#614866 PEROXISOME BIOGENESIS DISORDER 5A (ZELLWEGER); PBD5APEROXISOME BIOGENESIS DISORDER, COMPLEMENTATION GROUP 5, INCLUDED;CG5, INCLUDED;;PEROXISOME BIOGENESIS DISORDER, COMPLEMENTATION GROUP 10, INCLUDED;CG10, INCLUDED;;PEROXISOME BIOGENESIS DISORDER, COMPLEMENTATION GROUP F, INCLUDED;CGF, INCLUDED					HP:0000954	Single transverse palmar crease			IEA	IEA						OMIM-CS:SKELETAL_HANDS > TRANSVERSE PALMAR CREASE	OMIM:614866	HPO:skoehler	16.08.2015
OMIM:614866	#614866 PEROXISOME BIOGENESIS DISORDER 5A (ZELLWEGER); PBD5APEROXISOME BIOGENESIS DISORDER, COMPLEMENTATION GROUP 5, INCLUDED;CG5, INCLUDED;;PEROXISOME BIOGENESIS DISORDER, COMPLEMENTATION GROUP 10, INCLUDED;CG10, INCLUDED;;PEROXISOME BIOGENESIS DISORDER, COMPLEMENTATION GROUP F, INCLUDED;CGF, INCLUDED					HP:0002967	Cubitus valgus			IEA	IEA						OMIM-CS:SKELETAL_LIMBS > CUBITUS VALGUS	OMIM:614866	HPO:skoehler	16.08.2015
OMIM:614866	#614866 PEROXISOME BIOGENESIS DISORDER 5A (ZELLWEGER); PBD5APEROXISOME BIOGENESIS DISORDER, COMPLEMENTATION GROUP 5, INCLUDED;CG5, INCLUDED;;PEROXISOME BIOGENESIS DISORDER, COMPLEMENTATION GROUP 10, INCLUDED;CG10, INCLUDED;;PEROXISOME BIOGENESIS DISORDER, COMPLEMENTATION GROUP F, INCLUDED;CGF, INCLUDED					HP:0000239	Large fontanelles			IEA	IEA						OMIM-CS:SKELETAL_SKULL > LARGE FONTANELS	OMIM:614866	HPO:skoehler	16.08.2015
OMIM:614866	#614866 PEROXISOME BIOGENESIS DISORDER 5A (ZELLWEGER); PBD5APEROXISOME BIOGENESIS DISORDER, COMPLEMENTATION GROUP 5, INCLUDED;CG5, INCLUDED;;PEROXISOME BIOGENESIS DISORDER, COMPLEMENTATION GROUP 10, INCLUDED;CG10, INCLUDED;;PEROXISOME BIOGENESIS DISORDER, COMPLEMENTATION GROUP F, INCLUDED;CGF, INCLUDED					HP:0000952	Jaundice			IEA	IEA						OMIM-CS:SKIN, NAILS, HAIR_SKIN > JAUNDICE	OMIM:614866	HPO:skoehler	16.08.2015
