Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Entity ID	Entity Name	Quality ID	Quality Name	Add'l Entity ID	Add'l Entity Name	Mode of Inheritance ID	Mode of Inheritance Name	Age of Onset ID	Age of Onset Name	Evidence	Frequency	Abnormal ID	Abnormal Name	Description	Orthologs	Pub	Date Created	
MIM:610828	HOLOPROSENCEPHALY 7	MIM:601309	PATCHED, DROSOPHILA, HOMOLOG OF, 1 PTC	Heterozygous	PTCH1			FMA:76869	Premaxilla	PATO:0000645	hypoplastic			HP:0001455	Usually autosomal dominant							Dominant due to haploinsufficiency. Anonymous term created			Feb 5, 2010	
MIM:610828	HOLOPROSENCEPHALY 7	MIM:601309	PATCHED, DROSOPHILA, HOMOLOG OF, 1 PTC	Heterozygous	PTCH1	HP:0003196	Nasal hypoplasia	FMA:46472	Nose	PATO:0000645	hypoplastic			HP:0001455	Usually autosomal dominant							Dominant due to haploinsufficiency. Anonymous term created			Feb 5, 2010	
MIM:610828	HOLOPROSENCEPHALY 7	MIM:601309	PATCHED, DROSOPHILA, HOMOLOG OF, 1 PTC	Heterozygous	PTCH1	HP:0000437	Flat nasal tip							HP:0001455	Usually autosomal dominant							Dominant due to haploinsufficiency. 			Feb 5, 2010	
MIM:610828	HOLOPROSENCEPHALY 7	MIM:601309	PATCHED, DROSOPHILA, HOMOLOG OF, 1 PTC	Heterozygous	PTCH1			FMA:59519	Ala of nose	PATO:0000407	flat			HP:0001455	Usually autosomal dominant							Dominant due to haploinsufficiency. Anonymous term created			Feb 5, 2010	
MIM:610828	HOLOPROSENCEPHALY 7	MIM:601309	PATCHED, DROSOPHILA, HOMOLOG OF, 1 PTC	Heterozygous	PTCH1	HP:0005326	Hypoplastic philtrum	FMA:59819	Philtrum	PATO:0000645	hypoplastic			HP:0001455	Usually autosomal dominant							Dominant due to haploinsufficiency. 			Feb 5, 2010	
MIM:610828	HOLOPROSENCEPHALY 7	MIM:601309	PATCHED, DROSOPHILA, HOMOLOG OF, 1 PTC	Heterozygous	PTCH1	HP:0002744	Bilateral cleft lip/palate							HP:0001455	Usually autosomal dominant							Dominant due to haploinsufficiency. 			Feb 5, 2010	
MIM:610828	HOLOPROSENCEPHALY 7	MIM:601309	PATCHED, DROSOPHILA, HOMOLOG OF, 1 PTC	Heterozygous	PTCH1	HP:0000689	Dental malocclusion							HP:0001455	Usually autosomal dominant							Dominant due to haploinsufficiency. 			Feb 5, 2010	
MIM:610828	HOLOPROSENCEPHALY 7	MIM:601309	PATCHED, DROSOPHILA, HOMOLOG OF, 1 PTC	Heterozygous	PTCH1	HP:0005273	Absent nasal septal cartilage							HP:0001455	Usually autosomal dominant							Dominant due to haploinsufficiency. 			Feb 5, 2010	
MIM:610828	HOLOPROSENCEPHALY 7	MIM:601309	PATCHED, DROSOPHILA, HOMOLOG OF, 1 PTC	Heterozygous	PTCH1	HP:0000316	Hypertelorism							HP:0001455	Usually autosomal dominant							Dominant due to haploinsufficiency. 			Feb 5, 2010	
MIM:610828	HOLOPROSENCEPHALY 7	MIM:601309	PATCHED, DROSOPHILA, HOMOLOG OF, 1 PTC	Heterozygous	PTCH1	HP:0007633	Bilateral microphthalmos	FMA:264089	Set of eyeballs	PATO:0000587	decreased size			HP:0001455	Usually autosomal dominant							Dominant due to haploinsufficiency. 			Feb 5, 2010	
MIM:610828	HOLOPROSENCEPHALY 7	MIM:601309	PATCHED, DROSOPHILA, HOMOLOG OF, 1 PTC	Heterozygous	PTCH1	HP:0000256	Macrocephaly							HP:0001455	Usually autosomal dominant							Dominant due to haploinsufficiency. 			Feb 5, 2010	
MIM:610828	HOLOPROSENCEPHALY 7	MIM:601309	PATCHED, DROSOPHILA, HOMOLOG OF, 1 PTC	Heterozygous	PTCH1	HP:0004122	Bifid nose, midline groove, or dimple on nasal tip							HP:0001455	Usually autosomal dominant							Dominant due to haploinsufficiency. 			Feb 5, 2010	
MIM:610828	HOLOPROSENCEPHALY 7	MIM:601309	PATCHED, DROSOPHILA, HOMOLOG OF, 1 PTC	Heterozygous	PTCH1	HP:0006356	Single maxillary central incisor							HP:0001455	Usually autosomal dominant							Dominant due to haploinsufficiency. FMA term not picked up by Phenote.			Feb 5, 2010	
MIM:610828	HOLOPROSENCEPHALY 7	MIM:601309	PATCHED, DROSOPHILA, HOMOLOG OF, 1 PTC	Heterozygous	PTCH1	HP:0005469	Occipital plagiocephaly	FMA:52735	Occipital bone	PATO:0000407	flat			HP:0001455	Usually autosomal dominant							Dominant due to haploinsufficiency. FMA term not picked up by Phenote.			Feb 5, 2010	
MIM:610828	HOLOPROSENCEPHALY 7	MIM:601309	PATCHED, DROSOPHILA, HOMOLOG OF, 1 PTC	Heterozygous	PTCH1	HP:0000283	Broad face	FMA:24728	Face	PATO:0000600	increased width			HP:0001455	Usually autosomal dominant							Dominant due to haploinsufficiency. FMA term not picked up by Phenote.			Feb 5, 2010	
MIM:610828	HOLOPROSENCEPHALY 7	MIM:601309	PATCHED, DROSOPHILA, HOMOLOG OF, 1 PTC	Heterozygous	PTCH1	HP:0004641	frontal and biparietal bossing							HP:0001455	Usually autosomal dominant							Dominant due to haploinsufficiency. FMA term not picked up by Phenote.			Feb 5, 2010	
