Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Entity ID	Entity Name	Quality ID	Quality Name	Add'l Entity ID	Add'l Entity Name	Age of Onset ID	Age of Onset Name	Evidence	Frequency	Abnormal ID	Abnormal Name	Negation ID	Negation Name	Description	Orthologs	Pub	Date Created	
MIM:213700	CEREBROTENDINOUS XANTHOMATOSIS CEREBRAL CHOLESTERINOSIS	MIM:606530	CYTOCHROME P450, SUBFAMILY XXVIIA, POLYPEPTIDE 1 STEROL 27-HYDROXYLASE		CYP27A1	HP:0001658	Myocardial infarction									IEA									Feb 17, 2009	
MIM:213700	CEREBROTENDINOUS XANTHOMATOSIS CEREBRAL CHOLESTERINOSIS	MIM:606530	CYTOCHROME P450, SUBFAMILY XXVIIA, POLYPEPTIDE 1 STEROL 27-HYDROXYLASE		CYP27A1	HP:0001681	Angina pectoris									IEA									Feb 17, 2009	
MIM:213700	CEREBROTENDINOUS XANTHOMATOSIS CEREBRAL CHOLESTERINOSIS	MIM:606530	CYTOCHROME P450, SUBFAMILY XXVIIA, POLYPEPTIDE 1 STEROL 27-HYDROXYLASE		CYP27A1	HP:0001939	Metabolism abnormality	GO:0008152	null	PATO:0000001	quality					IEA		PATO:0000460	abnormal						Feb 17, 2009	
MIM:213700	CEREBROTENDINOUS XANTHOMATOSIS CEREBRAL CHOLESTERINOSIS	MIM:606530	CYTOCHROME P450, SUBFAMILY XXVIIA, POLYPEPTIDE 1 STEROL 27-HYDROXYLASE		CYP27A1	HP:0002093	Respiratory insufficiency	FMA:7158	null	PATO:0001628	insufficient					IEA									Feb 17, 2009	
MIM:213700	CEREBROTENDINOUS XANTHOMATOSIS CEREBRAL CHOLESTERINOSIS	MIM:606530	CYTOCHROME P450, SUBFAMILY XXVIIA, POLYPEPTIDE 1 STEROL 27-HYDROXYLASE		CYP27A1	HP:0002014	Diarrhea	FMA:5018	null	PATO:0001444	broken					PCS	19/54							PMID: 10775536	Feb 17, 2009	
MIM:213700	CEREBROTENDINOUS XANTHOMATOSIS CEREBRAL CHOLESTERINOSIS	MIM:606530	CYTOCHROME P450, SUBFAMILY XXVIIA, POLYPEPTIDE 1 STEROL 27-HYDROXYLASE		CYP27A1	HP:0007024	Pseudobulbar paralysis									IEA									Feb 17, 2009	
MIM:213700	CEREBROTENDINOUS XANTHOMATOSIS CEREBRAL CHOLESTERINOSIS	MIM:606530	CYTOCHROME P450, SUBFAMILY XXVIIA, POLYPEPTIDE 1 STEROL 27-HYDROXYLASE		CYP27A1	HP:0010874	Tendon xanthomatosis									PCS	27/53							PMID: 10775536	Aug 30, 2010	
MIM:213700	CEREBROTENDINOUS XANTHOMATOSIS CEREBRAL CHOLESTERINOSIS	MIM:606530	CYTOCHROME P450, SUBFAMILY XXVIIA, POLYPEPTIDE 1 STEROL 27-HYDROXYLASE		CYP27A1	HP:0001253	Cerebellar ataxia	FMA:67944	null	HP:0001251	Ataxia					PCS	35/54							PMID: 10775536	Aug 30, 2010	
MIM:213700	CEREBROTENDINOUS XANTHOMATOSIS CEREBRAL CHOLESTERINOSIS	MIM:606530	CYTOCHROME P450, SUBFAMILY XXVIIA, POLYPEPTIDE 1 STEROL 27-HYDROXYLASE		CYP27A1	HP:0009830	Peripheral neuropathy									PCS	13/54							PMID: 10775536	Aug 30, 2010	
MIM:213700	CEREBROTENDINOUS XANTHOMATOSIS CEREBRAL CHOLESTERINOSIS	MIM:606530	CYTOCHROME P450, SUBFAMILY XXVIIA, POLYPEPTIDE 1 STEROL 27-HYDROXYLASE		CYP27A1	HP:0002059	Cerebral atrophy									PCS	21/34							PMID: 10775536	Aug 30, 2010	
