Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Entity ID	Entity Name	Quality ID	Quality Name	Add'l Entity ID	Add'l Entity Name	Mode of inheritance ID	Mode of inheritance Name	Age of Onset ID	Age of Onset Name	Evidence	Frequency	Abnormal ID	Abnormal Name	Description	Orthologs	Pub	Date Created	
MIM:109400	BASAL CELL NEVUS SYNDROME GORLIN-GOLTZ SYNDROME NEVOID BASAL CELL CARCINOMA SYNDROME MULTIPLE BASAL CELL NEVI, ODONTOGENIC KERATOCYSTS, AND SKELETAL ANOMALIES			MIM:601309 / wt; MIM:603673 / wt 	PTCH1; PTCH2	HP:0001627	Cardiac abnormality											PCS	20%			change to cardiac fibroma later; term was recently created		http://www.ncbi.nlm.nih.gov/bookshelf/br.fcgi?book=gene&part=bcns	17.02.2009	
MIM:109400	BASAL CELL NEVUS SYNDROME GORLIN-GOLTZ SYNDROME NEVOID BASAL CELL CARCINOMA SYNDROME MULTIPLE BASAL CELL NEVI, ODONTOGENIC KERATOCYSTS, AND SKELETAL ANOMALIES			MIM:601309 / wt; MIM:603673 / wt 	PTCH1; PTCH2	HP:0002650	Scoliosis											PCS	rare					MIM:109400	17.02.2009	
MIM:109400	BASAL CELL NEVUS SYNDROME GORLIN-GOLTZ SYNDROME NEVOID BASAL CELL CARCINOMA SYNDROME MULTIPLE BASAL CELL NEVI, ODONTOGENIC KERATOCYSTS, AND SKELETAL ANOMALIES			MIM:601309 / wt; MIM:603673 / wt 	PTCH1; PTCH2	HP:0002885	Medulloblastoma									HP:0003580	Onset in early childhood	PCS	5%					http://www.ncbi.nlm.nih.gov/bookshelf/br.fcgi?book=gene&part=bcns	17.02.2009	
MIM:109400	BASAL CELL NEVUS SYNDROME GORLIN-GOLTZ SYNDROME NEVOID BASAL CELL CARCINOMA SYNDROME MULTIPLE BASAL CELL NEVI, ODONTOGENIC KERATOCYSTS, AND SKELETAL ANOMALIES			MIM:601309 / wt; MIM:603673 / wt 	PTCH1; PTCH2	HP:0000254	Frontal bossing											PCS	60%					http://www.ncbi.nlm.nih.gov/bookshelf/br.fcgi?book=gene&part=bcns	17.02.2009	
MIM:109400	BASAL CELL NEVUS SYNDROME GORLIN-GOLTZ SYNDROME NEVOID BASAL CELL CARCINOMA SYNDROME MULTIPLE BASAL CELL NEVI, ODONTOGENIC KERATOCYSTS, AND SKELETAL ANOMALIES			MIM:601309 / wt; MIM:603673 / wt 	PTCH1; PTCH2	HP:0004656	Mild mandibular prognathism											PCS	4/10					PMID:12116218	17.02.2009	
MIM:109400	BASAL CELL NEVUS SYNDROME GORLIN-GOLTZ SYNDROME NEVOID BASAL CELL CARCINOMA SYNDROME MULTIPLE BASAL CELL NEVI, ODONTOGENIC KERATOCYSTS, AND SKELETAL ANOMALIES			MIM:601309 / wt; MIM:603673 / wt 	PTCH1; PTCH2	HP:0001425	Heterogeneous																		27.10.2009	
MIM:109400	BASAL CELL NEVUS SYNDROME GORLIN-GOLTZ SYNDROME NEVOID BASAL CELL CARCINOMA SYNDROME MULTIPLE BASAL CELL NEVI, ODONTOGENIC KERATOCYSTS, AND SKELETAL ANOMALIES			MIM:601309 / wt; MIM:603673 / wt 	PTCH1; PTCH2	HP:0000256	Macrocephaly									HP:0003660	Onset in utero	PCS	60%					http://www.ncbi.nlm.nih.gov/bookshelf/br.fcgi?book=gene&part=bcns	27.10.2009	
MIM:109400	BASAL CELL NEVUS SYNDROME GORLIN-GOLTZ SYNDROME NEVOID BASAL CELL CARCINOMA SYNDROME MULTIPLE BASAL CELL NEVI, ODONTOGENIC KERATOCYSTS, AND SKELETAL ANOMALIES			MIM:601309 / wt; MIM:603673 / wt 	PTCH1; PTCH2			FMA:75375	Facial aspect of cranium	HP:0001056	Milia							PCS	60%			Facial aspect of cranium_has extra parts of type_Milia; I now the EQ is not correct but there is no term "Milia" in any of the other ontologies; need term Milia to say that		http://www.ncbi.nlm.nih.gov/bookshelf/br.fcgi?book=gene&part=bcns	27.10.2009	
MIM:109400	BASAL CELL NEVUS SYNDROME GORLIN-GOLTZ SYNDROME NEVOID BASAL CELL CARCINOMA SYNDROME MULTIPLE BASAL CELL NEVI, ODONTOGENIC KERATOCYSTS, AND SKELETAL ANOMALIES			MIM:601309 / wt; MIM:603673 / wt 	PTCH1; PTCH2	HP:0001556	Sloping shoulders											PCS	60%					http://www.ncbi.nlm.nih.gov/bookshelf/br.fcgi?book=gene&part=bcns	27.10.2009	
MIM:109400	BASAL CELL NEVUS SYNDROME GORLIN-GOLTZ SYNDROME NEVOID BASAL CELL CARCINOMA SYNDROME MULTIPLE BASAL CELL NEVI, ODONTOGENIC KERATOCYSTS, AND SKELETAL ANOMALIES			MIM:601309 / wt; MIM:603673 / wt 	PTCH1; PTCH2	HP:0000238	Hydrocephalus											PCS	rare					http://www.ncbi.nlm.nih.gov/bookshelf/br.fcgi?book=gene&part=bcns	27.10.2009	
MIM:109400	BASAL CELL NEVUS SYNDROME GORLIN-GOLTZ SYNDROME NEVOID BASAL CELL CARCINOMA SYNDROME MULTIPLE BASAL CELL NEVI, ODONTOGENIC KERATOCYSTS, AND SKELETAL ANOMALIES			MIM:601309 / wt; MIM:603673 / wt 	PTCH1; PTCH2	HP:0008422	Wedge-shaped vertebrae											PCS	common					http://www.ncbi.nlm.nih.gov/bookshelf/br.fcgi?book=gene&part=bcns	27.10.2009	
MIM:109400	BASAL CELL NEVUS SYNDROME GORLIN-GOLTZ SYNDROME NEVOID BASAL CELL CARCINOMA SYNDROME MULTIPLE BASAL CELL NEVI, ODONTOGENIC KERATOCYSTS, AND SKELETAL ANOMALIES			MIM:601309 / wt; MIM:603673 / wt 	PTCH1; PTCH2	HP:0002414	Spina bifida											PCS	very rare					http://www.ncbi.nlm.nih.gov/bookshelf/br.fcgi?book=gene&part=bcns	27.10.2009	
MIM:109400	BASAL CELL NEVUS SYNDROME GORLIN-GOLTZ SYNDROME NEVOID BASAL CELL CARCINOMA SYNDROME MULTIPLE BASAL CELL NEVI, ODONTOGENIC KERATOCYSTS, AND SKELETAL ANOMALIES			MIM:601309 / wt; MIM:603673 / wt 	PTCH1; PTCH2	HP:0005462	Calcification of falx cerebri									HP:0003663	Onset in childhood or early adulthood	PCS	90%					http://www.ncbi.nlm.nih.gov/bookshelf/br.fcgi?book=gene&part=bcns	27.10.2009	
MIM:109400	BASAL CELL NEVUS SYNDROME GORLIN-GOLTZ SYNDROME NEVOID BASAL CELL CARCINOMA SYNDROME MULTIPLE BASAL CELL NEVI, ODONTOGENIC KERATOCYSTS, AND SKELETAL ANOMALIES			MIM:601309 / wt; MIM:603673 / wt 	PTCH1; PTCH2	HP:0010442	Polydactyly											PCS	5%					http://www.ncbi.nlm.nih.gov/bookshelf/br.fcgi?book=gene&part=bcns	27.10.2009	
MIM:109400	BASAL CELL NEVUS SYNDROME GORLIN-GOLTZ SYNDROME NEVOID BASAL CELL CARCINOMA SYNDROME MULTIPLE BASAL CELL NEVI, ODONTOGENIC KERATOCYSTS, AND SKELETAL ANOMALIES			MIM:601309 / wt; MIM:603673 / wt 	PTCH1; PTCH2	HP:0001144	Orbital cysts											PCS	5%					http://www.ncbi.nlm.nih.gov/bookshelf/br.fcgi?book=gene&part=bcns	27.10.2009	
MIM:109400	BASAL CELL NEVUS SYNDROME GORLIN-GOLTZ SYNDROME NEVOID BASAL CELL CARCINOMA SYNDROME MULTIPLE BASAL CELL NEVI, ODONTOGENIC KERATOCYSTS, AND SKELETAL ANOMALIES			MIM:601309 / wt; MIM:603673 / wt 	PTCH1; PTCH2	HP:0000568	Microphthalmos											PCS	5%					http://www.ncbi.nlm.nih.gov/bookshelf/br.fcgi?book=gene&part=bcns	27.10.2009	
MIM:109400	BASAL CELL NEVUS SYNDROME GORLIN-GOLTZ SYNDROME NEVOID BASAL CELL CARCINOMA SYNDROME MULTIPLE BASAL CELL NEVI, ODONTOGENIC KERATOCYSTS, AND SKELETAL ANOMALIES			MIM:601309 / wt; MIM:603673 / wt 	PTCH1; PTCH2	HP:0007743	Retinal pigmentary anomaly											PCS	5%					http://www.ncbi.nlm.nih.gov/bookshelf/br.fcgi?book=gene&part=bcns	27.10.2009	
MIM:109400	BASAL CELL NEVUS SYNDROME GORLIN-GOLTZ SYNDROME NEVOID BASAL CELL CARCINOMA SYNDROME MULTIPLE BASAL CELL NEVI, ODONTOGENIC KERATOCYSTS, AND SKELETAL ANOMALIES			MIM:601309 / wt; MIM:603673 / wt 	PTCH1; PTCH2											HP:0003590	Onset in adolescence	PCS	90%			add HPO term "Keratocysts of the jaw" (recently created)		http://www.ncbi.nlm.nih.gov/bookshelf/br.fcgi?book=gene&part=bcns	27.10.2009	
MIM:109400	BASAL CELL NEVUS SYNDROME GORLIN-GOLTZ SYNDROME NEVOID BASAL CELL CARCINOMA SYNDROME MULTIPLE BASAL CELL NEVI, ODONTOGENIC KERATOCYSTS, AND SKELETAL ANOMALIES			MIM:601309 / wt; MIM:603673 / wt 	PTCH1; PTCH2	HP:0002671	Basal cell carcinoma									HP:0003663	Onset in childhood or early adulthood	PCS	90%					http://www.ncbi.nlm.nih.gov/bookshelf/br.fcgi?book=gene&part=bcns	27.10.2009	
MIM:109400	BASAL CELL NEVUS SYNDROME GORLIN-GOLTZ SYNDROME NEVOID BASAL CELL CARCINOMA SYNDROME MULTIPLE BASAL CELL NEVI, ODONTOGENIC KERATOCYSTS, AND SKELETAL ANOMALIES			MIM:601309 / wt; MIM:603673 / wt 	PTCH1; PTCH2	HP:0000951	Skin abnormality											PCS	frequent			change to skin tags; term recently created		http://www.ncbi.nlm.nih.gov/bookshelf/br.fcgi?book=gene&part=bcns	27.10.2009	
MIM:109400	BASAL CELL NEVUS SYNDROME GORLIN-GOLTZ SYNDROME NEVOID BASAL CELL CARCINOMA SYNDROME MULTIPLE BASAL CELL NEVI, ODONTOGENIC KERATOCYSTS, AND SKELETAL ANOMALIES			MIM:601309 / wt; MIM:603673 / wt 	PTCH1; PTCH2	HP:0009729	Cardiac rhabdomyoma											PCS	20%					http://www.ncbi.nlm.nih.gov/bookshelf/br.fcgi?book=gene&part=bcns	28.10.2009	
MIM:109400	BASAL CELL NEVUS SYNDROME GORLIN-GOLTZ SYNDROME NEVOID BASAL CELL CARCINOMA SYNDROME MULTIPLE BASAL CELL NEVI, ODONTOGENIC KERATOCYSTS, AND SKELETAL ANOMALIES			MIM:601309 / wt; MIM:603673 / wt 	PTCH1; PTCH2	HP:0009730	Rhabdomyoma											PCS	20%					http://www.ncbi.nlm.nih.gov/bookshelf/br.fcgi?book=gene&part=bcns	28.10.2009	
MIM:109400	BASAL CELL NEVUS SYNDROME GORLIN-GOLTZ SYNDROME NEVOID BASAL CELL CARCINOMA SYNDROME MULTIPLE BASAL CELL NEVI, ODONTOGENIC KERATOCYSTS, AND SKELETAL ANOMALIES			MIM:601309 / wt; MIM:603673 / wt 	PTCH1; PTCH2	HP:0003828	Variable expressivity																		28.10.2009	
MIM:109400	BASAL CELL NEVUS SYNDROME GORLIN-GOLTZ SYNDROME NEVOID BASAL CELL CARCINOMA SYNDROME MULTIPLE BASAL CELL NEVI, ODONTOGENIC KERATOCYSTS, AND SKELETAL ANOMALIES			MIM:601309 / wt; MIM:603673 / wt 	PTCH1; PTCH2	HP:0001760	Abnormality of the feet											PCS	87%			change to plantar pits; term recently created		PMID:9096761	28.10.2009	
MIM:109400	BASAL CELL NEVUS SYNDROME GORLIN-GOLTZ SYNDROME NEVOID BASAL CELL CARCINOMA SYNDROME MULTIPLE BASAL CELL NEVI, ODONTOGENIC KERATOCYSTS, AND SKELETAL ANOMALIES			MIM:601309 / wt; MIM:603673 / wt 	PTCH1; PTCH2	HP:0003098	Minor hand anomalies											PCS	87%			change to palmar pits; term recently created		PMID:9096761	28.10.2009	
MIM:109400	BASAL CELL NEVUS SYNDROME GORLIN-GOLTZ SYNDROME NEVOID BASAL CELL CARCINOMA SYNDROME MULTIPLE BASAL CELL NEVI, ODONTOGENIC KERATOCYSTS, AND SKELETAL ANOMALIES			MIM:601309 / wt; MIM:603673 / wt 	PTCH1; PTCH2	HP:0006601	Anteriorly splayed ribs											PCS	frequent					http://www.ncbi.nlm.nih.gov/bookshelf/br.fcgi?book=gene&part=bcns	28.10.2009	
MIM:109400	BASAL CELL NEVUS SYNDROME GORLIN-GOLTZ SYNDROME NEVOID BASAL CELL CARCINOMA SYNDROME MULTIPLE BASAL CELL NEVI, ODONTOGENIC KERATOCYSTS, AND SKELETAL ANOMALIES			MIM:601309 / wt; MIM:603673 / wt 	PTCH1; PTCH2	HP:0002937	Hemivertebrae											PCS	15%					PMID:9096761	28.10.2009	
MIM:109400	BASAL CELL NEVUS SYNDROME GORLIN-GOLTZ SYNDROME NEVOID BASAL CELL CARCINOMA SYNDROME MULTIPLE BASAL CELL NEVI, ODONTOGENIC KERATOCYSTS, AND SKELETAL ANOMALIES			MIM:601309 / wt; MIM:603673 / wt 	PTCH1; PTCH2	HP:0000137	Abnormality of the ovaries											PCS	17%			change to ovarian fibroma; term was recently created		PMID:9096761	28.10.2009	
MIM:109400	BASAL CELL NEVUS SYNDROME GORLIN-GOLTZ SYNDROME NEVOID BASAL CELL CARCINOMA SYNDROME MULTIPLE BASAL CELL NEVI, ODONTOGENIC KERATOCYSTS, AND SKELETAL ANOMALIES			MIM:601309 / wt; MIM:603673 / wt 	PTCH1; PTCH2	HP:0000766	Abnormality of the sternum											PCS	13%					PMID:9096761	28.10.2009	
MIM:109400	BASAL CELL NEVUS SYNDROME GORLIN-GOLTZ SYNDROME NEVOID BASAL CELL CARCINOMA SYNDROME MULTIPLE BASAL CELL NEVI, ODONTOGENIC KERATOCYSTS, AND SKELETAL ANOMALIES			MIM:601309 / wt; MIM:603673 / wt 	PTCH1; PTCH2	HP:0000912	Sprengel anomaly											PCS	11%					PMID:9096761	28.10.2009	
MIM:109400	BASAL CELL NEVUS SYNDROME GORLIN-GOLTZ SYNDROME NEVOID BASAL CELL CARCINOMA SYNDROME MULTIPLE BASAL CELL NEVI, ODONTOGENIC KERATOCYSTS, AND SKELETAL ANOMALIES			MIM:601309 / wt; MIM:603673 / wt 	PTCH1; PTCH2	HP:0002948	Vertebral fusion											PCS	10%					PMID:9096761	28.10.2009	
MIM:109400	BASAL CELL NEVUS SYNDROME GORLIN-GOLTZ SYNDROME NEVOID BASAL CELL CARCINOMA SYNDROME MULTIPLE BASAL CELL NEVI, ODONTOGENIC KERATOCYSTS, AND SKELETAL ANOMALIES			MIM:601309 / wt; MIM:603673 / wt 	PTCH1; PTCH2	HP:0005449	Bridged sella turcica											PCS	68%					PMID:9096761	28.10.2009	
MIM:109400	BASAL CELL NEVUS SYNDROME GORLIN-GOLTZ SYNDROME NEVOID BASAL CELL CARCINOMA SYNDROME MULTIPLE BASAL CELL NEVI, ODONTOGENIC KERATOCYSTS, AND SKELETAL ANOMALIES			MIM:601309 / wt; MIM:603673 / wt 	PTCH1; PTCH2	HP:0004280	Irregular ossification of hand bones											PCS	30%					PMID:9096761	28.10.2009	
