Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Entity ID	Entity Name	Quality ID	Quality Name	Add'l Entity ID	Add'l Entity Name	Mode of inheritance ID	Mode of inheritance Name	Age of onset ID	Age of onset Name	Evidence	Frequency	Abnormal ID	Abnormal Name	Description	Orthologs	Pub	Date Created	
MIM:146510	PALLISTER-HALL SYNDROME POSTAXIAL POLYDACTYLY	MIM:165240	GLI-KRUPPEL FAMILY MEMBER 3	MIM:165240-NM_000168.2_c.1998-3481 / wt	GLI3	HP:0003811	Neonatal death											PCS	occasional					http://www.ncbi.nlm.nih.gov/bookshelf/br.fcgi?book=gene&part=phs		
MIM:146510	PALLISTER-HALL SYNDROME POSTAXIAL POLYDACTYLY	MIM:165240	GLI-KRUPPEL FAMILY MEMBER 3	MIM:165240-NM_000168.2_c.1998-3481 / wt	GLI3	HP:0005151	Proximal aortic coarctation											HPO:sdoelken	rare							
MIM:146510	PALLISTER-HALL SYNDROME POSTAXIAL POLYDACTYLY	MIM:165240	GLI-KRUPPEL FAMILY MEMBER 3	MIM:165240-NM_000168.2_c.1998-3481 / wt	GLI3	HP:0006402	Distal shortening of limbs											HPO:sdoelken	occasional							
MIM:146510	PALLISTER-HALL SYNDROME POSTAXIAL POLYDACTYLY	MIM:165240	GLI-KRUPPEL FAMILY MEMBER 3	MIM:165240-NM_000168.2_c.1998-3481 / wt	GLI3	HP:0007601	Midline facial capillary hemangioma											HPO:sdoelken	very rare							
MIM:146510	PALLISTER-HALL SYNDROME POSTAXIAL POLYDACTYLY	MIM:165240	GLI-KRUPPEL FAMILY MEMBER 3	MIM:165240-NM_000168.2_c.1998-3481 / wt	GLI3	HP:0008188	Thyroid dysplasia/aplasia											HPO:sdoelken	rare							
MIM:146510	PALLISTER-HALL SYNDROME POSTAXIAL POLYDACTYLY	MIM:165240	GLI-KRUPPEL FAMILY MEMBER 3	MIM:165240-NM_000168.2_c.1998-3481 / wt	GLI3	HP:0008734	Decreased testicular size											HPO:sdoelken	occasional							
MIM:146510	PALLISTER-HALL SYNDROME POSTAXIAL POLYDACTYLY	MIM:165240	GLI-KRUPPEL FAMILY MEMBER 3	MIM:165240-NM_000168.2_c.1998-3481 / wt	GLI3	HP:0008746	Bifid or hypoplastic epiglottis											PCS	40%					PMID:15782417		
MIM:146510	PALLISTER-HALL SYNDROME POSTAXIAL POLYDACTYLY	MIM:165240	GLI-KRUPPEL FAMILY MEMBER 3	MIM:165240-NM_000168.2_c.1998-3481 / wt	GLI3	HP:0008751	Laryngeal cleft											HPO:sdoelken	typical							
MIM:146510	PALLISTER-HALL SYNDROME POSTAXIAL POLYDACTYLY	MIM:165240	GLI-KRUPPEL FAMILY MEMBER 3	MIM:165240-NM_000168.2_c.1998-3481 / wt	GLI3	HP:0010044	Hypoplastic/short 4th metacarpal											HPO:sdoelken	rare							
MIM:146510	PALLISTER-HALL SYNDROME POSTAXIAL POLYDACTYLY	MIM:165240	GLI-KRUPPEL FAMILY MEMBER 3	MIM:165240-NM_000168.2_c.1998-3481 / wt	GLI3	HP:0006159	Central polydactyly (hands)											PCS	common					http://www.ncbi.nlm.nih.gov/bookshelf/br.fcgi?book=gene&part=phs	16.10.2009	
MIM:146510	PALLISTER-HALL SYNDROME POSTAXIAL POLYDACTYLY	MIM:165240	GLI-KRUPPEL FAMILY MEMBER 3	MIM:165240-NM_000168.2_c.1998-3481 / wt	GLI3	HP:0010112	Central polydactyly (feet)											PCS	common					http://www.ncbi.nlm.nih.gov/bookshelf/br.fcgi?book=gene&part=phs	16.10.2009	
MIM:146510	PALLISTER-HALL SYNDROME POSTAXIAL POLYDACTYLY	MIM:165240	GLI-KRUPPEL FAMILY MEMBER 3	MIM:165240-NM_000168.2_c.1998-3481 / wt	GLI3	HP:0002444	Hypothalamic hamartoma											PCS	typical					http://www.ncbi.nlm.nih.gov/bookshelf/br.fcgi?book=gene&part=phs	16.10.2009	
MIM:146510	PALLISTER-HALL SYNDROME POSTAXIAL POLYDACTYLY	MIM:165240	GLI-KRUPPEL FAMILY MEMBER 3	MIM:165240-NM_000168.2_c.1998-3481 / wt	GLI3	HP:0006042	Y-shaped metacarpals											PCS	typical					http://www.ncbi.nlm.nih.gov/bookshelf/br.fcgi?book=gene&part=phs	16.10.2009	
MIM:146510	PALLISTER-HALL SYNDROME POSTAXIAL POLYDACTYLY	MIM:165240	GLI-KRUPPEL FAMILY MEMBER 3	MIM:165240-NM_000168.2_c.1998-3481 / wt	GLI3	HP:0000088	Cystic kidney											PCS	occasional					http://www.ncbi.nlm.nih.gov/bookshelf/br.fcgi?book=gene&part=phs	16.10.2009	
MIM:146510	PALLISTER-HALL SYNDROME POSTAXIAL POLYDACTYLY	MIM:165240	GLI-KRUPPEL FAMILY MEMBER 3	MIM:165240-NM_000168.2_c.1998-3481 / wt	GLI3	HP:0008706	Distal urethral duplication											PCS	occasional					http://www.ncbi.nlm.nih.gov/bookshelf/br.fcgi?book=gene&part=phs	16.10.2009	
MIM:146510	PALLISTER-HALL SYNDROME POSTAXIAL POLYDACTYLY	MIM:165240	GLI-KRUPPEL FAMILY MEMBER 3	MIM:165240-NM_000168.2_c.1998-3481 / wt	GLI3	HP:0002101	Abnormal lung lobation											PCS	occasional					http://www.ncbi.nlm.nih.gov/bookshelf/br.fcgi?book=gene&part=phs	16.10.2009	
MIM:146510	PALLISTER-HALL SYNDROME POSTAXIAL POLYDACTYLY	MIM:165240	GLI-KRUPPEL FAMILY MEMBER 3	MIM:165240-NM_000168.2_c.1998-3481 / wt	GLI3	HP:0001250	Seizures											PCS	occasional					http://www.ncbi.nlm.nih.gov/bookshelf/br.fcgi?book=gene&part=phs	16.10.2009	
MIM:146510	PALLISTER-HALL SYNDROME POSTAXIAL POLYDACTYLY	MIM:165240	GLI-KRUPPEL FAMILY MEMBER 3	MIM:165240-NM_000168.2_c.1998-3481 / wt	GLI3	HP:0000824	Growth hormone deficiency											PCS	occasional					http://www.ncbi.nlm.nih.gov/bookshelf/br.fcgi?book=gene&part=phs	16.10.2009	
MIM:146510	PALLISTER-HALL SYNDROME POSTAXIAL POLYDACTYLY	MIM:165240	GLI-KRUPPEL FAMILY MEMBER 3	MIM:165240-NM_000168.2_c.1998-3481 / wt	GLI3	HP:0000824	Growth hormone deficiency											PCS	occasional					http://www.ncbi.nlm.nih.gov/bookshelf/br.fcgi?book=gene&part=phs	16.10.2009	
MIM:146510	PALLISTER-HALL SYNDROME POSTAXIAL POLYDACTYLY	MIM:165240	GLI-KRUPPEL FAMILY MEMBER 3	MIM:165240-NM_000168.2_c.1998-3481 / wt	GLI3	HP:0000826	Precocious puberty											PCS	occasional					http://www.ncbi.nlm.nih.gov/bookshelf/br.fcgi?book=gene&part=phs	16.10.2009	
MIM:146510	PALLISTER-HALL SYNDROME POSTAXIAL POLYDACTYLY	MIM:165240	GLI-KRUPPEL FAMILY MEMBER 3	MIM:165240-NM_000168.2_c.1998-3481 / wt	GLI3	HP:0000871	Panhypopituitarism											PCS	occasional					http://www.ncbi.nlm.nih.gov/bookshelf/br.fcgi?book=gene&part=phs	16.10.2009	
MIM:146510	PALLISTER-HALL SYNDROME POSTAXIAL POLYDACTYLY	MIM:165240	GLI-KRUPPEL FAMILY MEMBER 3	MIM:165240-NM_000168.2_c.1998-3481 / wt	GLI3	HP:0008220	Hypocortisolemia											PCS	rare					http://www.ncbi.nlm.nih.gov/bookshelf/br.fcgi?book=gene&part=phs	16.10.2009	
