Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Entity ID	Entity Name	Quality ID	Quality Name	Add'l Entity ID	Add'l Entity Name	Mode of inheritance ID	Mode of inheritance Name	Age of Onset ID	Age of Onset Name	Frequency	Abnormal ID	Abnormal Name	Description	Orthologs	Pub	Date Created	
MIM:610829	HOLOPROSENCEPHALY 9	MIM:165230	GLI-KRUPPEL FAMILY MEMBER 2	MIM:165230.0002/+	GLI2			FMA:12823	Incisor tooth	PATO:0001924	mislocalised medially			HP:0000006	Autosomal dominant inheritance	HP:0003593	Early onset				no HPO term		PMID: 14581620	Oct 27, 2009	
MIM:610829	HOLOPROSENCEPHALY 9	MIM:165230	GLI-KRUPPEL FAMILY MEMBER 2	MIM:165230.0002/+	GLI2	HP:0008238	Anterior pituitary hypoplasia	FMA:74627	Adenohypophysis	PATO:0000645	hypoplastic			HP:0000006	Autosomal dominant inheritance	HP:0003593	Early onset						PMID: 14581620	Oct 27, 2009	
MIM:610829	HOLOPROSENCEPHALY 9	MIM:165230	GLI-KRUPPEL FAMILY MEMBER 2	MIM:165230.0002/+	GLI2	HP:0000824	Growth hormone deficiency	GO:0030252	growth hormone secretion	PATO:0000645	hypoplastic			HP:0000006	Autosomal dominant inheritance	HP:0003593	Early onset						PMID: 14581620	Oct 27, 2009	
MIM:610829	HOLOPROSENCEPHALY 9	MIM:165230	GLI-KRUPPEL FAMILY MEMBER 2	MIM:165230.0002/+	GLI2	HP:0001162	Postaxial polydactyly (hands)	FMA:75592	Set of fingers	PATO:0002002	has extra parts of type			HP:0000006	Autosomal dominant inheritance	HP:0003593	Early onset						PMID: 14581620	Oct 27, 2009	
MIM:610829	HOLOPROSENCEPHALY 9	MIM:165230	GLI-KRUPPEL FAMILY MEMBER 2	MIM:165230.0002/+	GLI2	HP:0009932	Single nostril	FMA:46472	Nose	PATO:0002001	has fewer parts of type	FMA:59645	External naris	HP:0000006	Autosomal dominant inheritance	HP:0003593	Early onset						PMID: 14581620	Oct 27, 2009	
MIM:610829	HOLOPROSENCEPHALY 9	MIM:165230	GLI-KRUPPEL FAMILY MEMBER 2	MIM:165230.0002/+	GLI2	HP:0010290	Short hard palate	FMA:55023	Hard palate	PATO:0000645	hypoplastic			HP:0000006	Autosomal dominant inheritance	HP:0003593	Early onset						PMID: 14581620	Oct 27, 2009	
MIM:610829	HOLOPROSENCEPHALY 9	MIM:165230	GLI-KRUPPEL FAMILY MEMBER 2	MIM:165230.0002/+	GLI2			FMA:74627	Adenohypophysis	PATO:0000462	absent	FMA:84124	3' side of structural gene	HP:0000006	Autosomal dominant inheritance	HP:0003593	Early onset				no HPO term pituitary agenesis		PMID: 14581620	Oct 27, 2009	
MIM:610829	HOLOPROSENCEPHALY 9	MIM:165230	GLI-KRUPPEL FAMILY MEMBER 2	MIM:165230.0002/+	GLI2	HP:0000327	Maxillary hypoplasia	FMA:9711	Maxilla	PATO:0000645	hypoplastic			HP:0000006	Autosomal dominant inheritance	HP:0003593	Early onset						PMID: 14581620	Oct 27, 2009	
MIM:610829	HOLOPROSENCEPHALY 9	MIM:165230	GLI-KRUPPEL FAMILY MEMBER 2	MIM:165230.0002/+	GLI2	HP:0000238	Hydrocephalus	FMA:20935^OBO_REL:part_of(FMA:242681)	Cerebrospinal fluid that part_of FMA:242681	PATO:0000595	increased volume			HP:0000006	Autosomal dominant inheritance	HP:0003593	Early onset						PMID: 14581620	Oct 27, 2009	
MIM:610829	HOLOPROSENCEPHALY 9	MIM:165230	GLI-KRUPPEL FAMILY MEMBER 2	MIM:165230.0003/+; MIM:601309.0012/+	GLI2; PTCH1	HP:0000400	Large ears	FMA:56580	Pinna	PATO:0000586	increased size			HP:0003745	Sporadic	HP:0003593	Early onset						PMID: 17096318	Oct 27, 2009	
MIM:610829	HOLOPROSENCEPHALY 9	MIM:165230	GLI-KRUPPEL FAMILY MEMBER 2	MIM:165230.0003/+; MIM:601309.0012/+	GLI2;PTCH1	HP:0000601	Hypotelorism	FMA:54450	Left eye	PATO:0000375	decreased distance	FMA:54449	Right eye	HP:0003745	Sporadic	HP:0003593	Early onset						PMID: 17096318	Oct 27, 2009	
MIM:610829	HOLOPROSENCEPHALY 9	MIM:165230	GLI-KRUPPEL FAMILY MEMBER 2	MIM:165230.0003/+; MIM:601309.0012/+	GLI2;PTCH1			FMA:76869	Premaxilla	PATO:0000645	hypoplastic			HP:0003745	Sporadic	HP:0003593	Early onset				no HPO term hypoplastic or small premaxilla		PMID: 17096318	Oct 27, 2009	
MIM:610829	HOLOPROSENCEPHALY 9	MIM:165230	GLI-KRUPPEL FAMILY MEMBER 2	MIM:165230.0003/+; MIM:601309.0012/+	GLI2;PTCH1	HP:0000689	Dental malocclusion	FMA:55634	Maxillary dental arcade	PATO:0001654	misaligned with	FMA:55635	Mandibular dental arcade	HP:0003745	Sporadic	HP:0003593	Early onset						PMID: 17096318	Oct 27, 2009	
MIM:610829	HOLOPROSENCEPHALY 9	MIM:165230	GLI-KRUPPEL FAMILY MEMBER 2	MIM:165230.0003/+; MIM:601309.0012/+	GLI2;PTCH1	HP:0002536	Abnormal cortical gyration	FMA:72015	Set of cerebral gyri	PATO:0000616	asymmetrical			HP:0003745	Sporadic	HP:0003593	Early onset						PMID: 17096318	Oct 27, 2009	
MIM:610829	HOLOPROSENCEPHALY 9	MIM:165230	GLI-KRUPPEL FAMILY MEMBER 2	MIM:165230.0003/+; MIM:601309.0012/+	GLI2;PTCH1	HP:0000425	Flattened nasal bridge	FMA:52745	Nasal bone	PATO:0000407	flat			HP:0003745	Sporadic	HP:0003593	Early onset						PMID: 17096318	Oct 27, 2009	
MIM:610829	HOLOPROSENCEPHALY 9	MIM:165230	GLI-KRUPPEL FAMILY MEMBER 2	MIM:165230.0003/+; MIM:601309.0012/+	GLI2;PTCH1			FMA:75770	Anterior nasal spine of maxilla	PATO:0000645	hypoplastic			HP:0003745	Sporadic	HP:0003593	Early onset						PMID: 17096318	Oct 27, 2009	
MIM:610829	HOLOPROSENCEPHALY 9	MIM:165230	GLI-KRUPPEL FAMILY MEMBER 2	MIM:165230.0003/+; MIM:601309.0012/+	GLI2;PTCH1	HP:0000322	Short philtrum	FMA:59819	Philtrum	PATO:0000574	decreased length			HP:0003745	Sporadic	HP:0003593	Early onset						PMID: 17096318	Oct 27, 2009	
MIM:610829	HOLOPROSENCEPHALY 9	MIM:165230	GLI-KRUPPEL FAMILY MEMBER 2	MIM:165230.0003/+; MIM:601309.0012/+	GLI2;PTCH1	HP:0002744	Bilateral cleft lip/palate	FMA:54549	Palate	PATO:0000403	cleft			HP:0003745	Sporadic	HP:0003593	Early onset						PMID: 17096318	Oct 27, 2009	
