Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Entity ID	Entity Name	Quality ID	Quality Name	Add'l Entity ID	Add'l Entity Name	Age of Onset ID	Age of Onset Name	Evidence	Frequency	Abnormal ID	Abnormal Name	Negation ID	Negation Name	Description	Orthologs	Pub	Date Created	
MIM:154700	MARFAN SYNDROME	MIM:134797	FIBRILLIN 1		FBN1	HP:0001763	Pes planus									IEA									Feb 17, 2009	
MIM:154700	MARFAN SYNDROME	MIM:134797	FIBRILLIN 1		FBN1	HP:0001765	Hammer toes									IEA									Feb 17, 2009	
MIM:154700	MARFAN SYNDROME	MIM:134797	FIBRILLIN 1		FBN1	HP:0001939	Metabolism abnormality	GO:0008152		PATO:0000001	quality					IEA		PATO:0000460	abnormal						Feb 17, 2009	
MIM:154700	MARFAN SYNDROME	MIM:134797	FIBRILLIN 1		FBN1	HP:0002097	Emphysema									ITM									Feb 17, 2009	
MIM:154700	MARFAN SYNDROME	MIM:134797	FIBRILLIN 1		FBN1	HP:0002107	Pneumothorax									IEA									Feb 17, 2009	
MIM:154700	MARFAN SYNDROME	MIM:134797	FIBRILLIN 1		FBN1	HP:0002616	Aortic root dilatation									IEA									Feb 17, 2009	
MIM:154700	MARFAN SYNDROME	MIM:134797	FIBRILLIN 1		FBN1	HP:0002631	Ascending aortic aneurysm									IEA									Feb 17, 2009	
MIM:154700	MARFAN SYNDROME	MIM:134797	FIBRILLIN 1		FBN1	HP:0002647	Aortic dissection									IEA									Feb 17, 2009	
MIM:154700	MARFAN SYNDROME	MIM:134797	FIBRILLIN 1		FBN1	HP:0002751	Kyphoscoliosis			PATO:0000001	quality					IEA									Feb 17, 2009	
MIM:154700	MARFAN SYNDROME	MIM:134797	FIBRILLIN 1		FBN1	HP:0002816	Genu recurvatum									IEA									Feb 17, 2009	
MIM:154700	MARFAN SYNDROME	MIM:134797	FIBRILLIN 1		FBN1	HP:0003088	Premature osteoarthritis			HP:0002758	Osteoarthritis					IEA		PATO:0000694							Feb 17, 2009	
MIM:154700	MARFAN SYNDROME	MIM:134797	FIBRILLIN 1		FBN1	HP:0003179	Protrusio acetabuli									IEA									Feb 17, 2009	
MIM:154700	MARFAN SYNDROME	MIM:134797	FIBRILLIN 1		FBN1	HP:0003199	Decreased muscle mass	FMA:5022		PATO:0001562	decreased mass					IEA									Feb 17, 2009	
MIM:154700	MARFAN SYNDROME	MIM:134797	FIBRILLIN 1		FBN1	HP:0003302	Spondylolisthesis									IEA									Feb 17, 2009	
MIM:154700	MARFAN SYNDROME	MIM:134797	FIBRILLIN 1		FBN1	HP:0004872	Recurrent or incisional hernia									IEA									Feb 17, 2009	
MIM:154700	MARFAN SYNDROME	MIM:134797	FIBRILLIN 1		FBN1	HP:0004927	pulmonary artery dilatation									IEA									Feb 17, 2009	
MIM:154700	MARFAN SYNDROME	MIM:134797	FIBRILLIN 1		FBN1	HP:0005136	Premature calcification of mitral annulus									IEA									Feb 17, 2009	
MIM:154700	MARFAN SYNDROME	MIM:134797	FIBRILLIN 1		FBN1	HP:0007676	Hypoplasia of the iris	FMA:58235		PATO:0000645	hypoplastic					IEA									Feb 17, 2009	
MIM:154700	MARFAN SYNDROME	MIM:134797	FIBRILLIN 1		FBN1	HP:0007800	Increased axial globe length									IEA									Feb 17, 2009	
MIM:154700	MARFAN SYNDROME	MIM:134797	FIBRILLIN 1		FBN1	HP:0008132	Medial rotation of the medial malleolus									IEA									Feb 17, 2009	
