Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Entity ID	Entity Name	Quality ID	Quality Name	Add'l Entity ID	Add'l Entity Name	Mode of Inheritance ID	Mode of Inheritance Name	Age of Onset ID	Age of Onset Name	Evidence	Frequency	Abnormal ID	Abnormal Name	Description	Orthologs	Pub	Date Created	
MIM:113100	BRACHYDACTYLY, TYPE C	MIM:601146	GROWTH/DIFFERENTIATION FACTOR 5 LIPOPOLYSACCHARIDE-ASSOCIATED PROTEIN 4 LPS-ASSOCIATED PROTEIN 4	MIM:601146 / wt	GDF5	HP:0009356	Triangular epiphysis of the proximal phalanx of the 3rd finger											HPO:sdoelken	common						01.10.2009	
MIM:113100	BRACHYDACTYLY, TYPE C	MIM:601146	GROWTH/DIFFERENTIATION FACTOR 5 LIPOPOLYSACCHARIDE-ASSOCIATED PROTEIN 4 LPS-ASSOCIATED PROTEIN 4	MIM:601146 / wt	GDF5	HP:0009417	Pseudoepiphyses of the 3rd finger											HPO:sdoelken	hallmark						01.10.2009	
MIM:113100	BRACHYDACTYLY, TYPE C	MIM:601146	GROWTH/DIFFERENTIATION FACTOR 5 LIPOPOLYSACCHARIDE-ASSOCIATED PROTEIN 4 LPS-ASSOCIATED PROTEIN 4	MIM:601146 / wt	GDF5	HP:0009436	Triangular shaped middle phalanx of the 3rd finger											HPO:sdoelken	common						01.10.2009	
MIM:113100	BRACHYDACTYLY, TYPE C	MIM:601146	GROWTH/DIFFERENTIATION FACTOR 5 LIPOPOLYSACCHARIDE-ASSOCIATED PROTEIN 4 LPS-ASSOCIATED PROTEIN 4	MIM:601146 / wt	GDF5	HP:0009456	Triangular shaped proximal phalanx of the 3rd finger											HPO:sdoelken	common						01.10.2009	
MIM:113100	BRACHYDACTYLY, TYPE C	MIM:601146	GROWTH/DIFFERENTIATION FACTOR 5 LIPOPOLYSACCHARIDE-ASSOCIATED PROTEIN 4 LPS-ASSOCIATED PROTEIN 4	MIM:601146 / wt	GDF5	HP:0009463	Ulnar deviation of the 3rd finger											HPO:sdoelken	typical						01.10.2009	
MIM:113100	BRACHYDACTYLY, TYPE C	MIM:601146	GROWTH/DIFFERENTIATION FACTOR 5 LIPOPOLYSACCHARIDE-ASSOCIATED PROTEIN 4 LPS-ASSOCIATED PROTEIN 4	MIM:601146 / wt	GDF5	HP:0009464	Ulnar deviation of the 2nd finger											HPO:sdoelken	typical						01.10.2009	
MIM:113100	BRACHYDACTYLY, TYPE C	MIM:601146	GROWTH/DIFFERENTIATION FACTOR 5 LIPOPOLYSACCHARIDE-ASSOCIATED PROTEIN 4 LPS-ASSOCIATED PROTEIN 4	MIM:601146 / wt	GDF5	HP:0009495	Pseudoepiphyses of the 2nd finger											HPO:sdoelken	hallmark						01.10.2009	
MIM:113100	BRACHYDACTYLY, TYPE C	MIM:601146	GROWTH/DIFFERENTIATION FACTOR 5 LIPOPOLYSACCHARIDE-ASSOCIATED PROTEIN 4 LPS-ASSOCIATED PROTEIN 4	MIM:601146 / wt	GDF5	HP:0009516	Enlarged epiphysis of the middle phalanx of the 2nd finger											HPO:sdoelken	common						01.10.2009	
MIM:113100	BRACHYDACTYLY, TYPE C	MIM:601146	GROWTH/DIFFERENTIATION FACTOR 5 LIPOPOLYSACCHARIDE-ASSOCIATED PROTEIN 4 LPS-ASSOCIATED PROTEIN 4	MIM:601146 / wt	GDF5	HP:0009523	Triangular epiphysis of the middle phalanx of the 2nd finger											HPO:sdoelken	common						01.10.2009	
MIM:113100	BRACHYDACTYLY, TYPE C	MIM:601146	GROWTH/DIFFERENTIATION FACTOR 5 LIPOPOLYSACCHARIDE-ASSOCIATED PROTEIN 4 LPS-ASSOCIATED PROTEIN 4	MIM:601146 / wt	GDF5	HP:0009527	Enlarged epiphysis of the proximal phalanx of the 2nd finger											HPO:sdoelken	common						01.10.2009	
MIM:113100	BRACHYDACTYLY, TYPE C	MIM:601146	GROWTH/DIFFERENTIATION FACTOR 5 LIPOPOLYSACCHARIDE-ASSOCIATED PROTEIN 4 LPS-ASSOCIATED PROTEIN 4	MIM:601146 / wt	GDF5	HP:0009534	Triangular epiphysis of the proximal phalanx of the 2nd finger											HPO:sdoelken	common						01.10.2009	
MIM:113100	BRACHYDACTYLY, TYPE C	MIM:601146	GROWTH/DIFFERENTIATION FACTOR 5 LIPOPOLYSACCHARIDE-ASSOCIATED PROTEIN 4 LPS-ASSOCIATED PROTEIN 4	MIM:601146 / wt	GDF5	HP:0009575	Triangular shaped middle phalanx of the 2nd finger											HPO:sdoelken	common						01.10.2009	
MIM:113100	BRACHYDACTYLY, TYPE C	MIM:601146	GROWTH/DIFFERENTIATION FACTOR 5 LIPOPOLYSACCHARIDE-ASSOCIATED PROTEIN 4 LPS-ASSOCIATED PROTEIN 4	MIM:601146 / wt	GDF5	HP:0009587	Triangular shaped proximal phalanx of the 2nd finger											HPO:sdoelken	common						01.10.2009	
MIM:113100	BRACHYDACTYLY, TYPE C	MIM:601146	GROWTH/DIFFERENTIATION FACTOR 5 LIPOPOLYSACCHARIDE-ASSOCIATED PROTEIN 4 LPS-ASSOCIATED PROTEIN 4	MIM:601146 / wt	GDF5	HP:0010034	Hypoplastic/short 1st metacarpal											HPO:sdoelken	common						01.10.2009	
MIM:113100	BRACHYDACTYLY, TYPE C			MIM:601146 / wt; MIM:603248.0004 / wt	GDF5; BMPR1B	HP:0010240	Hypoplasia of the middle phalanges of the hand											HPO:sdoelken; PMID:16957682	hallmark						01.10.2009	
MIM:113100	BRACHYDACTYLY, TYPE C	MIM:601146	GROWTH/DIFFERENTIATION FACTOR 5 LIPOPOLYSACCHARIDE-ASSOCIATED PROTEIN 4 LPS-ASSOCIATED PROTEIN 4	MIM:601146 / wt	GDF5	HP:0010259	Cone-shaped epiphyses of the middle phalanges of the hand											HPO:sdoelken	hallmark						01.10.2009	
MIM:113100	BRACHYDACTYLY, TYPE C			MIM:601146 / wt; MIM:603248.0004 / wt	GDF5; BMPR1B	HP:0001425	Heterogeneous											HPO:sdoelken; PMID:16957682							10.03.2010	
