Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Entity ID	Entity Name	Quality ID	Quality Name	Add'l Entity ID	Add'l Entity Name	Mode of inheritance ID	Mode of inheritance Name	Age of Onset ID	Age of Onset Name	Frequency	Abnormal ID	Abnormal Name	Description	Orthologs	Pub	Date Created	
MIM:200990	ACROCALLOSAL SYNDROME SCHINZEL ACROCALLOSAL SYNDROME	MIM:165240	GLI-KRUPPEL FAMILY MEMBER 3		GLI3	HP:0001156	Brachydactyly																		
MIM:200990	ACROCALLOSAL SYNDROME SCHINZEL ACROCALLOSAL SYNDROME	MIM:165240	GLI-KRUPPEL FAMILY MEMBER 3		GLI3	HP:0001182	Tapered fingers	FMA:9666	Finger	PATO:0001500	tapered														
MIM:200990	ACROCALLOSAL SYNDROME SCHINZEL ACROCALLOSAL SYNDROME	MIM:165240	GLI-KRUPPEL FAMILY MEMBER 3		GLI3	HP:0001250	Seizures																		
MIM:200990	ACROCALLOSAL SYNDROME SCHINZEL ACROCALLOSAL SYNDROME	MIM:165240	GLI-KRUPPEL FAMILY MEMBER 3		GLI3	HP:0001252	Muscular hypotonia	FMA:30316	Muscle	PATO:0001619	decreased tonicity								PATO:0001869	pathological					
MIM:200990	ACROCALLOSAL SYNDROME SCHINZEL ACROCALLOSAL SYNDROME	MIM:165240	GLI-KRUPPEL FAMILY MEMBER 3		GLI3	HP:0001514	Postnatal growth retardation	GO:0040007	growth	PATO:0000911	decreased rate														
MIM:200990	ACROCALLOSAL SYNDROME SCHINZEL ACROCALLOSAL SYNDROME	MIM:165240	GLI-KRUPPEL FAMILY MEMBER 3		GLI3	HP:0001537	Umbilical hernia	FMA:61584	Umbilicus	PATO:0000643	herniated														
MIM:200990	ACROCALLOSAL SYNDROME SCHINZEL ACROCALLOSAL SYNDROME	MIM:165240	GLI-KRUPPEL FAMILY MEMBER 3		GLI3	HP:0001671	Abnormality of the cardiac septa																		
MIM:200990	ACROCALLOSAL SYNDROME SCHINZEL ACROCALLOSAL SYNDROME	MIM:165240	GLI-KRUPPEL FAMILY MEMBER 3		GLI3	HP:0001770	Toe syndactyly	FMA:25046	Toe	HP:0001159	Syndactyly														
MIM:200990	ACROCALLOSAL SYNDROME SCHINZEL ACROCALLOSAL SYNDROME	MIM:165240	GLI-KRUPPEL FAMILY MEMBER 3		GLI3	HP:0002023	Anal atresia	FMA:15711	Anus	PATO:0001819	atresia														
MIM:200990	ACROCALLOSAL SYNDROME SCHINZEL ACROCALLOSAL SYNDROME	MIM:165240	GLI-KRUPPEL FAMILY MEMBER 3		GLI3	HP:0003196	Nasal hypoplasia	FMA:46472	Nose	PATO:0000645	hypoplastic														
MIM:200990	ACROCALLOSAL SYNDROME SCHINZEL ACROCALLOSAL SYNDROME	MIM:165240	GLI-KRUPPEL FAMILY MEMBER 3		GLI3	HP:0004209	Clinodactyly of the 5th finger	FMA:24949	Little finger	HP:0001157	Clinodactyly														
MIM:200990	ACROCALLOSAL SYNDROME SCHINZEL ACROCALLOSAL SYNDROME	MIM:165240	GLI-KRUPPEL FAMILY MEMBER 3		GLI3	HP:0005148	Pulmonary valve defects																		
MIM:200990	ACROCALLOSAL SYNDROME SCHINZEL ACROCALLOSAL SYNDROME	MIM:165240	GLI-KRUPPEL FAMILY MEMBER 3		GLI3	HP:0006887	Mental retardation, progressive																		
MIM:200990	ACROCALLOSAL SYNDROME SCHINZEL ACROCALLOSAL SYNDROME	MIM:165240	GLI-KRUPPEL FAMILY MEMBER 3		GLI3	HP:0007370	Aplasia/Hypoplasia of the corpus callosum	FMA:86464	Corpus callosum	PATO:0000587	decreased size														
MIM:200990	ACROCALLOSAL SYNDROME SCHINZEL ACROCALLOSAL SYNDROME	MIM:165240	GLI-KRUPPEL FAMILY MEMBER 3		GLI3	HP:0007752	Decreased retinal pigmentation																		
MIM:200990	ACROCALLOSAL SYNDROME SCHINZEL ACROCALLOSAL SYNDROME	MIM:165240	GLI-KRUPPEL FAMILY MEMBER 3		GLI3	HP:0009611	bifid distal phalanx of the thumb	FMA:23945	Distal phalanx of thumb	PATO:0000403	cleft														
MIM:200990	ACROCALLOSAL SYNDROME SCHINZEL ACROCALLOSAL SYNDROME	MIM:165240	GLI-KRUPPEL FAMILY MEMBER 3		GLI3	HP:0010066	Partial/complete duplication of the phalanges of the hallux			PATO:0001473	duplicated	FMA:25047	Big toe												
