Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Entity ID	Entity Name	Quality ID	Quality Name	Add'l Entity ID	Add'l Entity Name	Mode of inheritance ID	Mode of inheritance Name	Age of Onset ID	Age of Onset Name	Frequency	Abnormal ID	Abnormal Name	Description	Orthologs	Pub	Date Created	
MIM:147250	SOLITARY MEDIAN MAXILLARY CENTRAL INCISOR FUSED INCISORS SINGLE UPPER CENTRAL INCISOR SINGLE CENTRAL MAXILLARY INCISOR SOLITARY MEDIAN MAXILLARY CENTRAL INCISOR SYNDROME, INCLUDED SMMCI SYNDROME, INCLUDED	MIM:600725	SONIC HEDGEHOG	MIM:600725 / wt	SHH	HP:0006315	Single median maxillary central incisor											100%	PATO:0000460	abnormal			MIM:147250	17.02.2009	
MIM:147250	SOLITARY MEDIAN MAXILLARY CENTRAL INCISOR FUSED INCISORS SINGLE UPPER CENTRAL INCISOR SINGLE CENTRAL MAXILLARY INCISOR SOLITARY MEDIAN MAXILLARY CENTRAL INCISOR SYNDROME, INCLUDED SMMCI SYNDROME, INCLUDED	MIM:600725	SONIC HEDGEHOG	MIM:600725 / wt	SHH	HP:0000252	Microcephaly											6/14	PATO:0000460	abnormal			PMID:11471164	30.10.2009	
MIM:147250	SOLITARY MEDIAN MAXILLARY CENTRAL INCISOR FUSED INCISORS SINGLE UPPER CENTRAL INCISOR SINGLE CENTRAL MAXILLARY INCISOR SOLITARY MEDIAN MAXILLARY CENTRAL INCISOR SYNDROME, INCLUDED SMMCI SYNDROME, INCLUDED	MIM:600725	SONIC HEDGEHOG	MIM:600725 / wt	SHH													9/14	PATO:0000460	abnormal	add term "midnasal stenosis" HP: 0010628 (was newly created) 		PMID:11471164	30.11.2009	
MIM:147250	SOLITARY MEDIAN MAXILLARY CENTRAL INCISOR FUSED INCISORS SINGLE UPPER CENTRAL INCISOR SINGLE CENTRAL MAXILLARY INCISOR SOLITARY MEDIAN MAXILLARY CENTRAL INCISOR SYNDROME, INCLUDED SMMCI SYNDROME, INCLUDED	MIM:600725	SONIC HEDGEHOG	MIM:600725 / wt	SHH	HP:0002708	Prominent median palatal raphe											14/14	PATO:0000460	abnormal			PMID:11471164	30.11.2009	
MIM:147250	SOLITARY MEDIAN MAXILLARY CENTRAL INCISOR FUSED INCISORS SINGLE UPPER CENTRAL INCISOR SINGLE CENTRAL MAXILLARY INCISOR SOLITARY MEDIAN MAXILLARY CENTRAL INCISOR SYNDROME, INCLUDED SMMCI SYNDROME, INCLUDED	MIM:600725	SONIC HEDGEHOG	MIM:600725 / wt	SHH	HP:0000204	Cleft lip											1/14	PATO:0000460	abnormal			PMID:11471164	30.11.2009	
MIM:147250	SOLITARY MEDIAN MAXILLARY CENTRAL INCISOR FUSED INCISORS SINGLE UPPER CENTRAL INCISOR SINGLE CENTRAL MAXILLARY INCISOR SOLITARY MEDIAN MAXILLARY CENTRAL INCISOR SYNDROME, INCLUDED SMMCI SYNDROME, INCLUDED	MIM:600725	SONIC HEDGEHOG	MIM:600725 / wt	SHH	HP:0007234	Mild to moderate learning difficulties											5/14	PATO:0000460	abnormal			PMID:11471164	30.11.2009	
MIM:147250	SOLITARY MEDIAN MAXILLARY CENTRAL INCISOR FUSED INCISORS SINGLE UPPER CENTRAL INCISOR SINGLE CENTRAL MAXILLARY INCISOR SOLITARY MEDIAN MAXILLARY CENTRAL INCISOR SYNDROME, INCLUDED SMMCI SYNDROME, INCLUDED	MIM:600725	SONIC HEDGEHOG	MIM:600725 / wt	SHH	HP:0003828	Variable expressivity												PATO:0000460	abnormal			MIM:147250	30.11.2009	
MIM:147250	SOLITARY MEDIAN MAXILLARY CENTRAL INCISOR FUSED INCISORS SINGLE UPPER CENTRAL INCISOR SINGLE CENTRAL MAXILLARY INCISOR SOLITARY MEDIAN MAXILLARY CENTRAL INCISOR SYNDROME, INCLUDED SMMCI SYNDROME, INCLUDED	MIM:600725	SONIC HEDGEHOG	MIM:600725 / wt	SHH	HP:0000458	Anosmia											occasional	PATO:0000460	abnormal			MIM:147250	30.11.2009	
MIM:147250	SOLITARY MEDIAN MAXILLARY CENTRAL INCISOR FUSED INCISORS SINGLE UPPER CENTRAL INCISOR SINGLE CENTRAL MAXILLARY INCISOR SOLITARY MEDIAN MAXILLARY CENTRAL INCISOR SYNDROME, INCLUDED SMMCI SYNDROME, INCLUDED	MIM:600725	SONIC HEDGEHOG	MIM:600725 / wt	SHH	HP:0001256	Mental retardation, mild											3/14	PATO:0000460	abnormal			PMID:11471164	30.11.2009	
MIM:147250	SOLITARY MEDIAN MAXILLARY CENTRAL INCISOR FUSED INCISORS SINGLE UPPER CENTRAL INCISOR SINGLE CENTRAL MAXILLARY INCISOR SOLITARY MEDIAN MAXILLARY CENTRAL INCISOR SYNDROME, INCLUDED SMMCI SYNDROME, INCLUDED	MIM:600725	SONIC HEDGEHOG	MIM:600725 / wt	SHH	HP:0000589	Coloboma											occasional	PATO:0000460	abnormal			PMID:12503095	30.11.2009	
MIM:147250	SOLITARY MEDIAN MAXILLARY CENTRAL INCISOR FUSED INCISORS SINGLE UPPER CENTRAL INCISOR SINGLE CENTRAL MAXILLARY INCISOR SOLITARY MEDIAN MAXILLARY CENTRAL INCISOR SYNDROME, INCLUDED SMMCI SYNDROME, INCLUDED	MIM:600725	SONIC HEDGEHOG	MIM:600725 / wt	SHH	HP:0000568	Microphthalmos											rare	PATO:0000460	abnormal			PMID:12503095	30.11.2009	
MIM:147250	SOLITARY MEDIAN MAXILLARY CENTRAL INCISOR FUSED INCISORS SINGLE UPPER CENTRAL INCISOR SINGLE CENTRAL MAXILLARY INCISOR SOLITARY MEDIAN MAXILLARY CENTRAL INCISOR SYNDROME, INCLUDED SMMCI SYNDROME, INCLUDED	MIM:600725	SONIC HEDGEHOG	MIM:600725 / wt	SHH	HP:0000528	Anophthalmia											rare	PATO:0000460	abnormal			PMID:12503095	30.11.2009	
MIM:147250	SOLITARY MEDIAN MAXILLARY CENTRAL INCISOR FUSED INCISORS SINGLE UPPER CENTRAL INCISOR SINGLE CENTRAL MAXILLARY INCISOR SOLITARY MEDIAN MAXILLARY CENTRAL INCISOR SYNDROME, INCLUDED SMMCI SYNDROME, INCLUDED	MIM:600725	SONIC HEDGEHOG	MIM:600725 / wt	SHH	HP:0009914	Cyclopia											rare	PATO:0000460	abnormal			PMID:12503095	30.11.2009	
