Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Entity ID	Entity Name	Quality ID	Quality Name	Add'l Entity ID	Add'l Entity Name	Age of Onset ID	Age of Onset Name	Evidence	Frequency	Abnormal ID	Abnormal Name	Sex	Negation ID	Negation Name	Description	Orthologs	Pub	Date Created	
MIM:607932	MICROPHTHALMIA, SYNDROMIC 6	MIM:112262	BONE MORPHOGENETIC PROTEIN 4	MIM:112262.0001 / wt; MIM:112262.0002 / wt; del14q22-q23	BMP4	HP:0000598	Abnormality of the ear									PCS	4/10								PMID:12794703; PMID:18252212		
MIM:607932	MICROPHTHALMIA, SYNDROMIC 6	MIM:112262	BONE MORPHOGENETIC PROTEIN 4	MIM:112262.0001 / wt; MIM:112262.0002 / wt; del14q22-q23	BMP4	HP:0000412	Prominent ears									PCS	1/11								PMID:12794703; PMID:18252212		
MIM:607932	MICROPHTHALMIA, SYNDROMIC 6	MIM:112262	BONE MORPHOGENETIC PROTEIN 4	del14q22-q23	BMP4	HP:0000838	Abnormality of the pituitary gland									PCS	5/6								PMID:12794703; PMID:18252212		
MIM:607932	MICROPHTHALMIA, SYNDROMIC 6	MIM:112262	BONE MORPHOGENETIC PROTEIN 4	MIM:112262.0001 / wt; MIM:112262.0002 / wt; del14q22-q23	BMP4	HP:0000134	Female hypogonadism									PCS	1/5								PMID:12794703; PMID:18252212		
MIM:607932	MICROPHTHALMIA, SYNDROMIC 6	MIM:112262	BONE MORPHOGENETIC PROTEIN 4	MIM:112262.0001 / wt; MIM:112262.0002 / wt; del14q22-q23	BMP4	HP:0000078	Abnormality of the genital system									PCS	4/11								PMID:12794703; PMID:18252212		
MIM:607932	MICROPHTHALMIA, SYNDROMIC 6	MIM:112262	BONE MORPHOGENETIC PROTEIN 4	MIM:112262.0001 / wt; MIM:112262.0002 / wt; del14q22-q23	BMP4			FMA:77053	Uterine horn	PATO:0000462	absent					PCS	1/5	PATO:0000460	abnormal						PMID:12794703; PMID:18252212		
MIM:607932	MICROPHTHALMIA, SYNDROMIC 6	MIM:112262	BONE MORPHOGENETIC PROTEIN 4	del14q22-q23	BMP4	HP:0000252	Microcephaly									PCS	3/6								PMID:12794703; PMID:18252212		
MIM:607932	MICROPHTHALMIA, SYNDROMIC 6	MIM:112262	BONE MORPHOGENETIC PROTEIN 4	del14q22-q23	BMP4	HP:0001617	Absent speech									PCS	2/6								PMID:12794703; PMID:18252212		
MIM:607932	MICROPHTHALMIA, SYNDROMIC 6	MIM:112262	BONE MORPHOGENETIC PROTEIN 4	del14q22-q23	BMP4	HP:0000404	Deafness									PCS	2/6								PMID:12794703; PMID:18252212		
MIM:607932	MICROPHTHALMIA, SYNDROMIC 6	MIM:112262	BONE MORPHOGENETIC PROTEIN 4	MIM:112262.0001 / wt; MIM:112262.0002 / wt; del14q22-q23	BMP4	HP:0001155	Abnormality of the hand									PCS	7/11								PMID:12794703; PMID:18252212		
MIM:607932	MICROPHTHALMIA, SYNDROMIC 6	MIM:112262	BONE MORPHOGENETIC PROTEIN 4	MIM:112262.0001 / wt; MIM:112262.0002 / wt; del14q22-q23	BMP4	HP:0010442	Polydactyly									PCS	4/11								PMID:12794703; PMID:18252212		
MIM:607932	MICROPHTHALMIA, SYNDROMIC 6	MIM:112262	BONE MORPHOGENETIC PROTEIN 4	del14q22-q23	BMP4	HP:0001508	Failure to thrive									PCS	2/6								PMID:12794703; PMID:18252212		
MIM:607932	MICROPHTHALMIA, SYNDROMIC 6	MIM:112262	BONE MORPHOGENETIC PROTEIN 4	MIM:112262.0001 / wt; MIM:112262.0002 / wt; del14q22-q23	BMP4	HP:0004443	Lambdoidal craniosynostosis									PCS	1/10								PMID:12794703; PMID:18252212		
MIM:607932	MICROPHTHALMIA, SYNDROMIC 6	MIM:112262	BONE MORPHOGENETIC PROTEIN 4	MIM:112262.0001 / wt; MIM:112262.0002 / wt; del14q22-q23	BMP4	HP:0009600	Joint contractures of the thumb									PCS	1/11								PMID:12794703; PMID:18252212		
MIM:607932	MICROPHTHALMIA, SYNDROMIC 6	MIM:112262	BONE MORPHOGENETIC PROTEIN 4	MIM:112262.0001 / wt; MIM:112262.0002 / wt; del14q22-q23	BMP4	HP:0006101	Finger syndactyly									PCS	1/11								PMID:12794703; PMID:18252212		
MIM:607932	MICROPHTHALMIA, SYNDROMIC 6	MIM:112262	BONE MORPHOGENETIC PROTEIN 4	MIM:112262.0001 / wt; MIM:112262.0002 / wt; del14q22-q23	BMP4	HP:0002011	Abnormality of the central nervous system									PCS	7/9								PMID:12794703; PMID:18252212		
MIM:607932	MICROPHTHALMIA, SYNDROMIC 6	MIM:112262	BONE MORPHOGENETIC PROTEIN 4	MIM:112262.0001 / wt; MIM:112262.0002 / wt; del14q22-q23	BMP4	HP:0007068	Inferior vermis hypoplasia									PCS	2/9								PMID:12794703; PMID:18252212		
MIM:607932	MICROPHTHALMIA, SYNDROMIC 6	MIM:112262	BONE MORPHOGENETIC PROTEIN 4	MIM:112262.0001 / wt; MIM:112262.0002 / wt; del14q22-q23	BMP4	HP:0001321	Cerebellar hypoplasia									PCS	1/9								PMID:12794703; PMID:18252212		
MIM:607932	MICROPHTHALMIA, SYNDROMIC 6	MIM:112262	BONE MORPHOGENETIC PROTEIN 4	del14q22-q23	BMP4			FMA:61736	Left external acoustic tube	PATO:0001483	aplastic					PCS	1/6	PATO:0000460	abnormal						PMID:12794703; PMID:18252212		
MIM:607932	MICROPHTHALMIA, SYNDROMIC 6	MIM:112262	BONE MORPHOGENETIC PROTEIN 4	del14q22-q23	BMP4	HP:0010538	Small sella turcica									PCS	1/6								PMID:12794703; PMID:18252212		
MIM:607932	MICROPHTHALMIA, SYNDROMIC 6	MIM:112262	BONE MORPHOGENETIC PROTEIN 4	del14q22-q23	BMP4			FMA:62045	Optic chiasm	PATO:0001483	aplastic					PCS	4/6	PATO:0000460	abnormal						PMID:12794703; PMID:18252212		
MIM:607932	MICROPHTHALMIA, SYNDROMIC 6	MIM:112262	BONE MORPHOGENETIC PROTEIN 4	del14q22-q23	BMP4			FMA:50863	Optic nerve	PATO:0001483	aplastic					PCS	3/6	PATO:0000460	abnormal						PMID:12794703; PMID:18252212		
MIM:607932	MICROPHTHALMIA, SYNDROMIC 6	MIM:112262	BONE MORPHOGENETIC PROTEIN 4	del14q22-q23	BMP4	HP:0010999	Aplasia of the optic tract									PCS	2/6								PMID:12794703; PMID:18252212		
MIM:607932	MICROPHTHALMIA, SYNDROMIC 6	MIM:112262	BONE MORPHOGENETIC PROTEIN 4	del14q22-q23	BMP4			FMA:62209	Lateral geniculate body	PATO:0001483	aplastic					PCS	1/6	PATO:0000460	abnormal						PMID:12794703; PMID:18252212		
MIM:607932	MICROPHTHALMIA, SYNDROMIC 6	MIM:112262	BONE MORPHOGENETIC PROTEIN 4	MIM:112262.0001 / wt; MIM:112262.0002 / wt; del14q22-q23	BMP4	HP:0002119	Ventriculomegaly									PCS	3/9								PMID:12794703; PMID:18252212		
MIM:607932	MICROPHTHALMIA, SYNDROMIC 6	MIM:112262	BONE MORPHOGENETIC PROTEIN 4	MIM:112262.0001 / wt; MIM:112262.0002 / wt; del14q22-q23	BMP4	HP:0007370	Aplasia/Hypoplasia of the corpus callosum									PCS	3/9								PMID:12794703; PMID:18252212		
MIM:607932	MICROPHTHALMIA, SYNDROMIC 6	MIM:112262	BONE MORPHOGENETIC PROTEIN 4	MIM:112262.0001 / wt; MIM:112262.0002 / wt; del14q22-q23	BMP4	HP:0002500	Abnormality of the cerebral white matter									PCS	2/9						Two patients in PMID:18252212 have a phenotype of a reduction in white matter. Wasn't sure of the exact term to use. Also, would this be increased to 4/9 to include the patients with hypo/aplastic corpus callosum?		PMID:12794703; PMID:18252212		
MIM:607932	MICROPHTHALMIA, SYNDROMIC 6	MIM:112262	BONE MORPHOGENETIC PROTEIN 4	MIM:112262.0001 / wt; MIM:112262.0002 / wt; del14q22-q23	BMP4											PCS	2/9						Term used was marked or significant sulcal widening (PMID:18252212).		PMID:12794703; PMID:18252212		
MIM:607932	MICROPHTHALMIA, SYNDROMIC 6	MIM:112262	BONE MORPHOGENETIC PROTEIN 4	MIM:112262.0002 / wt	BMP4	HP:0002188	Delayed myelination									PCS							Wasn't sure of the frequency. This allele was the only one that had this phenotype but there were 9 patients with brain abnormalities.		PMID:12794703; PMID:18252212		
MIM:607932	MICROPHTHALMIA, SYNDROMIC 6	MIM:112262	BONE MORPHOGENETIC PROTEIN 4	MIM:112262.0001 / wt; MIM:112262.0002 / wt; del14q22-q23	BMP4	HP:0000647	Sclerocornea									PCS	2/5								PMID:18252212		
MIM:607932	MICROPHTHALMIA, SYNDROMIC 6	MIM:112262	BONE MORPHOGENETIC PROTEIN 4	MIM:112262.0001 / wt; MIM:112262.0002 / wt; del14q22-q23	BMP4	HP:0000589	Coloboma									PCS	3/5								PMID:18252212		
MIM:607932	MICROPHTHALMIA, SYNDROMIC 6	MIM:112262	BONE MORPHOGENETIC PROTEIN 4	MIM:112262.0001 / wt; MIM:112262.0002 / wt	BMP4	HP:0000556	Retinal dystrophy									PCS	1/3								PMID:18252212		
MIM:607932	MICROPHTHALMIA, SYNDROMIC 6	MIM:112262	BONE MORPHOGENETIC PROTEIN 4	MIM:112262.0001 / wt; MIM:112262.0002 / wt	BMP4	HP:0000545	Myopia									PCS	3/3								PMID:18252212		
MIM:607932	MICROPHTHALMIA, SYNDROMIC 6	MIM:112262	BONE MORPHOGENETIC PROTEIN 4	MIM:112262.0001 / wt; MIM:112262.0002 / wt	BMP4	HP:0001144	Orbital cysts									PCS	1/3								PMID:18252212		
MIM:607932	MICROPHTHALMIA, SYNDROMIC 6	MIM:112262	BONE MORPHOGENETIC PROTEIN 4	MIM:112262.0001 / wt; MIM:112262.0002 / wt	BMP4	HP:0000639	Nystagmus									PCS	1/3								PMID:18252212		
MIM:607932	MICROPHTHALMIA, SYNDROMIC 6	MIM:112262	BONE MORPHOGENETIC PROTEIN 4	MIM:112262.0001 / wt; MIM:112262.0002 / wt	BMP4	HP:0000482	Microcornea									PCS	1/3								PMID:18252212		
