Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Entity ID	Entity Name	Quality ID	Quality Name	Add'l Entity ID	Add'l Entity Name	Age of Onset ID	Age of Onset Name	Evidence	Frequency	Abnormal ID	Abnormal Name	Sex	Negation ID	Negation Name	Description	Orthologs	Pub	Date Created	
MIM:137920	RENAL CYSTS AND DIABETES SYNDROME MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 5 HYPERURICEMIC NEPHROPATHY, FAMILIAL JUVENILE, ATYPICAL FJHN, ATYPICAL GLOMERULOCYSTIC KIDNEY DISEASE, HYPOPLASTIC TYPE GLOMERULOCYSTIC KIDNEY, FAMILIAL HYPOPLASTIC	MIM:189907	HNF1 HOMEOBOX B TRANSCRIPTION FACTOR, LIVER-SPECIFIC, 3 HEPATOCYTE NUCLEAR FACTOR-1-BETA HEPATIC NUCLEAR FACTOR-1-BETA HEPATOCYTE NUCLEAR FACTOR 2	MIM:189907 / wt; del17q12	HNF1B	HP:0001997	Gout									PCS	frequent								PMID:15930087	17.02.2009	
MIM:137920	RENAL CYSTS AND DIABETES SYNDROME MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 5 HYPERURICEMIC NEPHROPATHY, FAMILIAL JUVENILE, ATYPICAL FJHN, ATYPICAL GLOMERULOCYSTIC KIDNEY DISEASE, HYPOPLASTIC TYPE GLOMERULOCYSTIC KIDNEY, FAMILIAL HYPOPLASTIC	MIM:189907	HNF1 HOMEOBOX B TRANSCRIPTION FACTOR, LIVER-SPECIFIC, 3 HEPATOCYTE NUCLEAR FACTOR-1-BETA HEPATIC NUCLEAR FACTOR-1-BETA HEPATOCYTE NUCLEAR FACTOR 2	MIM:189907 / wt; del17q12	HNF1B	HP:0002149	Hyperuricemia									PCS	frequent								PMID:15930087	17.02.2009	
MIM:137920	RENAL CYSTS AND DIABETES SYNDROME MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 5 HYPERURICEMIC NEPHROPATHY, FAMILIAL JUVENILE, ATYPICAL FJHN, ATYPICAL GLOMERULOCYSTIC KIDNEY DISEASE, HYPOPLASTIC TYPE GLOMERULOCYSTIC KIDNEY, FAMILIAL HYPOPLASTIC	MIM:189907	HNF1 HOMEOBOX B TRANSCRIPTION FACTOR, LIVER-SPECIFIC, 3 HEPATOCYTE NUCLEAR FACTOR-1-BETA HEPATIC NUCLEAR FACTOR-1-BETA HEPATOCYTE NUCLEAR FACTOR 2	MIM:189907 / wt; del17q12	HNF1B	HP:0003076	Glycosuria									PCS	frequent								MIM:137920	17.02.2009	
MIM:137920	RENAL CYSTS AND DIABETES SYNDROME MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 5 HYPERURICEMIC NEPHROPATHY, FAMILIAL JUVENILE, ATYPICAL FJHN, ATYPICAL GLOMERULOCYSTIC KIDNEY DISEASE, HYPOPLASTIC TYPE GLOMERULOCYSTIC KIDNEY, FAMILIAL HYPOPLASTIC	MIM:189907	HNF1 HOMEOBOX B TRANSCRIPTION FACTOR, LIVER-SPECIFIC, 3 HEPATOCYTE NUCLEAR FACTOR-1-BETA HEPATIC NUCLEAR FACTOR-1-BETA HEPATOCYTE NUCLEAR FACTOR 2	MIM:189907 / wt; del17q12	HNF1B	HP:0003259	Increased creatinine									PCS	frequent								MIM:137920	17.02.2009	
MIM:137920	RENAL CYSTS AND DIABETES SYNDROME MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 5 HYPERURICEMIC NEPHROPATHY, FAMILIAL JUVENILE, ATYPICAL FJHN, ATYPICAL GLOMERULOCYSTIC KIDNEY DISEASE, HYPOPLASTIC TYPE GLOMERULOCYSTIC KIDNEY, FAMILIAL HYPOPLASTIC	MIM:189907	HNF1 HOMEOBOX B TRANSCRIPTION FACTOR, LIVER-SPECIFIC, 3 HEPATOCYTE NUCLEAR FACTOR-1-BETA HEPATIC NUCLEAR FACTOR-1-BETA HEPATOCYTE NUCLEAR FACTOR 2	MIM:189907 / wt; del17q12	HNF1B	HP:0003618	Variable age at onset									PCS									MIM:137920	17.02.2009	
MIM:137920	RENAL CYSTS AND DIABETES SYNDROME MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 5 HYPERURICEMIC NEPHROPATHY, FAMILIAL JUVENILE, ATYPICAL FJHN, ATYPICAL GLOMERULOCYSTIC KIDNEY DISEASE, HYPOPLASTIC TYPE GLOMERULOCYSTIC KIDNEY, FAMILIAL HYPOPLASTIC	MIM:189907	HNF1 HOMEOBOX B TRANSCRIPTION FACTOR, LIVER-SPECIFIC, 3 HEPATOCYTE NUCLEAR FACTOR-1-BETA HEPATIC NUCLEAR FACTOR-1-BETA HEPATOCYTE NUCLEAR FACTOR 2	MIM:189907 / wt; del17q12	HNF1B	HP:0003815	Highly variable phenotype									PCS									MIM:137920	17.02.2009	
MIM:137920	RENAL CYSTS AND DIABETES SYNDROME MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 5 HYPERURICEMIC NEPHROPATHY, FAMILIAL JUVENILE, ATYPICAL FJHN, ATYPICAL GLOMERULOCYSTIC KIDNEY DISEASE, HYPOPLASTIC TYPE GLOMERULOCYSTIC KIDNEY, FAMILIAL HYPOPLASTIC	MIM:189907	HNF1 HOMEOBOX B TRANSCRIPTION FACTOR, LIVER-SPECIFIC, 3 HEPATOCYTE NUCLEAR FACTOR-1-BETA HEPATIC NUCLEAR FACTOR-1-BETA HEPATOCYTE NUCLEAR FACTOR 2	MIM:189907 / wt; del17q12	HNF1B	HP:0004904	Insulin-dependent maturity-onset diabetes of the young							HP:0003627	Onset in early adulthood	PCS	10/13								PMID:15068978 	17.02.2009	
MIM:137920	RENAL CYSTS AND DIABETES SYNDROME MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 5 HYPERURICEMIC NEPHROPATHY, FAMILIAL JUVENILE, ATYPICAL FJHN, ATYPICAL GLOMERULOCYSTIC KIDNEY DISEASE, HYPOPLASTIC TYPE GLOMERULOCYSTIC KIDNEY, FAMILIAL HYPOPLASTIC	MIM:189907	HNF1 HOMEOBOX B TRANSCRIPTION FACTOR, LIVER-SPECIFIC, 3 HEPATOCYTE NUCLEAR FACTOR-1-BETA HEPATIC NUCLEAR FACTOR-1-BETA HEPATOCYTE NUCLEAR FACTOR 2	MIM:189907 / wt; del17q12	HNF1B	HP:0001411	Abnormal liver function tests									PCS	frequent								PMID:15930087	17.02.2009	
MIM:137920	RENAL CYSTS AND DIABETES SYNDROME MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 5 HYPERURICEMIC NEPHROPATHY, FAMILIAL JUVENILE, ATYPICAL FJHN, ATYPICAL GLOMERULOCYSTIC KIDNEY DISEASE, HYPOPLASTIC TYPE GLOMERULOCYSTIC KIDNEY, FAMILIAL HYPOPLASTIC	MIM:189907	HNF1 HOMEOBOX B TRANSCRIPTION FACTOR, LIVER-SPECIFIC, 3 HEPATOCYTE NUCLEAR FACTOR-1-BETA HEPATIC NUCLEAR FACTOR-1-BETA HEPATOCYTE NUCLEAR FACTOR 2	MIM:189907 / wt; del17q12	HNF1B	HP:0002594	Pancreatic hypoplasia									PCS	5/6								PMID:15068978 	28.12.2010	
MIM:137920	RENAL CYSTS AND DIABETES SYNDROME MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 5 HYPERURICEMIC NEPHROPATHY, FAMILIAL JUVENILE, ATYPICAL FJHN, ATYPICAL GLOMERULOCYSTIC KIDNEY DISEASE, HYPOPLASTIC TYPE GLOMERULOCYSTIC KIDNEY, FAMILIAL HYPOPLASTIC	MIM:189907	HNF1 HOMEOBOX B TRANSCRIPTION FACTOR, LIVER-SPECIFIC, 3 HEPATOCYTE NUCLEAR FACTOR-1-BETA HEPATIC NUCLEAR FACTOR-1-BETA HEPATOCYTE NUCLEAR FACTOR 2	MIM:189907 / wt; del17q12	HNF1B	HP:0001738	Exocrine pancreatic insufficiency									PCS	6/7								PMID:15068978 	28.12.2010	
MIM:137920	RENAL CYSTS AND DIABETES SYNDROME MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 5 HYPERURICEMIC NEPHROPATHY, FAMILIAL JUVENILE, ATYPICAL FJHN, ATYPICAL GLOMERULOCYSTIC KIDNEY DISEASE, HYPOPLASTIC TYPE GLOMERULOCYSTIC KIDNEY, FAMILIAL HYPOPLASTIC	MIM:189907	HNF1 HOMEOBOX B TRANSCRIPTION FACTOR, LIVER-SPECIFIC, 3 HEPATOCYTE NUCLEAR FACTOR-1-BETA HEPATIC NUCLEAR FACTOR-1-BETA HEPATOCYTE NUCLEAR FACTOR 2	MIM:189907 / wt; del17q12	HNF1B	HP:0000107	Renal cysts									PCS	19/23								PMID:15930087	28.12.2010	
MIM:137920	RENAL CYSTS AND DIABETES SYNDROME MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 5 HYPERURICEMIC NEPHROPATHY, FAMILIAL JUVENILE, ATYPICAL FJHN, ATYPICAL GLOMERULOCYSTIC KIDNEY DISEASE, HYPOPLASTIC TYPE GLOMERULOCYSTIC KIDNEY, FAMILIAL HYPOPLASTIC	MIM:189907	HNF1 HOMEOBOX B TRANSCRIPTION FACTOR, LIVER-SPECIFIC, 3 HEPATOCYTE NUCLEAR FACTOR-1-BETA HEPATIC NUCLEAR FACTOR-1-BETA HEPATOCYTE NUCLEAR FACTOR 2	MIM:189907 / wt; del17q12	HNF1B	HP:0000819	Diabetes mellitus							HP:0003577	Onset at birth	PCS	occasional								PMID:15930087	28.12.2010	
MIM:137920	RENAL CYSTS AND DIABETES SYNDROME MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 5 HYPERURICEMIC NEPHROPATHY, FAMILIAL JUVENILE, ATYPICAL FJHN, ATYPICAL GLOMERULOCYSTIC KIDNEY DISEASE, HYPOPLASTIC TYPE GLOMERULOCYSTIC KIDNEY, FAMILIAL HYPOPLASTIC	MIM:189907	HNF1 HOMEOBOX B TRANSCRIPTION FACTOR, LIVER-SPECIFIC, 3 HEPATOCYTE NUCLEAR FACTOR-1-BETA HEPATIC NUCLEAR FACTOR-1-BETA HEPATOCYTE NUCLEAR FACTOR 2	MIM:189907 / wt; del17q12	HNF1B											PCS	4/23						add Hypoplastic glomerulocystic kidney disease		PMID:15930087	28.12.2010	
MIM:137920	RENAL CYSTS AND DIABETES SYNDROME MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 5 HYPERURICEMIC NEPHROPATHY, FAMILIAL JUVENILE, ATYPICAL FJHN, ATYPICAL GLOMERULOCYSTIC KIDNEY DISEASE, HYPOPLASTIC TYPE GLOMERULOCYSTIC KIDNEY, FAMILIAL HYPOPLASTIC	MIM:189907	HNF1 HOMEOBOX B TRANSCRIPTION FACTOR, LIVER-SPECIFIC, 3 HEPATOCYTE NUCLEAR FACTOR-1-BETA HEPATIC NUCLEAR FACTOR-1-BETA HEPATOCYTE NUCLEAR FACTOR 2	MIM:189907 / wt; del17q12	HNF1B	HP:0000792	Kidney malformation									PCS	2/23								PMID:15930087	28.12.2010	
MIM:137920	RENAL CYSTS AND DIABETES SYNDROME MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 5 HYPERURICEMIC NEPHROPATHY, FAMILIAL JUVENILE, ATYPICAL FJHN, ATYPICAL GLOMERULOCYSTIC KIDNEY DISEASE, HYPOPLASTIC TYPE GLOMERULOCYSTIC KIDNEY, FAMILIAL HYPOPLASTIC	MIM:189907	HNF1 HOMEOBOX B TRANSCRIPTION FACTOR, LIVER-SPECIFIC, 3 HEPATOCYTE NUCLEAR FACTOR-1-BETA HEPATIC NUCLEAR FACTOR-1-BETA HEPATOCYTE NUCLEAR FACTOR 2	MIM:189907 / wt; del17q12	HNF1B	HP:0000078	Abnormality of the genital tract									PCS	2/23								PMID:15930087	28.12.2010	
MIM:137920	RENAL CYSTS AND DIABETES SYNDROME MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 5 HYPERURICEMIC NEPHROPATHY, FAMILIAL JUVENILE, ATYPICAL FJHN, ATYPICAL GLOMERULOCYSTIC KIDNEY DISEASE, HYPOPLASTIC TYPE GLOMERULOCYSTIC KIDNEY, FAMILIAL HYPOPLASTIC	MIM:189907	HNF1 HOMEOBOX B TRANSCRIPTION FACTOR, LIVER-SPECIFIC, 3 HEPATOCYTE NUCLEAR FACTOR-1-BETA HEPATIC NUCLEAR FACTOR-1-BETA HEPATOCYTE NUCLEAR FACTOR 2	MIM:189907 / wt; del17q12	HNF1B	HP:0001080	Biliary tract abnormality									PCS	frequent								PMID:15930087	28.12.2010	
MIM:137920	RENAL CYSTS AND DIABETES SYNDROME MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 5 HYPERURICEMIC NEPHROPATHY, FAMILIAL JUVENILE, ATYPICAL FJHN, ATYPICAL GLOMERULOCYSTIC KIDNEY DISEASE, HYPOPLASTIC TYPE GLOMERULOCYSTIC KIDNEY, FAMILIAL HYPOPLASTIC	MIM:189907	HNF1 HOMEOBOX B TRANSCRIPTION FACTOR, LIVER-SPECIFIC, 3 HEPATOCYTE NUCLEAR FACTOR-1-BETA HEPATIC NUCLEAR FACTOR-1-BETA HEPATOCYTE NUCLEAR FACTOR 2	MIM:189907 / wt; del17q12	HNF1B	HP:0004379	Abnormality of alkaline phosphatase activity									PCS	4/7								PMID:15930087	28.12.2010	
