Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Entity ID	Entity Name	Quality ID	Quality Name	Add'l Entity ID	Add'l Entity Name	Age of Onset ID	Age of Onset Name	Evidence	Frequency	Abnormal ID	Abnormal Name	Sex	Negation ID	Negation Name	Description	Orthologs	Pub	Date Created	
MIM:117550	SOTOS SYNDROME	MIM:606681	NUCLEAR RECEPTOR-BINDING Su-var, ENHANCER OF ZESTE, AND TRITHORAX DOMAIN PROTEIN 1 ANDROGEN RECEPTOR-ASSOCIATED COREGULATOR 267 NSD1/NUP98 FUSION GENE, INCLUDED	MIM:606681 / wt	NSD1	HP:0002857	Genu valgum									IEA										17.02.2009	
MIM:117550	SOTOS SYNDROME	MIM:606681	NUCLEAR RECEPTOR-BINDING Su-var, ENHANCER OF ZESTE, AND TRITHORAX DOMAIN PROTEIN 1 ANDROGEN RECEPTOR-ASSOCIATED COREGULATOR 267 NSD1/NUP98 FUSION GENE, INCLUDED	MIM:606681 / wt	NSD1	HP:0005616	Accelerated skeletal maturation									TAS	84%								ISBN-13:978-0721606156	17.02.2009	
MIM:117550	SOTOS SYNDROME	MIM:606681	NUCLEAR RECEPTOR-BINDING Su-var, ENHANCER OF ZESTE, AND TRITHORAX DOMAIN PROTEIN 1 ANDROGEN RECEPTOR-ASSOCIATED COREGULATOR 267 NSD1/NUP98 FUSION GENE, INCLUDED	MIM:606681 / wt	NSD1	HP:0006204	Disharmonic maturation of phalanges and carpal bones									IEA										17.02.2009	
MIM:117550	SOTOS SYNDROME	MIM:606681	NUCLEAR RECEPTOR-BINDING Su-var, ENHANCER OF ZESTE, AND TRITHORAX DOMAIN PROTEIN 1 ANDROGEN RECEPTOR-ASSOCIATED COREGULATOR 267 NSD1/NUP98 FUSION GENE, INCLUDED	MIM:606681 / wt	NSD1	HP:0006288	Premature eruption of teeth									TAS	typical								ISBN-13:978-0721606156	17.02.2009	
MIM:117550	SOTOS SYNDROME	MIM:606681	NUCLEAR RECEPTOR-BINDING Su-var, ENHANCER OF ZESTE, AND TRITHORAX DOMAIN PROTEIN 1 ANDROGEN RECEPTOR-ASSOCIATED COREGULATOR 267 NSD1/NUP98 FUSION GENE, INCLUDED	MIM:606681 / wt	NSD1	HP:0006884	Persistent cavum septum pellucidum									IEA										17.02.2009	
MIM:117550	SOTOS SYNDROME	MIM:606681	NUCLEAR RECEPTOR-BINDING Su-var, ENHANCER OF ZESTE, AND TRITHORAX DOMAIN PROTEIN 1 ANDROGEN RECEPTOR-ASSOCIATED COREGULATOR 267 NSD1/NUP98 FUSION GENE, INCLUDED	MIM:606681 / wt	NSD1	HP:0007128	Partial to complete agenesis of corpus callosum									IEA										17.02.2009	
MIM:117550	SOTOS SYNDROME	MIM:606681	NUCLEAR RECEPTOR-BINDING Su-var, ENHANCER OF ZESTE, AND TRITHORAX DOMAIN PROTEIN 1 ANDROGEN RECEPTOR-ASSOCIATED COREGULATOR 267 NSD1/NUP98 FUSION GENE, INCLUDED	MIM:606681 / wt	NSD1	HP:0009890	High frontal hairline									TAS	typical								ISBN-13:978-0721606156	17.02.2009	
MIM:117550	SOTOS SYNDROME	MIM:606681	NUCLEAR RECEPTOR-BINDING Su-var, ENHANCER OF ZESTE, AND TRITHORAX DOMAIN PROTEIN 1 ANDROGEN RECEPTOR-ASSOCIATED COREGULATOR 267 NSD1/NUP98 FUSION GENE, INCLUDED	MIM:606681 / wt	NSD1	HP:0001952	Abnormal glucose tolerance									TAS	14%								ISBN-13:978-0721606156	21.10.2010	
MIM:117550	SOTOS SYNDROME	MIM:606681	NUCLEAR RECEPTOR-BINDING Su-var, ENHANCER OF ZESTE, AND TRITHORAX DOMAIN PROTEIN 1 ANDROGEN RECEPTOR-ASSOCIATED COREGULATOR 267 NSD1/NUP98 FUSION GENE, INCLUDED	MIM:606681 / wt	NSD1	HP:0002664	Oncological abnormality									TAS	2,2%								ISBN-13:978-0721606156	21.10.2010	
MIM:117550	SOTOS SYNDROME	MIM:606681	NUCLEAR RECEPTOR-BINDING Su-var, ENHANCER OF ZESTE, AND TRITHORAX DOMAIN PROTEIN 1 ANDROGEN RECEPTOR-ASSOCIATED COREGULATOR 267 NSD1/NUP98 FUSION GENE, INCLUDED	MIM:606681 / wt	NSD1	HP:0001527	Tall stature							HP:0003660	Onset in utero	TAS	typical								ISBN-13:978-0721606156	21.10.2010	
MIM:117550	SOTOS SYNDROME	MIM:606681	NUCLEAR RECEPTOR-BINDING Su-var, ENHANCER OF ZESTE, AND TRITHORAX DOMAIN PROTEIN 1 ANDROGEN RECEPTOR-ASSOCIATED COREGULATOR 267 NSD1/NUP98 FUSION GENE, INCLUDED	MIM:606681 / wt	NSD1	HP:0000316	Hypertelorism									TAS	occasional								ISBN-13:978-0721606156	21.10.2010	
MIM:117550	SOTOS SYNDROME	MIM:606681	NUCLEAR RECEPTOR-BINDING Su-var, ENHANCER OF ZESTE, AND TRITHORAX DOMAIN PROTEIN 1 ANDROGEN RECEPTOR-ASSOCIATED COREGULATOR 267 NSD1/NUP98 FUSION GENE, INCLUDED	MIM:606681 / wt	NSD1	HP:0002051	Prominent jaw									TAS	typical								ISBN-13:978-0721606156	21.10.2010	
MIM:117550	SOTOS SYNDROME	MIM:606681	NUCLEAR RECEPTOR-BINDING Su-var, ENHANCER OF ZESTE, AND TRITHORAX DOMAIN PROTEIN 1 ANDROGEN RECEPTOR-ASSOCIATED COREGULATOR 267 NSD1/NUP98 FUSION GENE, INCLUDED	MIM:606681 / wt	NSD1	HP:0000189	Narrow palate									TAS	typical								ISBN-13:978-0721606156	21.10.2010	
MIM:117550	SOTOS SYNDROME	MIM:606681	NUCLEAR RECEPTOR-BINDING Su-var, ENHANCER OF ZESTE, AND TRITHORAX DOMAIN PROTEIN 1 ANDROGEN RECEPTOR-ASSOCIATED COREGULATOR 267 NSD1/NUP98 FUSION GENE, INCLUDED	MIM:606681 / wt	NSD1	HP:0006288	Premature eruption of teeth									TAS	typical								ISBN-13:978-0721606156	21.10.2010	
