Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Age of Onset ID	Age of Onset Name	Evidence ID	Evidence Name	Frequency	Sex ID	Sex Name	Negation ID	Negation Name	Description	Pub	Assigned by	Date Created	
MIM:190350	TRICHORHINOPHALANGEAL SYNDROME, TYPE I	MIM:604386	ZINC FINGER TRANSCRIPTION FACTOR TRPS1		TRPS1	HP:0002213	Fine hair			PCS	PCS							MIM:190350	HPO:probinson	17.02.2009	
MIM:190350	TRICHORHINOPHALANGEAL SYNDROME, TYPE I	MIM:604386	ZINC FINGER TRANSCRIPTION FACTOR TRPS1		TRPS1	HP:0002650	Scoliosis			TAS	TAS							MIM:190350	HPO:probinson	17.02.2009	
MIM:190350	TRICHORHINOPHALANGEAL SYNDROME, TYPE I	MIM:604386	ZINC FINGER TRANSCRIPTION FACTOR TRPS1		TRPS1	HP:0002750	Delayed skeletal maturation			TAS	TAS							MIM:190350	HPO:probinson	17.02.2009	
MIM:190350	TRICHORHINOPHALANGEAL SYNDROME, TYPE I	MIM:604386	ZINC FINGER TRANSCRIPTION FACTOR TRPS1		TRPS1	HP:0002805	Accelerated bone age after puberty			TAS	TAS							MIM:190350	HPO:probinson	17.02.2009	
MIM:190350	TRICHORHINOPHALANGEAL SYNDROME, TYPE I	MIM:604386	ZINC FINGER TRANSCRIPTION FACTOR TRPS1		TRPS1	HP:0002939	Lordosis			TAS	TAS							MIM:190350	HPO:probinson	17.02.2009	
MIM:190350	TRICHORHINOPHALANGEAL SYNDROME, TYPE I	MIM:604386	ZINC FINGER TRANSCRIPTION FACTOR TRPS1		TRPS1	HP:0003279	Coxa magna			TAS	TAS							MIM:190350	HPO:probinson	17.02.2009	
MIM:190350	TRICHORHINOPHALANGEAL SYNDROME, TYPE I	MIM:604386	ZINC FINGER TRANSCRIPTION FACTOR TRPS1		TRPS1	HP:0003370	Flat capital femoral epiphysis			TAS	TAS							MIM:190350	HPO:probinson	17.02.2009	
MIM:190350	TRICHORHINOPHALANGEAL SYNDROME, TYPE I	MIM:604386	ZINC FINGER TRANSCRIPTION FACTOR TRPS1		TRPS1	HP:0003691	Scapular winging			TAS	TAS							MIM:190350	HPO:probinson	17.02.2009	
MIM:190350	TRICHORHINOPHALANGEAL SYNDROME, TYPE I	MIM:604386	ZINC FINGER TRANSCRIPTION FACTOR TRPS1		TRPS1	HP:0006105	Eburnated epiphyses of distal phalanges			TAS	TAS							MIM:190350	HPO:probinson	17.02.2009	
MIM:190350	TRICHORHINOPHALANGEAL SYNDROME, TYPE I	MIM:604386	ZINC FINGER TRANSCRIPTION FACTOR TRPS1		TRPS1	HP:0006253	Swelling of proximal interphalangeal joints			TAS	TAS							MIM:190350	HPO:probinson	17.02.2009	
MIM:190350	TRICHORHINOPHALANGEAL SYNDROME, TYPE I	MIM:604386	ZINC FINGER TRANSCRIPTION FACTOR TRPS1		TRPS1	HP:0008947	Infantile muscular hypotonia			TAS	TAS							MIM:190350	HPO:probinson	17.02.2009	
MIM:190350	TRICHORHINOPHALANGEAL SYNDROME, TYPE I	MIM:604386	ZINC FINGER TRANSCRIPTION FACTOR TRPS1		TRPS1	HP:0010049	Short metacarpal			TAS	TAS							MIM:190350	HPO:probinson	17.02.2009	
MIM:190350	TRICHORHINOPHALANGEAL SYNDROME, TYPE I	MIM:604386	ZINC FINGER TRANSCRIPTION FACTOR TRPS1		TRPS1	HP:0000343	Long philtrum			TAS	TAS							MIM:190350	HPO:probinson	01.05.2012	
MIM:190350	TRICHORHINOPHALANGEAL SYNDROME, TYPE I	MIM:604386	ZINC FINGER TRANSCRIPTION FACTOR TRPS1		TRPS1	HP:0010259	Cone-shaped epiphyses of the middle phalanges of the hand			TAS	TAS							MIM:190350	HPO:probinson	10.06.2012	
MIM:190350	TRICHORHINOPHALANGEAL SYNDROME, TYPE I	MIM:604386	ZINC FINGER TRANSCRIPTION FACTOR TRPS1		TRPS1	HP:0010270	Cone-shaped epiphyses of the proximal phalanges of the hand			TAS	TAS							MIM:190350	HPO:probinson	10.06.2012	
MIM:190350	TRICHORHINOPHALANGEAL SYNDROME, TYPE I	MIM:604386	ZINC FINGER TRANSCRIPTION FACTOR TRPS1		TRPS1	HP:0000447	Pear-shaped nose			TAS	TAS							MIM:190350	HPO:probinson	29.07.2012	
MIM:190350	TRICHORHINOPHALANGEAL SYNDROME, TYPE I	MIM:604386	ZINC FINGER TRANSCRIPTION FACTOR TRPS1		TRPS1	HP:0001510	Growth delay			TAS	TAS						Mild	MIM:190350	HPO:probinson	29.07.2012	
MIM:190350	TRICHORHINOPHALANGEAL SYNDROME, TYPE I	MIM:604386	ZINC FINGER TRANSCRIPTION FACTOR TRPS1		TRPS1	HP:0005338	Sparse lateral eyebrow			TAS	TAS							MIM:190350	HPO:probinson	29.07.2012	
MIM:190350	TRICHORHINOPHALANGEAL SYNDROME, TYPE I	MIM:604386	ZINC FINGER TRANSCRIPTION FACTOR TRPS1		TRPS1	HP:0002002	Deep philtrum			TAS	TAS							MIM:190350	HPO:probinson	29.07.2012	
MIM:190350	TRICHORHINOPHALANGEAL SYNDROME, TYPE I	MIM:604386	ZINC FINGER TRANSCRIPTION FACTOR TRPS1		TRPS1	HP:0011823	Chin with horizontal crease			TAS	TAS							MIM:190350	HPO:probinson	29.07.2012	
MIM:190350	TRICHORHINOPHALANGEAL SYNDROME, TYPE I	MIM:604386	ZINC FINGER TRANSCRIPTION FACTOR TRPS1		TRPS1	HP:0000670	Carious teeth			TAS	TAS							MIM:190350	HPO:probinson	29.07.2012	
MIM:190350	TRICHORHINOPHALANGEAL SYNDROME, TYPE I	MIM:604386	ZINC FINGER TRANSCRIPTION FACTOR TRPS1		TRPS1	HP:0000938	Osteopenia	HP:0003584	Late onset	TAS	TAS							MIM:190350	HPO:probinson	29.07.2012	
MIM:190350	TRICHORHINOPHALANGEAL SYNDROME, TYPE I	MIM:604386	ZINC FINGER TRANSCRIPTION FACTOR TRPS1		TRPS1	HP:0002758	Osteoarthritis	HP:0003584	Late onset	TAS	TAS							MIM:190350	HPO:probinson	29.07.2012	
MIM:190350	TRICHORHINOPHALANGEAL SYNDROME, TYPE I	MIM:604386	ZINC FINGER TRANSCRIPTION FACTOR TRPS1		TRPS1	HP:0002829	Arthralgia	HP:0003584	Late onset	TAS	TAS							MIM:190350	HPO:probinson	29.07.2012	
MIM:190350	TRICHORHINOPHALANGEAL SYNDROME, TYPE I	MIM:604386	ZINC FINGER TRANSCRIPTION FACTOR TRPS1		TRPS1	HP:0001598	Concave nail			TAS	TAS							MIM:190350	HPO:probinson	29.07.2012	
MIM:190350	TRICHORHINOPHALANGEAL SYNDROME, TYPE I	MIM:604386	ZINC FINGER TRANSCRIPTION FACTOR TRPS1		TRPS1	HP:0010300	Abnormally low-pitched voice			TAS	TAS							MIM:190350	HPO:probinson	29.07.2012	
MIM:190350	TRICHORHINOPHALANGEAL SYNDROME, TYPE I	MIM:604386	ZINC FINGER TRANSCRIPTION FACTOR TRPS1		TRPS1	HP:0000768	Pectus carinatum			TAS	TAS							MIM:190350	HPO:probinson	29.07.2012	
OMIM:190350	#190350 TRICHORHINOPHALANGEAL SYNDROME, TYPE I; TRPS1;;TRPS I					HP:0000400	Macrotia			IEA	IEA						OMIM-CS:HEAD AND NECK_EARS > LARGE, PROMINENT EARS	OMIM:190350	HPO:skoehler	17.10.2012
OMIM:190350	#190350 TRICHORHINOPHALANGEAL SYNDROME, TYPE I; TRPS1;;TRPS I					HP:0002205	Recurrent respiratory infections			IEA	IEA						OMIM-CS:RESPIRATORY > RECURRENT RESPIRATORY INFECTIONS	OMIM:190350	HPO:skoehler	17.10.2012
OMIM:190350	#190350 TRICHORHINOPHALANGEAL SYNDROME, TYPE I; TRPS1;;TRPS I					HP:0005743	Avascular necrosis of the capital femoral epiphysis			IEA	IEA						OMIM-CS:SKELETAL_PELVIS > COXA PLANA	OMIM:190350	HPO:skoehler	17.10.2012
OMIM:190350	#190350 TRICHORHINOPHALANGEAL SYNDROME, TYPE I; TRPS1;;TRPS I					HP:0200086	Thin upper lip			IEA	IEA						OMIM-CS:HEAD AND NECK_MOUTH > THIN UPPER LIP	OMIM:190350	HPO:skoehler	04.06.2013
