Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Entity ID	Entity Name	Quality ID	Quality Name	Add'l Entity ID	Add'l Entity Name	Age of Onset ID	Age of Onset Name	Evidence	Frequency	Abnormal ID	Abnormal Name	Sex	Negation ID	Negation Name	Description	Orthologs	Pub	Date Created	
MIM:613406	CHROMOSOME 15q24 DELETION SYNDROME			del15q24		HP:0009890	High anterior hairline									PCS	9/13								PMID:20678247		
MIM:613406	CHROMOSOME 15q24 DELETION SYNDROME			del15q24		HP:0000318	Long, narrow facies									PCS	5/13								PMID:20678247		
MIM:613406	CHROMOSOME 15q24 DELETION SYNDROME			del15q24		HP:0000316	Hypertelorism									PCS	8/17								PMID:20678247; PMID:19921647		
MIM:613406	CHROMOSOME 15q24 DELETION SYNDROME			del15q24		HP:0010747	Medial flaring of the eyebrow									PCS	7/17								PMID:20678247; PMID:19921647		
MIM:613406	CHROMOSOME 15q24 DELETION SYNDROME			del15q24		HP:0000286	Epicanthus									PCS	8/17								PMID:20678247; PMID:19921647		
MIM:613406	CHROMOSOME 15q24 DELETION SYNDROME			del15q24		HP:0000179	Thick lower lip vermilion									PCS	6/17								PMID:20678247; PMID:19921647		
MIM:613406	CHROMOSOME 15q24 DELETION SYNDROME			del15q24		HP:0000213	Thin lips									PCS	2/17								PMID:20678247; PMID:19921647		
MIM:613406	CHROMOSOME 15q24 DELETION SYNDROME			del15q24		HP:0000687	Widely spaced teeth									PCS	3/17								PMID:20678247; PMID:19921647		
MIM:613406	CHROMOSOME 15q24 DELETION SYNDROME			del15q24		HP:0000356	Abnormality of the outer ear									PCS	12/17								PMID:20678247; PMID:19921647		
MIM:613406	CHROMOSOME 15q24 DELETION SYNDROME			del15q24		HP:0000324	Facial asymmetry									PCS	4/13								PMID:20678247		
MIM:613406	CHROMOSOME 15q24 DELETION SYNDROME			del15q24		HP:0000494	Downward slanting palpebral fissures									PCS	8/17								PMID:20678247; PMID:19921647		
MIM:613406	CHROMOSOME 15q24 DELETION SYNDROME			del15q24		HP:0000582	Upslanting palpebral fissures									PCS	1/17								PMID:20678247; PMID:19921647		
MIM:613406	CHROMOSOME 15q24 DELETION SYNDROME			del15q24		HP:0000348	High forehead									PCS	10/11								PMID:19921647		
MIM:613406	CHROMOSOME 15q24 DELETION SYNDROME			del15q24		HP:0000490	Deeply set eye									PCS	2/13								PMID:20678247		
MIM:613406	CHROMOSOME 15q24 DELETION SYNDROME			del15q24		HP:0000424	Broad nasal root									PCS	4/17								PMID:20678247		
MIM:613406	CHROMOSOME 15q24 DELETION SYNDROME			del15q24		HP:0000463	Nares, anteverted									PCS	2/17								PMID:20678247; PMID:19921647		
MIM:613406	CHROMOSOME 15q24 DELETION SYNDROME			del15q24		HP:0000454	Flared nostrils									PCS	3/13								PMID:20678247		
MIM:613406	CHROMOSOME 15q24 DELETION SYNDROME			del15q24		HP:0000430	Hypoplastic nasal alae									PCS	2/13								PMID:20678247		
MIM:613406	CHROMOSOME 15q24 DELETION SYNDROME			del15q24		HP:0000422	Abnormality of the nasal bridge									PCS	3/17								PMID:20678247; PMID:19921647		
MIM:613406	CHROMOSOME 15q24 DELETION SYNDROME			del15q24		HP:0000299	Long, smooth philtrum									PCS	8/17								PMID:20678247; PMID:19921647		
MIM:613406	CHROMOSOME 15q24 DELETION SYNDROME			del15q24		HP:0000160	Narrow mouth									PCS	4/17								PMID:20678247; PMID:19921647		
MIM:613406	CHROMOSOME 15q24 DELETION SYNDROME			del15q24		HP:0000156	High-arched palate									PCS	3/17								PMID:20678247; PMID:19921647		
MIM:613406	CHROMOSOME 15q24 DELETION SYNDROME			del15q24		HP:0000478	Abnormality of the eye									PCS	12/17								PMID:20678247; PMID:19921647		
MIM:613406	CHROMOSOME 15q24 DELETION SYNDROME			del15q24		HP:0000639	Nystagmus									PCS	3/17								PMID:20678247; PMID:19921647		
MIM:613406	CHROMOSOME 15q24 DELETION SYNDROME			del15q24		HP:0000486	Strabismus									PCS	7/17								PMID:20678247; PMID:19921647		
MIM:613406	CHROMOSOME 15q24 DELETION SYNDROME			del15q24		HP:0000540	Hypermetropia									PCS	2/17								PMID:20678247; PMID:19921647		
MIM:613406	CHROMOSOME 15q24 DELETION SYNDROME			del15q24		HP:0000568	Microphthalmos									PCS	1/17								PMID:20678247; PMID:19921647		
MIM:613406	CHROMOSOME 15q24 DELETION SYNDROME			del15q24		HP:0009916	Anisocoria									PCS	1/17								PMID:20678247; PMID:19921647		
MIM:613406	CHROMOSOME 15q24 DELETION SYNDROME			del15q24		HP:0000612	Iris coloboma									PCS	1/17								PMID:20678247; PMID:19921647		
MIM:613406	CHROMOSOME 15q24 DELETION SYNDROME			del15q24		HP:0001167	Abnormality of the fingers									PCS	14/17								PMID:20678247; PMID:19921647		
MIM:613406	CHROMOSOME 15q24 DELETION SYNDROME			del15q24		HP:0000954	Transverse palmar creases									PCS	4/17								PMID:20678247; PMID:19921647		
MIM:613406	CHROMOSOME 15q24 DELETION SYNDROME			del15q24		HP:0001770	Toe syndactyly									PCS	3/17								PMID:20678247; PMID:19921647		
MIM:613406	CHROMOSOME 15q24 DELETION SYNDROME			del15q24		HP:0009466	Radial deviation of fingers									PCS	3/13								PMID:20678247		
MIM:613406	CHROMOSOME 15q24 DELETION SYNDROME			del15q24		HP:0001166	Arachnodactyly									PCS	2/13								PMID:20678247		
MIM:613406	CHROMOSOME 15q24 DELETION SYNDROME			del15q24		HP:0001156	Brachydactyly									PCS	2/13								PMID:20678247		
MIM:613406	CHROMOSOME 15q24 DELETION SYNDROME			del15q24		HP:0001172	Abnormality of the thumb									PCS	4/17								PMID:20678247; PMID:19921647		
MIM:613406	CHROMOSOME 15q24 DELETION SYNDROME			del15q24		HP:0004279	Hypoplastic hand									PCS	2/13								PMID:20678247		
MIM:613406	CHROMOSOME 15q24 DELETION SYNDROME			del15q24		HP:0009623	Proximally placed thumb									PCS	3/17								PMID:20678247; PMID:19921647		
MIM:613406	CHROMOSOME 15q24 DELETION SYNDROME			del15q24		HP:0002011	Abnormality of the central nervous system									PCS	8/12								PMID:20678247; PMID:19921647		
MIM:613406	CHROMOSOME 15q24 DELETION SYNDROME			del15q24		HP:0006989	Dysplastic corpus callosum									PCS	2/12								PMID:20678247; PMID:19921647		
MIM:613406	CHROMOSOME 15q24 DELETION SYNDROME			del15q24		HP:0001252	Muscular hypotonia									PCS	11/17								PMID:20678247; PMID:19921647		
MIM:613406	CHROMOSOME 15q24 DELETION SYNDROME			del15q24		HP:0000078	Abnormality of the genital system									PCS	10/15								PMID:20678247; PMID:19921647		
MIM:613406	CHROMOSOME 15q24 DELETION SYNDROME			del15q24		HP:0000047	Hypospadias									PCS	6/14								PMID:20678247; PMID:19921647		
MIM:613406	CHROMOSOME 15q24 DELETION SYNDROME			del15q24		HP:0000054	Micropenis									PCS	5/14								PMID:20678247; PMID:19921647		
MIM:613406	CHROMOSOME 15q24 DELETION SYNDROME			del15q24		HP:0000028	Cryptorchidism									PCS	3/14								PMID:20678247; PMID:19921647		
MIM:613406	CHROMOSOME 15q24 DELETION SYNDROME			del15q24		HP:0002650	Scoliosis									PCS	5/18								PMID:20678247; PMID:19921647		
MIM:613406	CHROMOSOME 15q24 DELETION SYNDROME			del15q24		HP:0001388	Joint laxity									PCS	9/17								PMID:20678247; PMID:19921647		
MIM:613406	CHROMOSOME 15q24 DELETION SYNDROME			del15q24		HP:0000765	Abnormality of the thorax									PCS	3/13								PMID:20678247		
MIM:613406	CHROMOSOME 15q24 DELETION SYNDROME			del15q24		HP:0001561	Polyhydramnios									PCS	1/13								PMID:20678247		
MIM:613406	CHROMOSOME 15q24 DELETION SYNDROME			del15q24		HP:0002719	Recurrent infections									PCS	8/16								PMID:20678247; PMID:19921647		
MIM:613406	CHROMOSOME 15q24 DELETION SYNDROME			del15q24		HP:0001608	Abnormality of the voice									PCS	4/13								PMID:20678247		
MIM:613406	CHROMOSOME 15q24 DELETION SYNDROME			del15q24		HP:0000776	Diaphragmatic hernia									PCS	3/14								PMID:20678247		
MIM:613406	CHROMOSOME 15q24 DELETION SYNDROME			del15q24		HP:0000023	Inguinal hernia									PCS	4/17								PMID:20678247; PMID:19921647		
MIM:613406	CHROMOSOME 15q24 DELETION SYNDROME			del15q24		HP:0000824	Growth hormone deficiency									PCS	2/13								PMID:20678247		
MIM:613406	CHROMOSOME 15q24 DELETION SYNDROME			del15q24		HP:0002589	Gastrointestinal atresia									PCS	3/17								PMID:20678247; PMID:19921647		
MIM:613406	CHROMOSOME 15q24 DELETION SYNDROME			del15q24		HP:0000365	Hearing impairment									PCS	3/15								PMID:20678247; PMID:19921647		
MIM:613406	CHROMOSOME 15q24 DELETION SYNDROME			del15q24		HP:0000957	Cafe-au-lait spots									PCS	2/13								PMID:20678247		
MIM:613406	CHROMOSOME 15q24 DELETION SYNDROME			del15q24		HP:0002564	Cardiac malformation									PCS	3/8								PMID:19921647		
MIM:613406	CHROMOSOME 15q24 DELETION SYNDROME			del15q24		HP:0002022	Feeding difficulties									PCS	3/13								PMID:20678247		
MIM:613406	CHROMOSOME 15q24 DELETION SYNDROME			del15q24		HP:0000717	Autism									PCS	4/14								PMID:20678247		
