Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Age of Onset ID	Age of Onset Name	Evidence ID	Evidence Name	Frequency	Sex ID	Sex Name	Negation ID	Negation Name	Description	Pub	Assigned by	Date Created	
OMIM:614114	#614114 MOSAIC VARIEGATED ANEUPLOIDY SYNDROME 2; MVA2					HP:0000007	Autosomal recessive inheritance			IEA	IEA						OMIM-CS:INHERITANCE > AUTOSOMAL RECESSIVE	OMIM:614114	HPO:skoehler	Oct 17, 2012	
OMIM:614114	#614114 MOSAIC VARIEGATED ANEUPLOIDY SYNDROME 2; MVA2					HP:0003812	Phenotypic variability			IEA	IEA						OMIM-CS:MISCELLANEOUS > HIGHLY VARIABLE PHENOTYPE	OMIM:614114	HPO:skoehler	Oct 17, 2012	
OMIM:614114	#614114 MOSAIC VARIEGATED ANEUPLOIDY SYNDROME 2; MVA2					HP:0002247	Duodenal atresia			IEA	IEA	1 of 4					OMIM-CS:ABDOMEN_GASTROINTESTINAL > DUODENAL ATRESIA (IN 1/4 PATIENTS)	OMIM:614114	HPO:skoehler	Nov 18, 2012	
OMIM:614114	#614114 MOSAIC VARIEGATED ANEUPLOIDY SYNDROME 2; MVA2					HP:0000824	Growth hormone deficiency			IEA	IEA	1 of 4					OMIM-CS:ENDOCRINE FEATURES > GROWTH HORMONE DEFICIENCY (IN 1/4 PATIENTS)	OMIM:614114	HPO:skoehler	Nov 18, 2012	
OMIM:614114	#614114 MOSAIC VARIEGATED ANEUPLOIDY SYNDROME 2; MVA2					HP:0000821	Hypothyroidism			IEA	IEA	2 of 4					OMIM-CS:ENDOCRINE FEATURES > HYPOTHYROIDISM (IN 2/4 PATIENTS)	OMIM:614114	HPO:skoehler	Nov 18, 2012	
OMIM:614114	#614114 MOSAIC VARIEGATED ANEUPLOIDY SYNDROME 2; MVA2					HP:0000365	Hearing impairment			IEA	IEA	1 of 4					OMIM-CS:HEAD AND NECK_EARS > HEARING IMPAIRMENT (IN 1/4 PATIENTS)	OMIM:614114	HPO:skoehler	Nov 18, 2012	
OMIM:614114	#614114 MOSAIC VARIEGATED ANEUPLOIDY SYNDROME 2; MVA2					HP:0000369	Low-set ears			IEA	IEA	2 of 4					OMIM-CS:HEAD AND NECK_EARS > LOW-SET EARS (IN 2/4 PATIENTS)	OMIM:614114	HPO:skoehler	Nov 18, 2012	
OMIM:614114	#614114 MOSAIC VARIEGATED ANEUPLOIDY SYNDROME 2; MVA2					HP:0000490	Deeply set eye			IEA	IEA	1 of 4					OMIM-CS:HEAD AND NECK_EYES > DEEP-SET EYES (IN 1/4 PATIENTS)	OMIM:614114	HPO:skoehler	Nov 18, 2012	
OMIM:614114	#614114 MOSAIC VARIEGATED ANEUPLOIDY SYNDROME 2; MVA2					HP:0000494	Downslanted palpebral fissures			IEA	IEA	2 of 4					OMIM-CS:HEAD AND NECK_EYES > DOWNSLANTING PALPEBRAL FISSURES (IN 2/4 PATIENTS)	OMIM:614114	HPO:skoehler	Nov 18, 2012	
OMIM:614114	#614114 MOSAIC VARIEGATED ANEUPLOIDY SYNDROME 2; MVA2					HP:0000286	Epicanthus			IEA	IEA	3 of 4					OMIM-CS:HEAD AND NECK_EYES > EPICANTHAL FOLDS (3/4 PATIENTS)	OMIM:614114	HPO:skoehler	Nov 18, 2012	
OMIM:614114	#614114 MOSAIC VARIEGATED ANEUPLOIDY SYNDROME 2; MVA2					HP:0000581	Blepharophimosis			IEA	IEA	1 of 4					OMIM-CS:HEAD AND NECK_EYES > SHORT PALPEBRAL FISSURES (IN 1/4 PATIENTS)	OMIM:614114	HPO:skoehler	Nov 18, 2012	
OMIM:614114	#614114 MOSAIC VARIEGATED ANEUPLOIDY SYNDROME 2; MVA2					HP:0000276	Long face			IEA	IEA	1 of 4					OMIM-CS:HEAD AND NECK_FACE > LONG FACE (IN 1/4 PATIENTS)	OMIM:614114	HPO:skoehler	Nov 18, 2012	
OMIM:614114	#614114 MOSAIC VARIEGATED ANEUPLOIDY SYNDROME 2; MVA2					HP:0000347	Micrognathia			IEA	IEA	2 of 4					OMIM-CS:HEAD AND NECK_FACE > MICROGNATHIA (IN 2/4 PATIENTS)	OMIM:614114	HPO:skoehler	Nov 18, 2012	
OMIM:614114	#614114 MOSAIC VARIEGATED ANEUPLOIDY SYNDROME 2; MVA2					HP:0000325	Triangular face			IEA	IEA	2 of 4					OMIM-CS:HEAD AND NECK_FACE > TRIANGULAR FACE (IN 2/4 PATIENTS)	OMIM:614114	HPO:skoehler	Nov 18, 2012	
OMIM:614114	#614114 MOSAIC VARIEGATED ANEUPLOIDY SYNDROME 2; MVA2					HP:0000268	Dolichocephaly			IEA	IEA	2 of 4					OMIM-CS:HEAD AND NECK_HEAD > DOLICHOCEPHALY (IN 2/4 PATIENTS)	OMIM:614114	HPO:skoehler	Nov 18, 2012	
OMIM:614114	#614114 MOSAIC VARIEGATED ANEUPLOIDY SYNDROME 2; MVA2					HP:0002007	Frontal bossing			IEA	IEA	1 of 4					OMIM-CS:HEAD AND NECK_HEAD > FRONTAL BOSSING (IN 1/4 PATIENTS)	OMIM:614114	HPO:skoehler	Nov 18, 2012	
OMIM:614114	#614114 MOSAIC VARIEGATED ANEUPLOIDY SYNDROME 2; MVA2					HP:0005280	Depressed nasal bridge			IEA	IEA	2 of 4					OMIM-CS:HEAD AND NECK_NOSE > FLAT NASAL BRIDGE (IN 2/4 PATIENTS)	OMIM:614114	HPO:skoehler	Nov 18, 2012	
OMIM:614114	#614114 MOSAIC VARIEGATED ANEUPLOIDY SYNDROME 2; MVA2					HP:0003196	Short nose			IEA	IEA	2 of 4					OMIM-CS:HEAD AND NECK_NOSE > SMALL NOSE (IN 2/4 PATIENTS)	OMIM:614114	HPO:skoehler	Nov 18, 2012	
OMIM:614114	#614114 MOSAIC VARIEGATED ANEUPLOIDY SYNDROME 2; MVA2					HP:0001256	Intellectual disability, mild			IEA	IEA	1 of 4					OMIM-CS:NEUROLOGIC_CENTRAL NERVOUS SYSTEM > MILD MENTAL RETARDATION (IN 1/4 PATIENTS)	OMIM:614114	HPO:skoehler	Nov 18, 2012	
OMIM:614114	#614114 MOSAIC VARIEGATED ANEUPLOIDY SYNDROME 2; MVA2					HP:0010535	Sleep apnea			IEA	IEA	1 of 4					OMIM-CS:NEUROLOGIC_CENTRAL NERVOUS SYSTEM > SLEEP APNEA (IN 1/4 PATIENTS)	OMIM:614114	HPO:skoehler	Nov 18, 2012	
OMIM:614114	#614114 MOSAIC VARIEGATED ANEUPLOIDY SYNDROME 2; MVA2					HP:0002101	Abnormal lung lobation			IEA	IEA	1 of 4					OMIM-CS:RESPIRATORY_LUNG > ABNORMAL LUNG LOBATION (IN 1/4 PATIENTS)	OMIM:614114	HPO:skoehler	Nov 18, 2012	
OMIM:614114	#614114 MOSAIC VARIEGATED ANEUPLOIDY SYNDROME 2; MVA2					HP:0002750	Delayed skeletal maturation			IEA	IEA	1 of 4					OMIM-CS:SKELETAL > DELAYED BONE AGE (IN 1/4 PATIENTS)	OMIM:614114	HPO:skoehler	Nov 18, 2012	
OMIM:614114	#614114 MOSAIC VARIEGATED ANEUPLOIDY SYNDROME 2; MVA2					HP:0000957	Cafe-au-lait spot			IEA	IEA	1 of 4					OMIM-CS:SKIN, NAILS, HAIR_SKIN > CAFE-AU-LAIT SPOT (IN 1/4 PATIENTS)	OMIM:614114	HPO:skoehler	Nov 18, 2012	
OMIM:614114	#614114 MOSAIC VARIEGATED ANEUPLOIDY SYNDROME 2; MVA2					HP:0200040	Epidermoid cyst			IEA	IEA	occasional					OMIM-CS:SKELETAL_SKULL > EPIDERMOID CYSTS (IN 1/4 PATIENTS)	OMIM:614114	HPO:skoehler	06.02.2014
