Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Entity ID	Entity Name	Quality ID	Quality Name	Add'l Entity ID	Add'l Entity Name	Mode of inheritance ID	Mode of inheritance Name	Age of Onset ID	Age of Onset Name	Frequency	Abnormal ID	Abnormal Name	Description	Orthologs	Pub	Date Created	
MIM:192350	VATER ASSOCIATION VACTERL ASSOCIATION, INCLUDED	MIM:142989	HOMEOBOX D13		HOXD13	HP:0001602	Laryngeal stenosis	FMA:55097	Larynx	PATO:0001847	constricted														
MIM:192350	VATER ASSOCIATION VACTERL ASSOCIATION, INCLUDED	MIM:142989	HOMEOBOX D13		HOXD13	HP:0001629	Ventricular septal defect	FMA:7133	Interventricular septum	PATO:0002112	perforate														
MIM:192350	VATER ASSOCIATION VACTERL ASSOCIATION, INCLUDED	MIM:142989	HOMEOBOX D13		HOXD13	HP:0001636	Tetralogy of Fallot																		
MIM:192350	VATER ASSOCIATION VACTERL ASSOCIATION, INCLUDED	MIM:142989	HOMEOBOX D13		HOXD13	HP:0001643	Patent ductus arteriosus	FMA:79871	Ductus arteriosus	PATO:0000648	obstructed														
MIM:192350	VATER ASSOCIATION VACTERL ASSOCIATION, INCLUDED	MIM:142989	HOMEOBOX D13		HOXD13	HP:0001739	Abnormality of the nasopharynx	FMA:54878	Nasopharynx	PATO:0000001	quality								PATO:0000460	abnormal					
MIM:192350	VATER ASSOCIATION VACTERL ASSOCIATION, INCLUDED	MIM:142989	HOMEOBOX D13		HOXD13	HP:0002023	Anal atresia	FMA:15711	Anus	PATO:0001819	atresia														
MIM:192350	VATER ASSOCIATION VACTERL ASSOCIATION, INCLUDED	MIM:142989	HOMEOBOX D13		HOXD13	HP:0002032	Esophageal atresia	FMA:7131	Esophagus	PATO:0001819	atresia														
MIM:192350	VATER ASSOCIATION VACTERL ASSOCIATION, INCLUDED	MIM:142989	HOMEOBOX D13		HOXD13	HP:0002085	Occipital encephalocele	FMA:75377	Occipital aspect of cranium	PATO:0000403	cleft														
MIM:192350	VATER ASSOCIATION VACTERL ASSOCIATION, INCLUDED	MIM:142989	HOMEOBOX D13		HOXD13	HP:0002144	Tethered cord	FMA:83977	Filum terminale	PATO:0000591	increased thickness														
MIM:192350	VATER ASSOCIATION VACTERL ASSOCIATION, INCLUDED	MIM:142989	HOMEOBOX D13		HOXD13	HP:0002414	Spina bifida	FMA:9680	Vertebral canal	PATO:0000403	cleft														
MIM:192350	VATER ASSOCIATION VACTERL ASSOCIATION, INCLUDED	MIM:142989	HOMEOBOX D13		HOXD13	HP:0002575	Tracheoesophageal fistula	FMA:7131	Esophagus	PATO:0002002	has extra parts of type	MPATH:70	fistula												
MIM:192350	VATER ASSOCIATION VACTERL ASSOCIATION, INCLUDED	MIM:142989	HOMEOBOX D13		HOXD13	HP:0002650	Scoliosis	FMA:13478	Vertebral column	PATO:0002049	lateral and rotional curvature								PATO:0001869	pathological					
MIM:192350	VATER ASSOCIATION VACTERL ASSOCIATION, INCLUDED	MIM:142989	HOMEOBOX D13		HOXD13	HP:0002974	Radioulnar synostosis	FMA:23463	Radius	PATO:0001667	attached to	FMA:23466	Ulna												
MIM:192350	VATER ASSOCIATION VACTERL ASSOCIATION, INCLUDED	MIM:142989	HOMEOBOX D13		HOXD13	HP:0002984	Hypoplasia of the radius	FMA:23463	Radius	PATO:0000645	hypoplastic														
MIM:192350	VATER ASSOCIATION VACTERL ASSOCIATION, INCLUDED	MIM:142989	HOMEOBOX D13		HOXD13	HP:0003745	Sporadic																		
MIM:192350	VATER ASSOCIATION VACTERL ASSOCIATION, INCLUDED	MIM:142989	HOMEOBOX D13		HOXD13	HP:0003974	Absent ossification/absence of radius	FMA:23463	Radius	PATO:0001483	aplastic														
MIM:192350	VATER ASSOCIATION VACTERL ASSOCIATION, INCLUDED	MIM:142989	HOMEOBOX D13		HOXD13	HP:0009778	Hypoplastic/small thumb	FMA:24938	Thumb	PATO:0000645	hypoplastic														
MIM:192350	VATER ASSOCIATION VACTERL ASSOCIATION, INCLUDED	MIM:142989	HOMEOBOX D13		HOXD13	HP:0002085	Occipital encephalocele	FMA:50801	Brain	PATO:0000643	herniated													Oct 20, 2009	
MIM:192350	VATER ASSOCIATION VACTERL ASSOCIATION, INCLUDED	MIM:142989	HOMEOBOX D13		HOXD13	HP:0009778	Hypoplastic/small thumb	FMA:24938	Thumb	PATO:0000587	decreased size													Oct 20, 2009	
MIM:192350	VATER ASSOCIATION VACTERL ASSOCIATION, INCLUDED	MIM:142989	HOMEOBOX D13		HOXD13	HP:0002414	Spina bifida	FMA:7647	Spinal cord	PATO:0000643	herniated													Oct 20, 2009	
MIM:192350	VATER ASSOCIATION VACTERL ASSOCIATION, INCLUDED	MIM:142989	HOMEOBOX D13		HOXD13	HP:0002144	Tethered cord	FMA:7647	Spinal cord	PATO:0001034	strain								PATO:0000460	abnormal				Oct 20, 2009	
MIM:192350	VATER ASSOCIATION VACTERL ASSOCIATION, INCLUDED	MIM:142989	HOMEOBOX D13		HOXD13	HP:0003974	Absent ossification/absence of radius	GO:0001503	ossification	PATO:0001507	disrupted													Oct 20, 2009	
