Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Entity ID	Entity Name	Quality ID	Quality Name	Add'l Entity ID	Add'l Entity Name	Age of Onset ID	Age of Onset Name	Evidence	Frequency	Abnormal ID	Abnormal Name	Negation ID	Negation Name	Description	Orthologs	Pub	Date Created	
MIM:247200	MILLER-DIEKER LISSENCEPHALY SYNDROME MILLER-DIEKER SYNDROME CHROMOSOME REGION, INCLUDED	MIM:605066	TYROSINE 3-MONOOXYGENASE/TRYPTOPHAN 5-MONOOXYGENASE ACTIVATION PROTEIN, EPSILON ISOFORM 14-3-3-EPSILON		YWHAE	HP:0000582	Upslanting palpebral fissures									TAS								OMIM:247200	17.02.2009	
MIM:247200	MILLER-DIEKER LISSENCEPHALY SYNDROME MILLER-DIEKER SYNDROME CHROMOSOME REGION, INCLUDED	MIM:605066	TYROSINE 3-MONOOXYGENASE/TRYPTOPHAN 5-MONOOXYGENASE ACTIVATION PROTEIN, EPSILON ISOFORM 14-3-3-EPSILON		YWHAE	HP:0000684	Delayed eruption			PATO:0000502	delayed					TAS								OMIM:247200	17.02.2009	
MIM:247200	MILLER-DIEKER LISSENCEPHALY SYNDROME MILLER-DIEKER SYNDROME CHROMOSOME REGION, INCLUDED	MIM:605066	TYROSINE 3-MONOOXYGENASE/TRYPTOPHAN 5-MONOOXYGENASE ACTIVATION PROTEIN, EPSILON ISOFORM 14-3-3-EPSILON		YWHAE	HP:0004209	Clinodactyly of the 5th finger									PCS	10/24							PMID:1671808	17.02.2009	
MIM:247200	MILLER-DIEKER LISSENCEPHALY SYNDROME MILLER-DIEKER SYNDROME CHROMOSOME REGION, INCLUDED	MIM:605066	TYROSINE 3-MONOOXYGENASE/TRYPTOPHAN 5-MONOOXYGENASE ACTIVATION PROTEIN, EPSILON ISOFORM 14-3-3-EPSILON		YWHAE	HP:0001270	Motor retardation									TAS	obligate							OMIM:247200	17.02.2009	
MIM:247200	MILLER-DIEKER LISSENCEPHALY SYNDROME MILLER-DIEKER SYNDROME CHROMOSOME REGION, INCLUDED	MIM:605066	TYROSINE 3-MONOOXYGENASE/TRYPTOPHAN 5-MONOOXYGENASE ACTIVATION PROTEIN, EPSILON ISOFORM 14-3-3-EPSILON		YWHAE	HP:0001302	Pachygyria									TAS								OMIM:247200	17.02.2009	
MIM:247200	MILLER-DIEKER LISSENCEPHALY SYNDROME MILLER-DIEKER SYNDROME CHROMOSOME REGION, INCLUDED	MIM:605066	TYROSINE 3-MONOOXYGENASE/TRYPTOPHAN 5-MONOOXYGENASE ACTIVATION PROTEIN, EPSILON ISOFORM 14-3-3-EPSILON		YWHAE	HP:0001339	Lissencephaly									PCS	27/27							PMID:1671808	17.02.2009	
MIM:247200	MILLER-DIEKER LISSENCEPHALY SYNDROME MILLER-DIEKER SYNDROME CHROMOSOME REGION, INCLUDED	MIM:605066	TYROSINE 3-MONOOXYGENASE/TRYPTOPHAN 5-MONOOXYGENASE ACTIVATION PROTEIN, EPSILON ISOFORM 14-3-3-EPSILON		YWHAE	HP:0001462	Abnormality of external features of the abdomen									TAS								OMIM:247200	17.02.2009	
MIM:247200	MILLER-DIEKER LISSENCEPHALY SYNDROME MILLER-DIEKER SYNDROME CHROMOSOME REGION, INCLUDED	MIM:605066	TYROSINE 3-MONOOXYGENASE/TRYPTOPHAN 5-MONOOXYGENASE ACTIVATION PROTEIN, EPSILON ISOFORM 14-3-3-EPSILON		YWHAE	HP:0001508	Failure to thrive									TAS								OMIM:247200	17.02.2009	
MIM:247200	MILLER-DIEKER LISSENCEPHALY SYNDROME MILLER-DIEKER SYNDROME CHROMOSOME REGION, INCLUDED	MIM:605066	TYROSINE 3-MONOOXYGENASE/TRYPTOPHAN 5-MONOOXYGENASE ACTIVATION PROTEIN, EPSILON ISOFORM 14-3-3-EPSILON		YWHAE	HP:0001539	Omphalocele									TAS								OMIM:247200	17.02.2009	
MIM:247200	MILLER-DIEKER LISSENCEPHALY SYNDROME MILLER-DIEKER SYNDROME CHROMOSOME REGION, INCLUDED	MIM:605066	TYROSINE 3-MONOOXYGENASE/TRYPTOPHAN 5-MONOOXYGENASE ACTIVATION PROTEIN, EPSILON ISOFORM 14-3-3-EPSILON		YWHAE	HP:0001561	Polyhydramnios									PCS	6/20							PMID:1671808	17.02.2009	
MIM:247200	MILLER-DIEKER LISSENCEPHALY SYNDROME MILLER-DIEKER SYNDROME CHROMOSOME REGION, INCLUDED	MIM:605066	TYROSINE 3-MONOOXYGENASE/TRYPTOPHAN 5-MONOOXYGENASE ACTIVATION PROTEIN, EPSILON ISOFORM 14-3-3-EPSILON		YWHAE	HP:0001939	Metabolism abnormality	GO:0008152	null	PATO:0000001	quality					TAS		PATO:0000460	abnormal					OMIM:247200	17.02.2009	
MIM:247200	MILLER-DIEKER LISSENCEPHALY SYNDROME MILLER-DIEKER SYNDROME CHROMOSOME REGION, INCLUDED	MIM:605066	TYROSINE 3-MONOOXYGENASE/TRYPTOPHAN 5-MONOOXYGENASE ACTIVATION PROTEIN, EPSILON ISOFORM 14-3-3-EPSILON		YWHAE	HP:0002100	Aspiration pneumonia									TAS								OMIM:247200	17.02.2009	
MIM:247200	MILLER-DIEKER LISSENCEPHALY SYNDROME MILLER-DIEKER SYNDROME CHROMOSOME REGION, INCLUDED	MIM:605066	TYROSINE 3-MONOOXYGENASE/TRYPTOPHAN 5-MONOOXYGENASE ACTIVATION PROTEIN, EPSILON ISOFORM 14-3-3-EPSILON		YWHAE	HP:0002247	Duodenal atresia	FMA:7206	null	PATO:0001819	atresia					TAS								OMIM:247200	17.02.2009	
MIM:247200	MILLER-DIEKER LISSENCEPHALY SYNDROME MILLER-DIEKER SYNDROME CHROMOSOME REGION, INCLUDED	MIM:605066	TYROSINE 3-MONOOXYGENASE/TRYPTOPHAN 5-MONOOXYGENASE ACTIVATION PROTEIN, EPSILON ISOFORM 14-3-3-EPSILON		YWHAE	HP:0002282	Heterotopia									TAS								OMIM:247200	17.02.2009	
MIM:247200	MILLER-DIEKER LISSENCEPHALY SYNDROME MILLER-DIEKER SYNDROME CHROMOSOME REGION, INCLUDED	MIM:605066	TYROSINE 3-MONOOXYGENASE/TRYPTOPHAN 5-MONOOXYGENASE ACTIVATION PROTEIN, EPSILON ISOFORM 14-3-3-EPSILON		YWHAE	HP:0002391	Infantile seizures									TAS								OMIM:247200	17.02.2009	
MIM:247200	MILLER-DIEKER LISSENCEPHALY SYNDROME MILLER-DIEKER SYNDROME CHROMOSOME REGION, INCLUDED	MIM:605066	TYROSINE 3-MONOOXYGENASE/TRYPTOPHAN 5-MONOOXYGENASE ACTIVATION PROTEIN, EPSILON ISOFORM 14-3-3-EPSILON		YWHAE	HP:0002564	Cardiac malformation			PATO:0000646	malformed					PCS	6/27							PMID:1671808	17.02.2009	
MIM:247200	MILLER-DIEKER LISSENCEPHALY SYNDROME MILLER-DIEKER SYNDROME CHROMOSOME REGION, INCLUDED	MIM:605066	TYROSINE 3-MONOOXYGENASE/TRYPTOPHAN 5-MONOOXYGENASE ACTIVATION PROTEIN, EPSILON ISOFORM 14-3-3-EPSILON		YWHAE	HP:0003196	Nasal hypoplasia	FMA:46472	null	PATO:0000645	hypoplastic					PCS	26/26							PMID:1671808	17.02.2009	
MIM:247200	MILLER-DIEKER LISSENCEPHALY SYNDROME MILLER-DIEKER SYNDROME CHROMOSOME REGION, INCLUDED	MIM:605066	TYROSINE 3-MONOOXYGENASE/TRYPTOPHAN 5-MONOOXYGENASE ACTIVATION PROTEIN, EPSILON ISOFORM 14-3-3-EPSILON		YWHAE	HP:0007020	Progressive spastic paraplegia									TAS								OMIM:247200	17.02.2009	
MIM:247200	MILLER-DIEKER LISSENCEPHALY SYNDROME MILLER-DIEKER SYNDROME CHROMOSOME REGION, INCLUDED	MIM:605066	TYROSINE 3-MONOOXYGENASE/TRYPTOPHAN 5-MONOOXYGENASE ACTIVATION PROTEIN, EPSILON ISOFORM 14-3-3-EPSILON		YWHAE	HP:0007045	Midline brain calcifications									PCS	13/24							PMID:1671808	17.02.2009	
MIM:247200	MILLER-DIEKER LISSENCEPHALY SYNDROME MILLER-DIEKER SYNDROME CHROMOSOME REGION, INCLUDED	MIM:605066	TYROSINE 3-MONOOXYGENASE/TRYPTOPHAN 5-MONOOXYGENASE ACTIVATION PROTEIN, EPSILON ISOFORM 14-3-3-EPSILON		YWHAE	HP:0002389	Cavum septum pellucidum									PCS	17/22							PMID:1671808	17.02.2009	
MIM:247200	MILLER-DIEKER LISSENCEPHALY SYNDROME MILLER-DIEKER SYNDROME CHROMOSOME REGION, INCLUDED	MIM:605066	TYROSINE 3-MONOOXYGENASE/TRYPTOPHAN 5-MONOOXYGENASE ACTIVATION PROTEIN, EPSILON ISOFORM 14-3-3-EPSILON		YWHAE	HP:0002079	Hypoplasia of the corpus callosum	FMA:86464	null	PATO:0000587	decreased size					PCS	17/23							PMID:1671808	17.02.2009	
MIM:247200	MILLER-DIEKER LISSENCEPHALY SYNDROME MILLER-DIEKER SYNDROME CHROMOSOME REGION, INCLUDED	MIM:605066	TYROSINE 3-MONOOXYGENASE/TRYPTOPHAN 5-MONOOXYGENASE ACTIVATION PROTEIN, EPSILON ISOFORM 14-3-3-EPSILON		YWHAE	HP:0010563	Camptodactyly (hands)									IEA	6/27							PMID:1671808	17.02.2009	
MIM:247200	MILLER-DIEKER LISSENCEPHALY SYNDROME MILLER-DIEKER SYNDROME CHROMOSOME REGION, INCLUDED	MIM:605066	TYROSINE 3-MONOOXYGENASE/TRYPTOPHAN 5-MONOOXYGENASE ACTIVATION PROTEIN, EPSILON ISOFORM 14-3-3-EPSILON		YWHAE	HP:0001558	Decreased fetal movement									TAS								OMIM:247200	07.09.2010	
MIM:247200	MILLER-DIEKER LISSENCEPHALY SYNDROME MILLER-DIEKER SYNDROME CHROMOSOME REGION, INCLUDED	MIM:605066	TYROSINE 3-MONOOXYGENASE/TRYPTOPHAN 5-MONOOXYGENASE ACTIVATION PROTEIN, EPSILON ISOFORM 14-3-3-EPSILON		YWHAE	HP:0000431	Broad nasal bridge									PCS	24/25							PMID:1671808	07.09.2010	
MIM:247200	MILLER-DIEKER LISSENCEPHALY SYNDROME MILLER-DIEKER SYNDROME CHROMOSOME REGION, INCLUDED	MIM:605066	TYROSINE 3-MONOOXYGENASE/TRYPTOPHAN 5-MONOOXYGENASE ACTIVATION PROTEIN, EPSILON ISOFORM 14-3-3-EPSILON		YWHAE	HP:0000286	Epicanthus									PCS	8/22							PMID:1671808	07.09.2010	
MIM:247200	MILLER-DIEKER LISSENCEPHALY SYNDROME MILLER-DIEKER SYNDROME CHROMOSOME REGION, INCLUDED	MIM:605066	TYROSINE 3-MONOOXYGENASE/TRYPTOPHAN 5-MONOOXYGENASE ACTIVATION PROTEIN, EPSILON ISOFORM 14-3-3-EPSILON		YWHAE	HP:0000231	Thin vermillion border of upper lip									PCS	25/25							PMID:1671808	07.09.2010	
MIM:247200	MILLER-DIEKER LISSENCEPHALY SYNDROME MILLER-DIEKER SYNDROME CHROMOSOME REGION, INCLUDED	MIM:605066	TYROSINE 3-MONOOXYGENASE/TRYPTOPHAN 5-MONOOXYGENASE ACTIVATION PROTEIN, EPSILON ISOFORM 14-3-3-EPSILON		YWHAE	HP:0001511	Intrauterine growth restriction									PCS	8/22							PMID:1671808	07.09.2010	
MIM:247200	MILLER-DIEKER LISSENCEPHALY SYNDROME MILLER-DIEKER SYNDROME CHROMOSOME REGION, INCLUDED	MIM:605066	TYROSINE 3-MONOOXYGENASE/TRYPTOPHAN 5-MONOOXYGENASE ACTIVATION PROTEIN, EPSILON ISOFORM 14-3-3-EPSILON		YWHAE	HP:0001511	Intrauterine growth restriction									TAS								OMIM:247200	07.09.2010	
MIM:247200	MILLER-DIEKER LISSENCEPHALY SYNDROME MILLER-DIEKER SYNDROME CHROMOSOME REGION, INCLUDED	MIM:605066	TYROSINE 3-MONOOXYGENASE/TRYPTOPHAN 5-MONOOXYGENASE ACTIVATION PROTEIN, EPSILON ISOFORM 14-3-3-EPSILON		YWHAE	HP:0000960	Sacral dimple									PCS	14/19							PMID:1671808	07.09.2010	
MIM:247200	MILLER-DIEKER LISSENCEPHALY SYNDROME MILLER-DIEKER SYNDROME CHROMOSOME REGION, INCLUDED	MIM:605066	TYROSINE 3-MONOOXYGENASE/TRYPTOPHAN 5-MONOOXYGENASE ACTIVATION PROTEIN, EPSILON ISOFORM 14-3-3-EPSILON		YWHAE	HP:0006191	Deep palmar creases									PCS	14/21							PMID:1671808	07.09.2010	
MIM:247200	MILLER-DIEKER LISSENCEPHALY SYNDROME MILLER-DIEKER SYNDROME CHROMOSOME REGION, INCLUDED	MIM:605066	TYROSINE 3-MONOOXYGENASE/TRYPTOPHAN 5-MONOOXYGENASE ACTIVATION PROTEIN, EPSILON ISOFORM 14-3-3-EPSILON		YWHAE	HP:0000954	Transverse palmar creases									PCS	5/24							PMID:1671808	07.09.2010	
MIM:247200	MILLER-DIEKER LISSENCEPHALY SYNDROME MILLER-DIEKER SYNDROME CHROMOSOME REGION, INCLUDED	MIM:605066	TYROSINE 3-MONOOXYGENASE/TRYPTOPHAN 5-MONOOXYGENASE ACTIVATION PROTEIN, EPSILON ISOFORM 14-3-3-EPSILON		YWHAE	HP:0002007	Frontal bossing									PCS	hallmark							PMID:12621583	07.09.2010	
MIM:247200	MILLER-DIEKER LISSENCEPHALY SYNDROME MILLER-DIEKER SYNDROME CHROMOSOME REGION, INCLUDED	MIM:605066	TYROSINE 3-MONOOXYGENASE/TRYPTOPHAN 5-MONOOXYGENASE ACTIVATION PROTEIN, EPSILON ISOFORM 14-3-3-EPSILON		YWHAE	HP:0001249	Mental retardation									TAS	obligate							OMIM:247200	07.09.2010	
