Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Entity ID	Entity Name	Quality ID	Quality Name	Add'l Entity ID	Add'l Entity Name	Age of Onset ID	Age of Onset Name	Evidence	Frequency	Abnormal ID	Abnormal Name	Sex	Negation ID	Negation Name	Description	Orthologs	Pub	Date Created	
MIM:607872	CHROMOSOME 1p36 DELETION SYNDROME			del1p36		HP:0000639	Nystagmus									PCS	13%								ISBN-13:978-0721606156; PMID:12687501	17.02.2009	
MIM:607872	CHROMOSOME 1p36 DELETION SYNDROME			del1p36		HP:0000851	Congenital hypothyroidism									PCS	15-20%								PMID:12687501; PMID:18245432	17.02.2009	
MIM:607872	CHROMOSOME 1p36 DELETION SYNDROME			del1p36		HP:0001263	Developmental retardation									PCS	100%								PMID:17918734; PMID:18245432	17.02.2009	
MIM:607872	CHROMOSOME 1p36 DELETION SYNDROME			del1p36		HP:0001275	Epilepsy							HP:0003593	Infantile onset	PCS	58%								PMID:18031548	17.02.2009	
MIM:607872	CHROMOSOME 1p36 DELETION SYNDROME			del1p36		HP:0001252	Muscular hypotonia	FMA:30316	Muscle	PATO:0001619	decreased tonicity			HP:0003577	Congenital onset	PCS	95%	PATO:0001869	pathological						http://www.ncbi.nlm.nih.gov/books/NBK1191/; PMID:18245432	17.02.2009	
MIM:607872	CHROMOSOME 1p36 DELETION SYNDROME			del1p36		HP:0001420	Isolated cases									PCS									http://www.ncbi.nlm.nih.gov/books/NBK1191/	17.02.2009	
MIM:607872	CHROMOSOME 1p36 DELETION SYNDROME			del1p36		HP:0001629	Ventricular septal defect	FMA:7133	Interventricular septum	PATO:0000609	closure incomplete					PCS	29%								PMID:17918734	17.02.2009	
MIM:607872	CHROMOSOME 1p36 DELETION SYNDROME			del1p36		HP:0001631	Atrial septal defect									PCS	8%								PMID:12687501; PMID:17918734	17.02.2009	
MIM:607872	CHROMOSOME 1p36 DELETION SYNDROME			del1p36		HP:0001643	Patent ductus arteriosus									PCS	17-27%								PMID:12687501; PMID:17918734	17.02.2009	
MIM:607872	CHROMOSOME 1p36 DELETION SYNDROME			del1p36		HP:0001644	Dilated cardiomyopathy							HP:0003593	Infantile onset	PCS	23-31%								PMID:12687501; PMID:17918734; PMID:18245432	17.02.2009	
MIM:607872	CHROMOSOME 1p36 DELETION SYNDROME			del1p36		HP:0002020	Gastroesophageal reflux									PCS	56%								PMID:17918734	17.02.2009	
MIM:607872	CHROMOSOME 1p36 DELETION SYNDROME			del1p36		HP:0004209	Clinodactyly of the 5th finger			HP:0001157						PCS	40-60%								PMID:12687501: PMID:17918734	17.02.2009	
MIM:607872	CHROMOSOME 1p36 DELETION SYNDROME			del1p36		HP:0008872	Feeding problems in infancy									PCS	63-77%								PMID:12687501; PMID:17918734	17.02.2009	
MIM:607872	CHROMOSOME 1p36 DELETION SYNDROME			del1p36		HP:0009237	Hypoplastic/small 5th finger									PCS	typical								ISBN-13:978-0721606156	17.02.2009	
MIM:607872	CHROMOSOME 1p36 DELETION SYNDROME			del1p36		HP:0007127	Absent or delayed speech									PCS	98-100%								PMID:17918734; PMID:18245432		
MIM:607872	CHROMOSOME 1p36 DELETION SYNDROME			del1p36		HP:0007319	Malformation of the central nervous system	FMA:50801	Brain	PATO:0000141	structure					PCS	88%	PATO:0000460	abnormal						PMID:18245432		
MIM:607872	CHROMOSOME 1p36 DELETION SYNDROME			del1p36		HP:0002564	Cardiac malformation									PCS	75%								http://www.ncbi.nlm.nih.gov/books/NBK1191/; PMID:17918734		
MIM:607872	CHROMOSOME 1p36 DELETION SYNDROME			del1p36		HP:0000505	Impaired vision									PCS	44-64%						May need to be updated. The term used was visual inattention or inattentiveness.		PMID:17918734; PMID:18245432		
MIM:607872	CHROMOSOME 1p36 DELETION SYNDROME			del1p36		HP:0000924	Abnormality of the musculoskeletal system									PCS	41%								http://www.ncbi.nlm.nih.gov/books/NBK1191/		
MIM:607872	CHROMOSOME 1p36 DELETION SYNDROME			del1p36		HP:0000811	Abnormal external genitalia									PCS	25%								PMID:18245432		
MIM:607872	CHROMOSOME 1p36 DELETION SYNDROME			del1p36		HP:0000077	Abnormality of the kidney									PCS	22%								PMID:18245432		
MIM:607872	CHROMOSOME 1p36 DELETION SYNDROME			del1p36		HP:0001510	Growth retardation							HP:0003593	Infantile onset	PCS	typical								ISBN-13:978-0721606156		
MIM:607872	CHROMOSOME 1p36 DELETION SYNDROME			del1p36		HP:0001513	Obesity									PCS	typical								ISBN-13:978-0721606156		
MIM:607872	CHROMOSOME 1p36 DELETION SYNDROME			del1p36		HP:0002007	Frontal bossing									PCS	typical								ISBN-13:978-0721606156		
MIM:607872	CHROMOSOME 1p36 DELETION SYNDROME			del1p36		HP:0001647	Bicuspid aortic valve									PCS	3-7%								PMID:12687501; PMID:17918734		
MIM:607872	CHROMOSOME 1p36 DELETION SYNDROME			del1p36		HP:0010316	Ebstein's anomaly of the tricuspid valve									PCS	3%								PMID:12687501; PMID:17918734		
MIM:607872	CHROMOSOME 1p36 DELETION SYNDROME			del1p36		HP:0002120	Cerebral cortical atrophy									PCS	20%								PMID:18245432		
MIM:607872	CHROMOSOME 1p36 DELETION SYNDROME			del1p36		HP:0006796	Dilatation of lateral cerebral ventricles									PCS	26-37%								PMID:17918734; PMID:18245432		
MIM:607872	CHROMOSOME 1p36 DELETION SYNDROME			del1p36		HP:0000238	Hydrocephalus									PCS	occasional								ISBN-13:978-0721606156		
MIM:607872	CHROMOSOME 1p36 DELETION SYNDROME			del1p36		HP:0000369	Low-set ears									PCS	49%								PMID:17918734		
MIM:607872	CHROMOSOME 1p36 DELETION SYNDROME			del1p36		HP:0010722	Asymmetry of the ears									PCS	40%								PMID:17918734		
MIM:607872	CHROMOSOME 1p36 DELETION SYNDROME			del1p36		HP:0006897	Cranial nerve VI palsy									PCS	occasional								ISBN-13:978-0721606156		
MIM:607872	CHROMOSOME 1p36 DELETION SYNDROME			del1p36		HP:0000518	Cataract									PCS	6%								PMID:18245432		
MIM:607872	CHROMOSOME 1p36 DELETION SYNDROME			del1p36		HP:0000588	Optic nerve coloboma									PCS	3%								PMID:18245432		
MIM:607872	CHROMOSOME 1p36 DELETION SYNDROME			del1p36		HP:0007855	Optic atrophy, congenital									PCS	occasional								ISBN-13:978-0721606156		
MIM:607872	CHROMOSOME 1p36 DELETION SYNDROME			del1p36		HP:0000343	Long philtrum									PCS	occasional								ISBN-13:978-0721606156		
MIM:607872	CHROMOSOME 1p36 DELETION SYNDROME			del1p36		HP:0000272	Malar hypoplasia									PCS	51%								PMID:17918734		
MIM:607872	CHROMOSOME 1p36 DELETION SYNDROME			del1p36		HP:0100490	Camptodactyly (hands)									PCS	80%								PMID:18245432		
MIM:607872	CHROMOSOME 1p36 DELETION SYNDROME			del1p36		HP:0001766	Short feet									PCS	80%								PMID:18245432		
MIM:607872	CHROMOSOME 1p36 DELETION SYNDROME			del1p36		HP:0002650	Scoliosis									PCS	16%								PMID:18245432		
MIM:607872	CHROMOSOME 1p36 DELETION SYNDROME			del1p36		HP:0001385	Hip dysplasia									PCS	3%								ISBN-13:978-0721606156		
MIM:607872	CHROMOSOME 1p36 DELETION SYNDROME			del1p36		HP:0001840	Metatarsus varus									PCS	occasional								ISBN-13:978-0721606156		
MIM:607872	CHROMOSOME 1p36 DELETION SYNDROME			del1p36		HP:0000878	11 pairs of ribs									PCS	occasional								PMID:18245432		
MIM:607872	CHROMOSOME 1p36 DELETION SYNDROME			del1p36		HP:0000892	Bifid ribs									PCS	occasional								PMID:18245432		
MIM:607872	CHROMOSOME 1p36 DELETION SYNDROME			del1p36		HP:0000028	Cryptorchidism									PCS	10%								PMID:18245432		
MIM:607872	CHROMOSOME 1p36 DELETION SYNDROME			del1p36		HP:0004378	Abnormality of the anus									PCS	3%								PMID:18245432		
MIM:607872	CHROMOSOME 1p36 DELETION SYNDROME			del1p36		HP:0002101	Abnormal lung lobation									PCS	rare								ISBN-13:978-0721606156		
MIM:607872	CHROMOSOME 1p36 DELETION SYNDROME			del1p36		HP:0000742	Self-mutilation									PCS	55%								ISBN-13:978-0721606156; http://www.ncbi.nlm.nih.gov/books/NBK1191/		
MIM:607872	CHROMOSOME 1p36 DELETION SYNDROME			del1p36		HP:0000718	Aggressive behavior									PCS	frequent								ISBN-13:978-0721606156		
MIM:607872	CHROMOSOME 1p36 DELETION SYNDROME			del1p36		HP:0010865	Oppositional defiant disorder									PCS	22%								PMID:18245432		
MIM:607872	CHROMOSOME 1p36 DELETION SYNDROME			del1p36		HP:0002319	Thin corpus callosum									PCS	12%								PMID:18245432		
MIM:607872	CHROMOSOME 1p36 DELETION SYNDROME			del1p36		HP:0002521	Hypsarrhythmia									PCS	25%								http://www.ncbi.nlm.nih.gov/books/NBK1191/		
MIM:607872	CHROMOSOME 1p36 DELETION SYNDROME			del1p36		HP:0000365	Hearing impairment									PCS	77%								PMID:17918734		
MIM:607872	CHROMOSOME 1p36 DELETION SYNDROME			del1p36		HP:0000405	Conductive hearing impairment									PCS	46%								PMID:17918734		
MIM:607872	CHROMOSOME 1p36 DELETION SYNDROME			del1p36		HP:0001249	Mental retardation									PCS	95-100%								PMID:17918734; PMID:18245432		
MIM:607872	CHROMOSOME 1p36 DELETION SYNDROME			del1p36		HP:0002616	Aortic root dilatation									PCS	10%								PMID:12687501		
MIM:607872	CHROMOSOME 1p36 DELETION SYNDROME			del1p36		HP:0001655	Patent foramen ovale									PCS	24%								PMID:17918734		
MIM:607872	CHROMOSOME 1p36 DELETION SYNDROME			del1p36		HP:0002015	Dysphagia									PCS	49-72%								PMID:12687501; PMID:17918734		
MIM:607872	CHROMOSOME 1p36 DELETION SYNDROME			del1p36		HP:0002019	Constipation									PCS	65%								PMID:17918734		
MIM:607872	CHROMOSOME 1p36 DELETION SYNDROME			del1p36		HP:0000664	Synophrys									PCS	21%								PMID:17918734		
MIM:607872	CHROMOSOME 1p36 DELETION SYNDROME			del1p36		HP:0000358	Posteriorly rotated ears									PCS	23%								PMID:12687501		
MIM:607872	CHROMOSOME 1p36 DELETION SYNDROME			del1p36		HP:0100667	Brachydactyly (hand)									PCS	80%								PMID:18245432		
MIM:607872	CHROMOSOME 1p36 DELETION SYNDROME			del1p36		HP:0002750	Delayed skeletal maturation									PCS	22%								PMID:18245432		
MIM:607872	CHROMOSOME 1p36 DELETION SYNDROME			del1p36		HP:0000902	Rib fusion									PCS	occasional								PMID:18245432		
MIM:607872	CHROMOSOME 1p36 DELETION SYNDROME			del1p36		HP:0000735	Impaired social interactions									PCS	52%								PMID:18245432		
MIM:607872	CHROMOSOME 1p36 DELETION SYNDROME			del1p36		HP:0002188	Delayed myelination									PCS	8%								PMID:18245432		
MIM:607872	CHROMOSOME 1p36 DELETION SYNDROME			del1p36		HP:0002126	Polymicrogyria									PCS	20%								PMID:17918734		
MIM:607872	CHROMOSOME 1p36 DELETION SYNDROME			del1p36		HP:0002352	Leukoencephalopathy									PCS	28%								PMID:18245432		
MIM:607872	CHROMOSOME 1p36 DELETION SYNDROME			del1p36		HP:0000581	Blepharophimosis									PCS	27%								PMID:17918734		
MIM:607872	CHROMOSOME 1p36 DELETION SYNDROME			del1p36		HP:0000582	Upslanting palpebral fissures									PCS	27%								PMID:17918734		
MIM:607872	CHROMOSOME 1p36 DELETION SYNDROME			del1p36		HP:0000494	Downward slanting palpebral fissures									PCS	26%								PMID:17918734		
MIM:607872	CHROMOSOME 1p36 DELETION SYNDROME			del1p36		HP:0000316	Hypertelorism									PCS	38%								PMID:17918734		
MIM:607872	CHROMOSOME 1p36 DELETION SYNDROME			del1p36		HP:0008551	Hypoplasia of the external ear									PCS	48%								PMID:17918734		
MIM:607872	CHROMOSOME 1p36 DELETION SYNDROME			del1p36		HP:0009553	Abnormality of the hairline									PCS	48%								PMID:17918734		
MIM:607872	CHROMOSOME 1p36 DELETION SYNDROME			del1p36		HP:0000286	Epicanthus									PCS	50%								PMID:18245432		
MIM:607872	CHROMOSOME 1p36 DELETION SYNDROME			del1p36		HP:0000047	Hypospadias									PCS	5%								PMID:18245432		
MIM:607872	CHROMOSOME 1p36 DELETION SYNDROME			del1p36		HP:0000724	Hyperphagia									PCS	typical								PMID:20034100	03.04.2011	
