Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Entity ID	Entity Name	Quality ID	Quality Name	Add'l Entity ID	Add'l Entity Name	Mode of Inheritance ID	Mode of Inheritance Name	Age of Onset ID	Age of Onset Name	Evidence	Frequency	Abnormal ID	Abnormal Name	Description	Orthologs	Pub	Date Created	
MIM:105830	ANGELMAN SYNDROME ANGELMAN SYNDROME CHROMOSOME REGION, INCLUDED			MECP2 / wt; UBE3A / wt, 15q11.2-q13 / wt	MECP2, UBE3A, 15q11.2-q13	HP:0001010	Hypopigmentation of the skin											PCS	39%					ISBN-13:978-0721606156	17.02.2009	
MIM:105830	ANGELMAN SYNDROME ANGELMAN SYNDROME CHROMOSOME REGION, INCLUDED			MECP2 / wt; UBE3A / wt, 15q11.2-q13 / wt	MECP2, UBE3A, 15q11.2-q13	HP:0001250	Seizures											PCS	86%					ISBN-13:978-0721606156	17.02.2009	
MIM:105830	ANGELMAN SYNDROME ANGELMAN SYNDROME CHROMOSOME REGION, INCLUDED			MECP2 / wt; UBE3A / wt, 15q11.2-q13 / wt	MECP2, UBE3A, 15q11.2-q13	HP:0001252	Muscular hypotonia											PCS	25%					ISBN-13:978-0721606156	17.02.2009	
MIM:105830	ANGELMAN SYNDROME ANGELMAN SYNDROME CHROMOSOME REGION, INCLUDED			MECP2 / wt; UBE3A / wt, 15q11.2-q13 / wt	MECP2, UBE3A, 15q11.2-q13	HP:0001347	Hyperreflexia											PCS	7.5 %					ISBN-13:978-0721606156	17.02.2009	
MIM:105830	ANGELMAN SYNDROME ANGELMAN SYNDROME CHROMOSOME REGION, INCLUDED			MECP2 / wt; UBE3A / wt, 15q11.2-q13 / wt	MECP2, UBE3A, 15q11.2-q13	HP:0001420	Isolated cases											HPO:sdoelken				isolated vs spordic???			17.02.2009	
MIM:105830	ANGELMAN SYNDROME ANGELMAN SYNDROME CHROMOSOME REGION, INCLUDED			MECP2 / wt; UBE3A / wt, 15q11.2-q13 / wt	MECP2, UBE3A, 15q11.2-q13	HP:0001513	Obesity											PCS	occasional					MIM:105830	17.02.2009	
MIM:105830	ANGELMAN SYNDROME ANGELMAN SYNDROME CHROMOSOME REGION, INCLUDED			MECP2 / wt; UBE3A / wt, 15q11.2-q13 / wt	MECP2, UBE3A, 15q11.2-q13	HP:0001617	Absent speech											PCS	100%					ISBN-13:978-0721606156	17.02.2009	
MIM:105830	ANGELMAN SYNDROME ANGELMAN SYNDROME CHROMOSOME REGION, INCLUDED			MECP2 / wt; UBE3A / wt, 15q11.2-q13 / wt	MECP2, UBE3A, 15q11.2-q13	HP:0002019	Constipation											PCS	occasional					MIM:105830	17.02.2009	
MIM:105830	ANGELMAN SYNDROME ANGELMAN SYNDROME CHROMOSOME REGION, INCLUDED			MECP2 / wt; UBE3A / wt, 15q11.2-q13 / wt	MECP2, UBE3A, 15q11.2-q13	HP:0002022	Feeding difficulties											PCS	occasional					MIM:105830	17.02.2009	
MIM:105830	ANGELMAN SYNDROME ANGELMAN SYNDROME CHROMOSOME REGION, INCLUDED			MECP2 / wt; UBE3A / wt, 15q11.2-q13 / wt	MECP2, UBE3A, 15q11.2-q13	HP:0002130	Delayed motor milestones											PCS	100%					ISBN-13:978-0721606156	17.02.2009	
MIM:105830	ANGELMAN SYNDROME ANGELMAN SYNDROME CHROMOSOME REGION, INCLUDED			MECP2 / wt; UBE3A / wt, 15q11.2-q13 / wt	MECP2, UBE3A, 15q11.2-q13	HP:0002136	Broad-based gait											HPO:sdoelken	hallmark						17.02.2009	
MIM:105830	ANGELMAN SYNDROME ANGELMAN SYNDROME CHROMOSOME REGION, INCLUDED			MECP2 / wt; UBE3A / wt, 15q11.2-q13 / wt	MECP2, UBE3A, 15q11.2-q13	HP:0002214	Blond hair											PCS	65%					ISBN-13:978-0721606156	17.02.2009	
MIM:105830	ANGELMAN SYNDROME ANGELMAN SYNDROME CHROMOSOME REGION, INCLUDED			MECP2 / wt; UBE3A / wt, 15q11.2-q13 / wt	MECP2, UBE3A, 15q11.2-q13	HP:0002258	Microbrachycephaly											PCS	25%					ISBN-13:978-0721606156	17.02.2009	
MIM:105830	ANGELMAN SYNDROME ANGELMAN SYNDROME CHROMOSOME REGION, INCLUDED			MECP2 / wt; UBE3A / wt, 15q11.2-q13 / wt	MECP2, UBE3A, 15q11.2-q13	HP:0002312	Clumsiness											HPO:sdoelken	hallmark						17.02.2009	
MIM:105830	ANGELMAN SYNDROME ANGELMAN SYNDROME CHROMOSOME REGION, INCLUDED			MECP2 / wt; UBE3A / wt, 15q11.2-q13 / wt	MECP2, UBE3A, 15q11.2-q13	HP:0002353	EEG abnormalities											PCS	92%					ISBN-13:978-0721606156	17.02.2009	
MIM:105830	ANGELMAN SYNDROME ANGELMAN SYNDROME CHROMOSOME REGION, INCLUDED			MECP2 / wt; UBE3A / wt, 15q11.2-q13 / wt	MECP2, UBE3A, 15q11.2-q13	HP:0002650	Scoliosis											PCS	7.5 %					ISBN-13:978-0721606156	17.02.2009	
MIM:105830	ANGELMAN SYNDROME ANGELMAN SYNDROME CHROMOSOME REGION, INCLUDED			MECP2 / wt; UBE3A / wt, 15q11.2-q13 / wt	MECP2, UBE3A, 15q11.2-q13	HP:0005469	Occipital plagiocephaly											PCS	common					MIM:105830	17.02.2009	
MIM:105830	ANGELMAN SYNDROME ANGELMAN SYNDROME CHROMOSOME REGION, INCLUDED			MECP2 / wt; UBE3A / wt, 15q11.2-q13 / wt	MECP2, UBE3A, 15q11.2-q13	HP:0005484	Microcephaly, postnatal											PCS	common					MIM:105830	17.02.2009	
MIM:105830	ANGELMAN SYNDROME ANGELMAN SYNDROME CHROMOSOME REGION, INCLUDED			MECP2 / wt; UBE3A / wt, 15q11.2-q13 / wt	MECP2, UBE3A, 15q11.2-q13	HP:0006823	Mild cortical atrophy on ct or mri											PCS	33%					ISBN-13:978-0721606156	17.02.2009	
MIM:105830	ANGELMAN SYNDROME ANGELMAN SYNDROME CHROMOSOME REGION, INCLUDED			MECP2 / wt; UBE3A / wt, 15q11.2-q13 / wt	MECP2, UBE3A, 15q11.2-q13	HP:0006887	Mental retardation, progressive											PCS	100%					ISBN-13:978-0721606156	17.02.2009	
MIM:105830	ANGELMAN SYNDROME ANGELMAN SYNDROME CHROMOSOME REGION, INCLUDED			MECP2 / wt; UBE3A / wt, 15q11.2-q13 / wt	MECP2, UBE3A, 15q11.2-q13	HP:0007240	Progressive gait ataxia											PCS	100%					ISBN-13:978-0721606156	17.02.2009	
MIM:105830	ANGELMAN SYNDROME ANGELMAN SYNDROME CHROMOSOME REGION, INCLUDED			del15q11.2-q13mat	15q11.2-q13	HP:0003745	Sporadic											PCS	70%					MIM:105830	03.12.2009	
MIM:105830	ANGELMAN SYNDROME ANGELMAN SYNDROME CHROMOSOME REGION, INCLUDED			imprinting defect 15q11.2-q13 (maternal methylated by default)	15q11.2-q13	HP:0003745	Sporadic											PCS	2%					MIM:105830	03.12.2009	
MIM:105830	ANGELMAN SYNDROME ANGELMAN SYNDROME CHROMOSOME REGION, INCLUDED			UBE3A / wt	UBE3A	HP:0003745	Sporadic											PCS	25%					MIM:105830	03.12.2009	
MIM:105830	ANGELMAN SYNDROME ANGELMAN SYNDROME CHROMOSOME REGION, INCLUDED			papaternal uniparental disomy 15q11.2-q13	15q11.2-q13	HP:0003745	Sporadic											PCS	2%					MIM:105830	03.12.2009	
MIM:105830	ANGELMAN SYNDROME ANGELMAN SYNDROME CHROMOSOME REGION, INCLUDED			MECP2 / wt	MECP2	HP:0003745	Sporadic											PCS	rare					MIM:105830	03.12.2009	
MIM:105830	ANGELMAN SYNDROME ANGELMAN SYNDROME CHROMOSOME REGION, INCLUDED			MECP2 / wt; UBE3A / wt, 15q11.2-q13 / wt	MECP2, UBE3A, 15q11.2-q13	HP:0000752	Hyperactivity											PCS	common					MIM:105830	03.12.2009	
MIM:105830	ANGELMAN SYNDROME ANGELMAN SYNDROME CHROMOSOME REGION, INCLUDED			UBE3A / wt; imprinting center mutations	UBE3A, 15q11.2-q13	HP:0000006	Autosomal dominant inheritance											PCS	rare					MIM:105830	03.12.2009	
MIM:105830	ANGELMAN SYNDROME ANGELMAN SYNDROME CHROMOSOME REGION, INCLUDED			MECP2 / wt; UBE3A / wt, 15q11.2-q13 / wt	MECP2, UBE3A, 15q11.2-q13	HP:0006979	Sleep-wake cycle disturbance											PCS	occasional					MIM:105830	03.12.2009	
MIM:105830	ANGELMAN SYNDROME ANGELMAN SYNDROME CHROMOSOME REGION, INCLUDED			MECP2 / wt; UBE3A / wt, 15q11.2-q13 / wt	MECP2, UBE3A, 15q11.2-q13	HP:0006887	Mental retardation, progressive											PCS	100%					ISBN-13:978-0721606156	19.01.2010	
