Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Entity ID	Entity Name	Quality ID	Quality Name	Add'l Entity ID	Add'l Entity Name	Mode of inheritance ID	Mode of inheritance Name	Age of Onset ID	Age of Onset Name	Frequency	Abnormal ID	Abnormal Name	Description	Orthologs	Pub	Date Created	
MIM:146510	PALLISTER-HALL SYNDROME POSTAXIAL POLYDACTYLY	MIM:165240	GLI-KRUPPEL FAMILY MEMBER 3		GLI3	HP:0000463	Anteverted nostrils	FMA:72005	Set of nares	PATO:0001474	anteverted							occasional							
MIM:146510	PALLISTER-HALL SYNDROME POSTAXIAL POLYDACTYLY	MIM:165240	GLI-KRUPPEL FAMILY MEMBER 3		GLI3	HP:0000568	Microphthalmos											very rare							
MIM:146510	PALLISTER-HALL SYNDROME POSTAXIAL POLYDACTYLY	MIM:165240	GLI-KRUPPEL FAMILY MEMBER 3		GLI3	HP:0000695	Neonatal teeth											very rare							
MIM:146510	PALLISTER-HALL SYNDROME POSTAXIAL POLYDACTYLY	MIM:165240	GLI-KRUPPEL FAMILY MEMBER 3		GLI3	HP:0000835	Adrenal hypoplasia											occasional							
MIM:146510	PALLISTER-HALL SYNDROME POSTAXIAL POLYDACTYLY	MIM:165240	GLI-KRUPPEL FAMILY MEMBER 3		GLI3	HP:0000902	Rib fusion	FMA:7574	Rib	PATO:0000642	fused with	FMA:7574	Rib					very rare							
MIM:146510	PALLISTER-HALL SYNDROME POSTAXIAL POLYDACTYLY	MIM:165240	GLI-KRUPPEL FAMILY MEMBER 3		GLI3	HP:0001162	Postaxial polydactyly (hands)											typical					GeneReview		
MIM:146510	PALLISTER-HALL SYNDROME POSTAXIAL POLYDACTYLY	MIM:165240	GLI-KRUPPEL FAMILY MEMBER 3		GLI3	HP:0001629	Ventricular septal defect											rare							
MIM:146510	PALLISTER-HALL SYNDROME POSTAXIAL POLYDACTYLY	MIM:165240	GLI-KRUPPEL FAMILY MEMBER 3		GLI3	HP:0001643	Patent ductus arteriosus											rare							
MIM:146510	PALLISTER-HALL SYNDROME POSTAXIAL POLYDACTYLY	MIM:165240	GLI-KRUPPEL FAMILY MEMBER 3		GLI3	HP:0001770	Toe syndactyly	FMA:25046	Toe	HP:0001159	Syndactyly							occasional							
MIM:146510	PALLISTER-HALL SYNDROME POSTAXIAL POLYDACTYLY	MIM:165240	GLI-KRUPPEL FAMILY MEMBER 3		GLI3	HP:0001830	Postaxial polydactyly (feet)											typical					GeneReview		
MIM:146510	PALLISTER-HALL SYNDROME POSTAXIAL POLYDACTYLY	MIM:165240	GLI-KRUPPEL FAMILY MEMBER 3		GLI3	HP:0002023	Anal atresia	FMA:15711	Anus	PATO:0001819	atresia							occasional					GeneReview		
MIM:146510	PALLISTER-HALL SYNDROME POSTAXIAL POLYDACTYLY	MIM:165240	GLI-KRUPPEL FAMILY MEMBER 3		GLI3	HP:0002164	Nail dysplasia	FMA:54326	Nail	PATO:0001780	dystrophic							rare							
MIM:146510	PALLISTER-HALL SYNDROME POSTAXIAL POLYDACTYLY	MIM:165240	GLI-KRUPPEL FAMILY MEMBER 3		GLI3	HP:0002827	Dislocated hips	FMA:24964	Hip	PATO:0001852	dislocated							very rare							
MIM:146510	PALLISTER-HALL SYNDROME POSTAXIAL POLYDACTYLY	MIM:165240	GLI-KRUPPEL FAMILY MEMBER 3		GLI3	HP:0002937	Hemivertebrae											very rare							
MIM:146510	PALLISTER-HALL SYNDROME POSTAXIAL POLYDACTYLY	MIM:165240	GLI-KRUPPEL FAMILY MEMBER 3		GLI3	HP:0003048	Radial head subluxation											very rare							
MIM:146510	PALLISTER-HALL SYNDROME POSTAXIAL POLYDACTYLY	MIM:165240	GLI-KRUPPEL FAMILY MEMBER 3		GLI3	HP:0003196	Nasal hypoplasia	FMA:46472	Nose	PATO:0000645	hypoplastic							rare							
MIM:146510	PALLISTER-HALL SYNDROME POSTAXIAL POLYDACTYLY	MIM:165240	GLI-KRUPPEL FAMILY MEMBER 3		GLI3	HP:0003811	Neonatal death											occasional					GeneReview		
MIM:146510	PALLISTER-HALL SYNDROME POSTAXIAL POLYDACTYLY	MIM:165240	GLI-KRUPPEL FAMILY MEMBER 3		GLI3	HP:0005151	Proximal aortic coarctation											rare							
MIM:146510	PALLISTER-HALL SYNDROME POSTAXIAL POLYDACTYLY	MIM:165240	GLI-KRUPPEL FAMILY MEMBER 3		GLI3	HP:0006402	Distal shortening of limbs											occasional							
MIM:146510	PALLISTER-HALL SYNDROME POSTAXIAL POLYDACTYLY	MIM:165240	GLI-KRUPPEL FAMILY MEMBER 3		GLI3	HP:0007601	Midline facial capillary hemangioma											very rare							
MIM:146510	PALLISTER-HALL SYNDROME POSTAXIAL POLYDACTYLY	MIM:165240	GLI-KRUPPEL FAMILY MEMBER 3		GLI3	HP:0008188	Thyroid dysplasia/aplasia											rare							
MIM:146510	PALLISTER-HALL SYNDROME POSTAXIAL POLYDACTYLY	MIM:165240	GLI-KRUPPEL FAMILY MEMBER 3		GLI3	HP:0008734	Decreased testicular size											occasional							
MIM:146510	PALLISTER-HALL SYNDROME POSTAXIAL POLYDACTYLY	MIM:165240	GLI-KRUPPEL FAMILY MEMBER 3		GLI3	HP:0008746	Bifid or hypoplastic epiglottis											40%					15782417		
MIM:146510	PALLISTER-HALL SYNDROME POSTAXIAL POLYDACTYLY	MIM:165240	GLI-KRUPPEL FAMILY MEMBER 3		GLI3	HP:0008751	Laryngeal cleft	FMA:55097	Larynx	PATO:0000403	cleft							typical							
MIM:146510	PALLISTER-HALL SYNDROME POSTAXIAL POLYDACTYLY	MIM:165240	GLI-KRUPPEL FAMILY MEMBER 3		GLI3	HP:0010044	Hypoplastic/short 4th metacarpal											rare							
MIM:146510	PALLISTER-HALL SYNDROME POSTAXIAL POLYDACTYLY	MIM:165240	GLI-KRUPPEL FAMILY MEMBER 3		GLI3	HP:0006159	Central polydactyly (hands)											common					GeneReview	16.10.2009	
MIM:146510	PALLISTER-HALL SYNDROME POSTAXIAL POLYDACTYLY	MIM:165240	GLI-KRUPPEL FAMILY MEMBER 3		GLI3	HP:0010112	Central polydactyly (feet)											common					GeneReview	16.10.2009	
MIM:146510	PALLISTER-HALL SYNDROME POSTAXIAL POLYDACTYLY	MIM:165240	GLI-KRUPPEL FAMILY MEMBER 3		GLI3	HP:0002444	Hypothalamic hamartoma											typical					GeneReview	16.10.2009	
MIM:146510	PALLISTER-HALL SYNDROME POSTAXIAL POLYDACTYLY	MIM:165240	GLI-KRUPPEL FAMILY MEMBER 3		GLI3	HP:0006042	Y-shaped metacarpals											typical					GeneReview	16.10.2009	
MIM:146510	PALLISTER-HALL SYNDROME POSTAXIAL POLYDACTYLY	MIM:165240	GLI-KRUPPEL FAMILY MEMBER 3		GLI3	HP:0000088	Cystic kidney	FMA:7203	Kidney	PATO:0001673	cystic							occasional					GeneReview	16.10.2009	
MIM:146510	PALLISTER-HALL SYNDROME POSTAXIAL POLYDACTYLY	MIM:165240	GLI-KRUPPEL FAMILY MEMBER 3		GLI3	HP:0008706	Distal urethral duplication	FMA:7203	Kidney	PATO:0000587	decreased size							occasional					GeneReview	16.10.2009	
MIM:146510	PALLISTER-HALL SYNDROME POSTAXIAL POLYDACTYLY	MIM:165240	GLI-KRUPPEL FAMILY MEMBER 3		GLI3	HP:0002101	Abnormal lung lobation											occasional					GeneReview	16.10.2009	
MIM:146510	PALLISTER-HALL SYNDROME POSTAXIAL POLYDACTYLY	MIM:165240	GLI-KRUPPEL FAMILY MEMBER 3		GLI3	HP:0001250	Seizures											occasional					GeneReview	16.10.2009	
MIM:146510	PALLISTER-HALL SYNDROME POSTAXIAL POLYDACTYLY	MIM:165240	GLI-KRUPPEL FAMILY MEMBER 3		GLI3	HP:0000824	Growth hormone deficiency											occasional					GeneReview	16.10.2009	
MIM:146510	PALLISTER-HALL SYNDROME POSTAXIAL POLYDACTYLY	MIM:165240	GLI-KRUPPEL FAMILY MEMBER 3		GLI3	HP:0000824	Growth hormone deficiency											occasional					GeneReview	16.10.2009	
MIM:146510	PALLISTER-HALL SYNDROME POSTAXIAL POLYDACTYLY	MIM:165240	GLI-KRUPPEL FAMILY MEMBER 3		GLI3	HP:0000826	Precocious puberty											occasional					GeneReview	16.10.2009	
MIM:146510	PALLISTER-HALL SYNDROME POSTAXIAL POLYDACTYLY	MIM:165240	GLI-KRUPPEL FAMILY MEMBER 3		GLI3	HP:0000871	Panhypopituitarism											occasional					GeneReview	16.10.2009	
MIM:146510	PALLISTER-HALL SYNDROME POSTAXIAL POLYDACTYLY	MIM:165240	GLI-KRUPPEL FAMILY MEMBER 3		GLI3	HP:0008220	Hypocortisolemia											rare					GeneReview	16.10.2009	
