Disease ID	Disease Name	Gene ID	Gene Name	Genotype	Gene Symbol(s)	Phenotype ID	Phenotype Name	Age of Onset ID	Age of Onset Name	Evidence ID	Evidence Name	Frequency	Sex ID	Sex Name	Negation ID	Negation Name	Description	Pub	Assigned by	Date Created	
OMIM:614559	#614559 INFANTILE CEREBELLAR-RETINAL DEGENERATION; ICRD					HP:0002319	Thin corpus callosum			IEA	IEA						OMIM-CS:NEUROLOGIC_CENTRAL NERVOUS SYSTEM > THIN CORPUS CALLOSUM	OMIM:614559	HPO:skoehler	Oct 17, 2012	
OMIM:614559	#614559 INFANTILE CEREBELLAR-RETINAL DEGENERATION; ICRD					HP:0002500	Abnormality of the cerebral white matter			IEA	IEA						OMIM-CS:NEUROLOGIC_CENTRAL NERVOUS SYSTEM > WHITE MATTER ABNORMALITIES	OMIM:614559	HPO:skoehler	Oct 17, 2012	
OMIM:614559	#614559 INFANTILE CEREBELLAR-RETINAL DEGENERATION; ICRD					HP:0001284	Areflexia			IEA	IEA						OMIM-CS:NEUROLOGIC_PERIPHERAL NERVOUS SYSTEM > AREFLEXIA	OMIM:614559	HPO:skoehler	Oct 17, 2012	
OMIM:614559	#614559 INFANTILE CEREBELLAR-RETINAL DEGENERATION; ICRD					HP:0001265	Hyporeflexia			IEA	IEA						OMIM-CS:NEUROLOGIC_PERIPHERAL NERVOUS SYSTEM > HYPOREFLEXIA	OMIM:614559	HPO:skoehler	Oct 17, 2012	
OMIM:614559	#614559 INFANTILE CEREBELLAR-RETINAL DEGENERATION; ICRD					HP:0000253	Progressive microcephaly			IEA	IEA						OMIM-CS:HEAD AND NECK_HEAD > MICROCEPHALY, PROGRESSIVE	OMIM:614559	HPO:skoehler	Nov 20, 2012	
OMIM:614559	#614559 INFANTILE CEREBELLAR-RETINAL DEGENERATION; ICRD					HP:0001272	Cerebellar atrophy			IEA	IEA						OMIM-CS:NEUROLOGIC_CENTRAL NERVOUS SYSTEM > CEREBELLAR ATROPHY, PROGRESSIVE	OMIM:614559	HPO:skoehler	Nov 20, 2012	
OMIM:614559	#614559 INFANTILE CEREBELLAR-RETINAL DEGENERATION; ICRD					HP:0002120	Cerebral cortical atrophy			IEA	IEA						OMIM-CS:NEUROLOGIC_CENTRAL NERVOUS SYSTEM > CORTICAL ATROPHY, PROGRESSIVE	OMIM:614559	HPO:skoehler	Nov 20, 2012	
OMIM:614559	#614559 INFANTILE CEREBELLAR-RETINAL DEGENERATION; ICRD					HP:0011344	Severe global developmental delay			IEA	IEA						OMIM-CS:NEUROLOGIC_CENTRAL NERVOUS SYSTEM > DELAYED PSYCHOMOTOR DEVELOPMENT, SEVERE	OMIM:614559	HPO:skoehler	Nov 20, 2012	
OMIM:614559	#614559 INFANTILE CEREBELLAR-RETINAL DEGENERATION; ICRD					HP:0010864	Intellectual disability, severe			IEA	IEA						OMIM-CS:NEUROLOGIC_CENTRAL NERVOUS SYSTEM > MENTAL RETARDATION, SEVERE TO PROFOUND	OMIM:614559	HPO:skoehler	Nov 20, 2012	
OMIM:614559	#614559 INFANTILE CEREBELLAR-RETINAL DEGENERATION; ICRD					HP:0007108	Demyelinating peripheral neuropathy			IEA	IEA						OMIM-CS:NEUROLOGIC_PERIPHERAL NERVOUS SYSTEM > PERIPHERAL DEMYELINATING NEUROPATHY	OMIM:614559	HPO:skoehler	Nov 20, 2012	
OMIM:614559	#614559 INFANTILE CEREBELLAR-RETINAL DEGENERATION; ICRD					HP:0000407	Sensorineural hearing impairment			IEA	IEA	rare					OMIM-CS:HEAD AND NECK_EARS > HEARING LOSS, SENSORINEURAL (IN 2 PATIENTS)	OMIM:614559	HPO:skoehler	21.11.2012
